,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%)
169,Kentucky,Lexington,4/5/2016,4030,9/14/2017,261,6.61,1560,402,3273.82,657.0,20.77836101,15.417246227664037,22.59871398,0.2803935574828559
170,Kentucky,Lexington,4/5/2016,Ameristand 427TQ,9/13/2018,252,4.53,689,1,3592.48,768.6,19.44459134,18.780158260731113,26.29698901,0.2970557924775392
171,Kentucky,Lexington,4/5/2016,55V50,9/15/2017,263,1.3,1928,395,3460.67,850.6,18.10158336,13.566701791752616,24.22769815,0.30037412477152325
172,Kentucky,Lexington,3/31/2015,Saranac AR,9/19/2016,263,4.0,352,74,2879.46,663.2,21.12728213,13.70983474097785,26.27260209,0.3023714171816324
173,Kentucky,Lexington,8/9/2012,Buffalo,9/12/2018,261,5.77,985,1,3605.68,404.0,20.4129871,13.78282434873163,24.3523993,0.28535416817036413
174,Kentucky,Lexington,3/31/2015,Radiance HD,9/19/2016,252,5.98,199,384,3519.04,644.6,20.64994812,14.170956549771295,25.70369509,0.313480989
175,Kentucky,Lexington,8/9/2012,GA-497HD,9/16/2015,258,5.45,130,375,2234.96,793.4,20.35409329,13.97858603016109,25.99223506,0.28709274258075146
176,Kentucky,Lexington,8/9/2012,AM-14-900,9/19/2016,263,5.67,1196,35,3657.84,405.9,21.86800143,12.61707097,27.46870271,0.2863311475334921
177,Kentucky,Lexington,4/5/2016,55V50,9/12/2018,252,3.87,595,1,1856.67,662.8,19.38294078,15.13645421453751,25.61870371,0.29037925650345886
178,Kentucky,Lexington,8/9/2012,GA-505,9/15/2017,253,3.85,1067,148,3643.78,698.5,19.68824586,13.42325543453719,25.94990196,0.2737707661265311
179,Kentucky,Lexington,4/5/2016,FSG 415BR,9/15/2017,261,3.03,1351,57,3307.44,816.2,23.79017857,14.792992396907524,25.57582737,0.283610206113278
180,Kentucky,Lexington,3/31/2015,GA-497HD,9/14/2017,236,3.71,130,15,3434.15,404.0,19.69549494,13.298648010693597,27.88390584,0.3003434980896003
181,Kentucky,Lexington,4/5/2016,Radiance HD,9/17/2015,260,5.03,483,398,3041.81,790.6,23.79017857,17.184268612331906,28.23413157,0.28521081392604714
182,Kentucky,Lexington,4/5/2016,Evermore,9/12/2018,255,3.36,1290,368,3210.87,824.2,20.21514268,18.734371474077445,25.8278524,0.301794517451225
183,Kentucky,Lexington,8/9/2012,Saranac AR,9/16/2015,263,4.05,151,51,3434.2,695.5,19.51029528,15.30669328294999,26.4793519,0.2853320780716525
