,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%)
169,Kentucky,Lexington,4/5/2016,BYS5028,9/16/2015,259,3.04,2007,367,2974.31,480.6,21.6982158,14.617159878981676,24.9411668,0.27562224752382297
170,Kentucky,Lexington,3/31/2015,Caliber,9/13/2018,263,6.4,258,307,3603.07,859.5,19.11907207,16.8844726381379,29.25310714,0.2785386967713146
171,Kentucky,Lexington,4/5/2017,GA-505,9/12/2018,260,1.3,2225,315,4482.72,797.3,17.75466041,17.128976316205023,25.58728374,0.2955860682890308
172,Kentucky,Lexington,8/9/2012,55V50,9/16/2015,261,5.77,922,1,3328.45,773.8,17.60733333,16.64531692888893,25.30742875,0.286939435030346
173,Kentucky,Lexington,4/5/2017,GA-505,9/12/2018,260,6.63,1751,8,3250.91,809.5,21.06243917,15.849177205703736,26.57740068,0.2927776672154673
174,Kentucky,Lexington,8/9/2012,Ameristand 403T,9/15/2017,258,6.29,2225,369,3354.36,805.1,23.79017857,15.425104513217049,27.0369611,0.2941604102451969
175,Kentucky,Lexington,8/9/2012,Ameristand 427TQ,9/19/2016,261,5.68,292,313,3151.47,866.0,19.54615654,18.21377824218147,25.93948229,0.2732372198219732
176,Kentucky,Lexington,8/9/2012,Contender,9/13/2018,263,1.57,1844,356,3068.96,795.4,23.11936059,16.195955235511146,26.28299376,0.2792395433287416
177,Kentucky,Lexington,8/9/2012,4030,8/12/2013,263,3.36,1240,37,3252.76,824.1,17.60733333,14.93643472468929,25.36847401,0.2729625
178,Kentucky,Lexington,3/31/2015,Saranac AR,9/12/2018,263,3.38,1105,1,2380.89,851.4,17.60733333,16.352236626646928,25.81352554,0.2762655048267554
179,Kentucky,Lexington,4/5/2017,GA-497HD,9/15/2017,263,5.19,558,340,3031.01,860.2,21.50229538,15.306201006112401,26.04909753,0.29666824115434853
180,Kentucky,Lexington,8/9/2012,WL 365HQ,9/15/2017,259,4.41,130,1,3079.54,858.6,19.8476152,15.557703196942226,26.51401428,0.27636721822987503
181,Kentucky,Lexington,8/9/2012,NF11ALF006,9/16/2015,259,3.49,1348,376,4570.91,815.7,18.45101586,16.853458199980334,26.3724101,0.2960386164305012
182,Kentucky,Lexington,4/5/2016,CW 065030,9/14/2017,259,6.25,318,336,2543.28,845.5,21.90491567,16.231540571897256,26.40282836,0.2923468445547515
183,Kentucky,Lexington,8/9/2012,Contender,9/13/2018,259,4.57,1817,364,3076.13,870.5,19.2458208,16.165988370046875,26.61286362,0.28475032526791355
