State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%),Standard Deviation,Average Yield,Number of Deviations,Class
Kentucky,Lexington,4/5/2016,AM-09-600,9/15/2017,258,7.72,528,362,3452,724.1,19.51298909,14.20347295,24.73556235,0.289769593,2.08282129,5.981551724,0.834660316,2
Kentucky,Lexington,4/5/2016,AFX095005,9/15/2017,258,7.77,528,362,3452,724.1,19.51298909,14.20347295,24.73556235,0.289769593,2.08282129,5.981551724,0.858666216,2
Kentucky,Lexington,4/5/2016,LS 905,9/15/2017,258,7.71,528,362,3452,724.1,19.51298909,14.20347295,24.73556235,0.289769593,2.08282129,5.981551724,0.829859136,2
Kentucky,Lexington,4/5/2016,NF11ALF006,9/15/2017,258,7.5,528,362,3452,724.1,19.51298909,14.20347295,24.73556235,0.289769593,2.08282129,5.981551724,0.729034355,2
Kentucky,Lexington,4/5/2016,FSG 415BR,9/13/2018,256,5.47,891,363,3270.39,802.3,20.80249091,15.97451035,25.86374998,0.298920181,2.08282129,5.981551724,-0.245605193,2
Kentucky,Lexington,4/5/2016,GA-497HD,9/13/2018,256,5.59,891,363,3270.39,802.3,20.80249091,15.97451035,25.86374998,0.298920181,2.08282129,5.981551724,-0.187991032,2
Kentucky,Lexington,4/5/2016,Contender,9/13/2018,256,5.5,891,363,3270.39,802.3,20.80249091,15.97451035,25.86374998,0.298920181,2.08282129,5.981551724,-0.231201652,2
Kentucky,Lexington,4/5/2016,Ameristand 403T Plus,9/13/2018,256,5.65,891,363,3270.39,802.3,20.80249091,15.97451035,25.86374998,0.298920181,2.08282129,5.981551724,-0.159183952,2
Kentucky,Lexington,4/5/2016,Rebound 6XT,9/13/2018,256,5.61,891,363,3270.39,802.3,20.80249091,15.97451035,25.86374998,0.298920181,2.08282129,5.981551724,-0.178388672,2
Kentucky,Lexington,4/5/2016,Evermore,9/13/2018,256,5.72,891,363,3270.39,802.3,20.80249091,15.97451035,25.86374998,0.298920181,2.08282129,5.981551724,-0.125575692,2
Kentucky,Lexington,4/5/2016,GA-505,9/13/2018,256,5.68,891,363,3270.39,802.3,20.80249091,15.97451035,25.86374998,0.298920181,2.08282129,5.981551724,-0.144780412,2
Kentucky,Lexington,4/5/2016,Caliber,9/13/2018,256,5.67,891,363,3270.39,802.3,20.80249091,15.97451035,25.86374998,0.298920181,2.08282129,5.981551724,-0.149581592,2
Kentucky,Lexington,4/5/2016,WL 365HQ,9/13/2018,256,5.65,891,363,3270.39,802.3,20.80249091,15.97451035,25.86374998,0.298920181,2.08282129,5.981551724,-0.159183952,2
Kentucky,Lexington,4/5/2016,Saranac AR,9/13/2018,256,5.67,891,363,3270.39,802.3,20.80249091,15.97451035,25.86374998,0.298920181,2.08282129,5.981551724,-0.149581592,2
Kentucky,Lexington,4/5/2016,AFX095026,9/13/2018,256,5.66,891,363,3270.39,802.3,20.80249091,15.97451035,25.86374998,0.298920181,2.08282129,5.981551724,-0.154382772,2
Kentucky,Lexington,4/5/2016,AFX095005,9/13/2018,256,5.52,891,363,3270.39,802.3,20.80249091,15.97451035,25.86374998,0.298920181,2.08282129,5.981551724,-0.221599292,2
Kentucky,Lexington,4/5/2016,AM-14-900,9/13/2018,256,5.47,891,363,3270.39,802.3,20.80249091,15.97451035,25.86374998,0.298920181,2.08282129,5.981551724,-0.245605193,2
Kentucky,Lexington,4/5/2016,AM-09-600,9/13/2018,256,5.44,891,363,3270.39,802.3,20.80249091,15.97451035,25.86374998,0.298920181,2.08282129,5.981551724,-0.260008733,2
Kentucky,Lexington,4/5/2016,LS 905,9/13/2018,256,5.24,891,363,3270.39,802.3,20.80249091,15.97451035,25.86374998,0.298920181,2.08282129,5.981551724,-0.356032333,2
Kentucky,Lexington,4/5/2016,NF11ALF006,9/13/2018,256,5.25,891,363,3270.39,802.3,20.80249091,15.97451035,25.86374998,0.298920181,2.08282129,5.981551724,-0.351231153,2
Kentucky,Lexington,4/5/2017,Ameristand 403T Plus,9/14/2017,257,2.27,162,1,4823.96,1043.2,21.42811224,16.16062925,26.57404762,0.277992619,2.08282129,5.981551724,-1.781982805,1
Kentucky,Lexington,4/5/2017,Contender,9/14/2017,257,2.11,162,1,4823.96,1043.2,21.42811224,16.16062925,26.57404762,0.277992619,2.08282129,5.981551724,-1.858801685,1
Kentucky,Lexington,4/5/2017,Caliber,9/14/2017,257,2.11,162,1,4823.96,1043.2,21.42811224,16.16062925,26.57404762,0.277992619,2.08282129,5.981551724,-1.858801685,1
Kentucky,Lexington,4/5/2017,Evermore,9/14/2017,257,2.1,162,1,4823.96,1043.2,21.42811224,16.16062925,26.57404762,0.277992619,2.08282129,5.981551724,-1.863602865,1
Kentucky,Lexington,4/5/2017,Fierce,9/14/2017,257,2.14,162,1,4823.96,1043.2,21.42811224,16.16062925,26.57404762,0.277992619,2.08282129,5.981551724,-1.844398145,1
Kentucky,Lexington,4/5/2017,Saranac AR,9/14/2017,257,1.96,162,1,4823.96,1043.2,21.42811224,16.16062925,26.57404762,0.277992619,2.08282129,5.981551724,-1.930819386,1
Kentucky,Lexington,4/5/2017,GA-505,9/14/2017,257,1.99,162,1,4823.96,1043.2,21.42811224,16.16062925,26.57404762,0.277992619,2.08282129,5.981551724,-1.916415846,1
Kentucky,Lexington,4/5/2017,NF11ALF006,9/14/2017,257,1.81,162,1,4823.96,1043.2,21.42811224,16.16062925,26.57404762,0.277992619,2.08282129,5.981551724,-2.002837086,1
Kentucky,Lexington,4/5/2017,Evermore,9/13/2018,256,5.24,526,364,3270.39,802.3,20.80249091,15.97451035,25.86374998,0.298920181,2.08282129,5.981551724,-0.356032333,2
Kentucky,Lexington,4/5/2017,Ameristand 403T Plus,9/13/2018,256,5.01,526,364,3270.39,802.3,20.80249091,15.97451035,25.86374998,0.298920181,2.08282129,5.981551724,-0.466459474,2
Kentucky,Lexington,4/5/2017,Contender,9/13/2018,256,4.86,526,364,3270.39,802.3,20.80249091,15.97451035,25.86374998,0.298920181,2.08282129,5.981551724,-0.538477175,2
Kentucky,Lexington,4/5/2017,Caliber,9/13/2018,256,4.81,526,364,3270.39,802.3,20.80249091,15.97451035,25.86374998,0.298920181,2.08282129,5.981551724,-0.562483075,2
Kentucky,Lexington,4/5/2017,Fierce,9/13/2018,256,4.73,526,364,3270.39,802.3,20.80249091,15.97451035,25.86374998,0.298920181,2.08282129,5.981551724,-0.600892515,2
Kentucky,Lexington,4/5/2017,Saranac AR,9/13/2018,256,4.74,526,364,3270.39,802.3,20.80249091,15.97451035,25.86374998,0.298920181,2.08282129,5.981551724,-0.596091335,2
Kentucky,Lexington,4/5/2017,GA-505,9/13/2018,256,4.67,526,364,3270.39,802.3,20.80249091,15.97451035,25.86374998,0.298920181,2.08282129,5.981551724,-0.629699596,2
Kentucky,Lexington,4/5/2017,NF11ALF006,9/13/2018,256,4.77,526,364,3270.39,802.3,20.80249091,15.97451035,25.86374998,0.298920181,2.08282129,5.981551724,-0.581687795,2
Kentucky,Lexington,4/12/2018,Saranac AR,8/20/2018,232,1.53,130,1,1856.67,440.3,23.38475,18.56275,28.45425,0.2729625,2.08282129,5.981551724,-2.137270127,1
Kentucky,Lexington,4/12/2018,Ameristand 403T Plus,8/20/2018,232,1.47,130,1,1856.67,440.3,23.38475,18.56275,28.45425,0.2729625,2.08282129,5.981551724,-2.166077208,1
Kentucky,Lexington,4/12/2018,NF11ALF006,8/20/2018,232,1.3,130,1,1856.67,440.3,23.38475,18.56275,28.45425,0.2729625,2.08282129,5.981551724,-2.247697268,1
Kentucky,Lexington,4/12/2018,BYS5028,8/20/2018,232,1.34,130,1,1856.67,440.3,23.38475,18.56275,28.45425,0.2729625,2.08282129,5.981551724,-2.228492548,1
Wisconsin,Arlington,40664,Stockpile,41885,246,7.32,1221,365,4806,826.3,5.68,-0.47,11.14,0.07,2.08282129,5.981551724,0.642613114,2
Wisconsin,Arlington,40664,Mssunstra-B11,41885,246,7.04,1221,365,4806,826.3,5.68,-0.47,11.14,0.07,2.08282129,5.981551724,0.508180073,2
Wisconsin,Arlington,40664,Hybriforce-3400,41885,246,7.34,1221,365,4806,826.3,5.68,-0.47,11.14,0.07,2.08282129,5.981551724,0.652215474,2
Wisconsin,Arlington,40664,Bobwhite 2 ML,41885,246,6.34,1221,365,4806,826.3,5.68,-0.47,11.14,0.07,2.08282129,5.981551724,0.172097471,2
Wisconsin,Arlington,40664,Mssunstra-B14,41885,246,6.44,1221,365,4806,826.3,5.68,-0.47,11.14,0.07,2.08282129,5.981551724,0.220109271,2
Wisconsin,Arlington,40664,Solargold,41885,246,6.73,1221,365,4806,826.3,5.68,-0.47,11.14,0.07,2.08282129,5.981551724,0.359343492,2
Wisconsin,Arlington,40664,Mssunstra-B15,41885,246,6.49,1221,365,4806,826.3,5.68,-0.47,11.14,0.07,2.08282129,5.981551724,0.244115171,2
Wisconsin,Arlington,40664,Mssunstra-B13,41885,246,6.57,1221,365,4806,826.3,5.68,-0.47,11.14,0.07,2.08282129,5.981551724,0.282524612,2
Wisconsin,Arlington,40664,Mssunstra-B12,41885,246,6.59,1221,365,4806,826.3,5.68,-0.47,11.14,0.07,2.08282129,5.981551724,0.292126972,2
Wisconsin,Arlington,40664,Mssunstra-B17,41885,246,6.41,1221,365,4806,826.3,5.68,-0.47,11.14,0.07,2.08282129,5.981551724,0.205705731,2
Wisconsin,Arlington,40664,Optimus,41885,246,6.52,1221,365,4806,826.3,5.68,-0.47,11.14,0.07,2.08282129,5.981551724,0.258518711,2
Wisconsin,Arlington,40664,Shockwave-BR,41885,246,6.41,1221,365,4806,826.3,5.68,-0.47,11.14,0.07,2.08282129,5.981551724,0.205705731,2
Wisconsin,Arlington,40664,Hybriforce-2400,41885,246,6.29,1221,365,4806,826.3,5.68,-0.47,11.14,0.07,2.08282129,5.981551724,0.14809157,2
Wisconsin,Arlington,40664,Ameristand 407TQ,41885,246,6.37,1221,365,4806,826.3,5.68,-0.47,11.14,0.07,2.08282129,5.981551724,0.186501011,2
Wisconsin,Arlington,40664,Contender,41885,246,6.55,1221,365,4806,826.3,5.68,-0.47,11.14,0.07,2.08282129,5.981551724,0.272922251,2
Wisconsin,Arlington,40664,DKA41-18RR,41885,246,6.58,1221,365,4806,826.3,5.68,-0.47,11.14,0.07,2.08282129,5.981551724,0.287325792,2
Wisconsin,Arlington,40664,54VR03RR,41885,246,6.43,1221,365,4806,826.3,5.68,-0.47,11.14,0.07,2.08282129,5.981551724,0.215308091,2
Wisconsin,Arlington,40664,55V50,41885,246,5.96,1221,365,4806,826.3,5.68,-0.47,11.14,0.07,2.08282129,5.981551724,-0.010347371,2
Wisconsin,Arlington,40664,Mssunstra-B16,41885,246,5.99,1221,365,4806,826.3,5.68,-0.47,11.14,0.07,2.08282129,5.981551724,0.004056169,2
Wisconsin,Arlington,40664,Sonic,41885,246,6.16,1221,365,4806,826.3,5.68,-0.47,11.14,0.07,2.08282129,5.981551724,0.08567623,2
Wisconsin,Arlington,40664,Mssunstra-B10,41885,246,5.8,1221,365,4806,826.3,5.68,-0.47,11.14,0.07,2.08282129,5.981551724,-0.087166251,2
Wisconsin,Arlington,40664,DG 4210,41885,246,5.54,1221,365,4806,826.3,5.68,-0.47,11.14,0.07,2.08282129,5.981551724,-0.211996932,2
Wisconsin,Arlington,40664,WL 355 RR,41885,246,5.81,1221,365,4806,826.3,5.68,-0.47,11.14,0.07,2.08282129,5.981551724,-0.082365071,2
Wisconsin,Arlington,40664,WL 354 HQ,41885,246,5.98,1221,365,4806,826.3,5.68,-0.47,11.14,0.07,2.08282129,5.981551724,-0.000745011,2
Wisconsin,Arlington,40664,Consistency 4.10RR,41885,246,6.3,1221,365,4806,826.3,5.68,-0.47,11.14,0.07,2.08282129,5.981551724,0.15289275,2
Wisconsin,Arlington,40664,Ameristand 405T RR,41885,246,5.85,1221,365,4806,826.3,5.68,-0.47,11.14,0.07,2.08282129,5.981551724,-0.063160351,2
Wisconsin,Arlington,40664,DSB-45,41885,246,5.57,1221,365,4806,826.3,5.68,-0.47,11.14,0.07,2.08282129,5.981551724,-0.197593392,2
Wisconsin,Arlington,40664,5312,41885,246,6.27,1221,365,4806,826.3,5.68,-0.47,11.14,0.07,2.08282129,5.981551724,0.13848921,2
Wisconsin,Arlington,40664,Lancer,41885,246,5.81,1221,365,4806,826.3,5.68,-0.47,11.14,0.07,2.08282129,5.981551724,-0.082365071,2
Wisconsin,Arlington,40664,Gunner,41885,246,5.48,1221,365,4806,826.3,5.68,-0.47,11.14,0.07,2.08282129,5.981551724,-0.240804013,2
Wisconsin,Arlington,40664,DSB10-T,41885,246,5.85,1221,365,4806,826.3,5.68,-0.47,11.14,0.07,2.08282129,5.981551724,-0.063160351,2
Wisconsin,Arlington,40664,Oneida VR,41885,246,5.84,1221,365,4806,826.3,5.68,-0.47,11.14,0.07,2.08282129,5.981551724,-0.067961531,2
Wisconsin,Arlington,40664,Vernal,41885,246,5.5,1221,365,4806,826.3,5.68,-0.47,11.14,0.07,2.08282129,5.981551724,-0.231201652,2
Wisconsin,Arlington,41133,Mssunstra-C15,41885,246,7.41,752,365,4806,826.3,5.68,-0.47,11.14,0.07,2.08282129,5.981551724,0.685823735,2
Wisconsin,Arlington,41133,Mariner IV,41885,246,7.4,752,365,4806,826.3,5.68,-0.47,11.14,0.07,2.08282129,5.981551724,0.681022555,2
Wisconsin,Arlington,41133,Magnitude,41885,246,7.32,752,365,4806,826.3,5.68,-0.47,11.14,0.07,2.08282129,5.981551724,0.642613114,2
Wisconsin,Arlington,41133,Mssunstra-C12,41885,246,7.32,752,365,4806,826.3,5.68,-0.47,11.14,0.07,2.08282129,5.981551724,0.642613114,2
Wisconsin,Arlington,41133,Mssunstra-C16,41885,246,7.26,752,365,4806,826.3,5.68,-0.47,11.14,0.07,2.08282129,5.981551724,0.613806034,2
Wisconsin,Arlington,41133,PGI 557,41885,246,7.23,752,365,4806,826.3,5.68,-0.47,11.14,0.07,2.08282129,5.981551724,0.599402494,2
Wisconsin,Arlington,41133,Mssunstra-C14,41885,246,7.19,752,365,4806,826.3,5.68,-0.47,11.14,0.07,2.08282129,5.981551724,0.580197774,2
Wisconsin,Arlington,41133,Mssunstra-C13,41885,246,7.15,752,365,4806,826.3,5.68,-0.47,11.14,0.07,2.08282129,5.981551724,0.560993054,2
Wisconsin,Arlington,41133,55H94,41885,246,7.09,752,365,4806,826.3,5.68,-0.47,11.14,0.07,2.08282129,5.981551724,0.532185973,2
Wisconsin,Arlington,41133,Lancer,41885,246,7.03,752,365,4806,826.3,5.68,-0.47,11.14,0.07,2.08282129,5.981551724,0.503378893,2
Wisconsin,Arlington,41133,55V50,41885,246,7.02,752,365,4806,826.3,5.68,-0.47,11.14,0.07,2.08282129,5.981551724,0.498577713,2
Wisconsin,Arlington,41133,Mssunstra-C10,41885,246,6.83,752,365,4806,826.3,5.68,-0.47,11.14,0.07,2.08282129,5.981551724,0.407355292,2
Wisconsin,Arlington,41133,Solargold,41885,246,6.79,752,365,4806,826.3,5.68,-0.47,11.14,0.07,2.08282129,5.981551724,0.388150572,2
Wisconsin,Arlington,41133,Foragegold,41885,246,6.68,752,365,4806,826.3,5.68,-0.47,11.14,0.07,2.08282129,5.981551724,0.335337592,2
Wisconsin,Arlington,41133,Mssunstra-C11,41885,246,6.62,752,365,4806,826.3,5.68,-0.47,11.14,0.07,2.08282129,5.981551724,0.306530512,2
Wisconsin,Arlington,41133,Hybriforce-3400QR,41885,246,6.5,752,365,4806,826.3,5.68,-0.47,11.14,0.07,2.08282129,5.981551724,0.248916351,2
Wisconsin,Arlington,41133,WL 354 HQ,41885,246,6.49,752,365,4806,826.3,5.68,-0.47,11.14,0.07,2.08282129,5.981551724,0.244115171,2
Wisconsin,Arlington,41133,55Q27,41885,246,6.41,752,365,4806,826.3,5.68,-0.47,11.14,0.07,2.08282129,5.981551724,0.205705731,2
Wisconsin,Arlington,41133,5312,41885,246,6.34,752,365,4806,826.3,5.68,-0.47,11.14,0.07,2.08282129,5.981551724,0.172097471,2
Wisconsin,Arlington,41133,Oneida VR,41885,246,6.16,752,365,4806,826.3,5.68,-0.47,11.14,0.07,2.08282129,5.981551724,0.08567623,2
Wisconsin,Arlington,41133,Hybriforce-3400,41885,246,6.03,752,365,4806,826.3,5.68,-0.47,11.14,0.07,2.08282129,5.981551724,0.023260889,2
Wisconsin,Arlington,41133,Vernal,41885,246,5.94,752,365,4806,826.3,5.68,-0.47,11.14,0.07,2.08282129,5.981551724,-0.019949731,2
Wisconsin,Arlington,41365,Mssunstra-D12,41885,246,6.7,520,365,4806,826.3,5.68,-0.47,11.14,0.07,2.08282129,5.981551724,0.344939952,2
Wisconsin,Arlington,41365,Hybriforce-3400,41885,246,6.62,520,365,4806,826.3,5.68,-0.47,11.14,0.07,2.08282129,5.981551724,0.306530512,2
Wisconsin,Arlington,41365,Mssunstra-D16,41885,246,6.57,520,365,4806,826.3,5.68,-0.47,11.14,0.07,2.08282129,5.981551724,0.282524612,2
Wisconsin,Arlington,41365,Mssunstra-D11,41885,246,6.55,520,365,4806,826.3,5.68,-0.47,11.14,0.07,2.08282129,5.981551724,0.272922251,2
Wisconsin,Arlington,41365,55V50,41885,246,6.43,520,365,4806,826.3,5.68,-0.47,11.14,0.07,2.08282129,5.981551724,0.215308091,2
Wisconsin,Arlington,41365,Mssunstra-D15,41885,246,6.43,520,365,4806,826.3,5.68,-0.47,11.14,0.07,2.08282129,5.981551724,0.215308091,2
Wisconsin,Arlington,41365,55Q27,41885,246,6.36,520,365,4806,826.3,5.68,-0.47,11.14,0.07,2.08282129,5.981551724,0.181699831,2
Wisconsin,Arlington,41365,Mssunstra-D13,41885,246,6.33,520,365,4806,826.3,5.68,-0.47,11.14,0.07,2.08282129,5.981551724,0.167296291,2
Wisconsin,Arlington,41365,Mallard 5,41885,246,6.31,520,365,4806,826.3,5.68,-0.47,11.14,0.07,2.08282129,5.981551724,0.157693931,2
Wisconsin,Arlington,41365,FSG 403LR,41885,246,6.28,520,365,4806,826.3,5.68,-0.47,11.14,0.07,2.08282129,5.981551724,0.14329039,2
Wisconsin,Arlington,41365,Mssunstra-D14,41885,246,6.24,520,365,4806,826.3,5.68,-0.47,11.14,0.07,2.08282129,5.981551724,0.12408567,2
Wisconsin,Arlington,41365,DG 4210,41885,246,6.17,520,365,4806,826.3,5.68,-0.47,11.14,0.07,2.08282129,5.981551724,0.09047741,2
Wisconsin,Arlington,41365,6472A,41885,246,6.15,520,365,4806,826.3,5.68,-0.47,11.14,0.07,2.08282129,5.981551724,0.08087505,2
Wisconsin,Arlington,41365,FSG 424,41885,246,6.12,520,365,4806,826.3,5.68,-0.47,11.14,0.07,2.08282129,5.981551724,0.06647151,2
Wisconsin,Arlington,41365,Blue Jay,41885,246,6.11,520,365,4806,826.3,5.68,-0.47,11.14,0.07,2.08282129,5.981551724,0.06167033,2
Wisconsin,Arlington,41365,L-455HD,41885,246,6.05,520,365,4806,826.3,5.68,-0.47,11.14,0.07,2.08282129,5.981551724,0.03286325,2
Wisconsin,Arlington,41365,Legendairy XHD,41885,246,6.02,520,365,4806,826.3,5.68,-0.47,11.14,0.07,2.08282129,5.981551724,0.018459709,2
Wisconsin,Arlington,41365,C/W-104038,41885,246,5.83,520,365,4806,826.3,5.68,-0.47,11.14,0.07,2.08282129,5.981551724,-0.072762711,2
Wisconsin,Arlington,41365,Raven,41885,246,5.79,520,365,4806,826.3,5.68,-0.47,11.14,0.07,2.08282129,5.981551724,-0.091967431,2
Wisconsin,Arlington,41365,Roadrunner,41885,246,5.79,520,365,4806,826.3,5.68,-0.47,11.14,0.07,2.08282129,5.981551724,-0.091967431,2
Wisconsin,Arlington,41365,6585Q,41885,246,5.77,520,365,4806,826.3,5.68,-0.47,11.14,0.07,2.08282129,5.981551724,-0.101569791,2
Wisconsin,Arlington,41365,5312,41885,246,5.72,520,365,4806,826.3,5.68,-0.47,11.14,0.07,2.08282129,5.981551724,-0.125575692,2
Wisconsin,Arlington,41365,Vernal,41885,246,5.62,520,365,4806,826.3,5.68,-0.47,11.14,0.07,2.08282129,5.981551724,-0.173587492,2
Wisconsin,Arlington,41365,Oneida VR,41885,246,5.26,520,365,4806,826.3,5.68,-0.47,11.14,0.07,2.08282129,5.981551724,-0.346429973,2
Wisconsin,Arlington,41730,AFX h134093,41886,247,3.85,156,1,2781,109.7,16.14,10.44,21.8,0.07,2.08282129,5.981551724,-1.023396359,1
Wisconsin,Arlington,41730,AFX h134091,41886,247,3.44,156,1,2781,109.7,16.14,10.44,21.8,0.07,2.08282129,5.981551724,-1.22024474,1
Wisconsin,Arlington,41730,AFX h134089,41886,247,3.41,156,1,2781,109.7,16.14,10.44,21.8,0.07,2.08282129,5.981551724,-1.23464828,1
Wisconsin,Arlington,41730,LH 9700,41886,247,3.35,156,1,2781,109.7,16.14,10.44,21.8,0.07,2.08282129,5.981551724,-1.263455361,1
Wisconsin,Arlington,41730,AFX h134090,41886,247,3.28,156,1,2781,109.7,16.14,10.44,21.8,0.07,2.08282129,5.981551724,-1.297063621,1
Wisconsin,Arlington,41730,Vernal,41886,247,3.25,156,1,2781,109.7,16.14,10.44,21.8,0.07,2.08282129,5.981551724,-1.311467161,1
Wisconsin,Arlington,41730,SW 4351,41886,247,3.23,156,1,2781,109.7,16.14,10.44,21.8,0.07,2.08282129,5.981551724,-1.321069521,1
Wisconsin,Arlington,41730,AFX h134094,41886,247,3.19,156,1,2781,109.7,16.14,10.44,21.8,0.07,2.08282129,5.981551724,-1.340274241,1
Wisconsin,Arlington,41730,AFX 064022,41886,247,3.16,156,1,2781,109.7,16.14,10.44,21.8,0.07,2.08282129,5.981551724,-1.354677781,1
Wisconsin,Arlington,41730,LS 706,41886,247,3.14,156,1,2781,109.7,16.14,10.44,21.8,0.07,2.08282129,5.981551724,-1.364280141,1
Wisconsin,Arlington,41730,AFX h134092,41886,247,3.13,156,1,2781,109.7,16.14,10.44,21.8,0.07,2.08282129,5.981551724,-1.369081321,1
Wisconsin,Arlington,41730,AFXA 113010,41886,247,3.13,156,1,2781,109.7,16.14,10.44,21.8,0.07,2.08282129,5.981551724,-1.369081321,1
Wisconsin,Arlington,41730,AFX 103009,41886,247,3.09,156,1,2781,109.7,16.14,10.44,21.8,0.07,2.08282129,5.981551724,-1.388286041,1
Wisconsin,Arlington,41730,55Q27,41886,247,3.07,156,1,2781,109.7,16.14,10.44,21.8,0.07,2.08282129,5.981551724,-1.397888402,1
Wisconsin,Arlington,41730,Nuton Alf,41886,247,3.07,156,1,2781,109.7,16.14,10.44,21.8,0.07,2.08282129,5.981551724,-1.397888402,1
Wisconsin,Arlington,41730,SW 4332,41886,247,2.99,156,1,2781,109.7,16.14,10.44,21.8,0.07,2.08282129,5.981551724,-1.436297842,1
Wisconsin,Arlington,41730,AFX 095026,41886,247,2.95,156,1,2781,109.7,16.14,10.44,21.8,0.07,2.08282129,5.981551724,-1.455502562,1
Wisconsin,Arlington,41730,55V50,41886,247,2.84,156,1,2781,109.7,16.14,10.44,21.8,0.07,2.08282129,5.981551724,-1.508315542,1
Wisconsin,Marshfield,41365,DSD05-T,41919,280,5.87,554,365,4737,860.7,5.53,-0.53,10.92,0.08,2.08282129,5.981551724,-0.053557991,2
Wisconsin,Marshfield,41365,DSD06-M,41919,280,5.79,554,365,4737,860.7,5.53,-0.53,10.92,0.08,2.08282129,5.981551724,-0.091967431,2
Wisconsin,Marshfield,41365,DSD04-T,41919,280,5.78,554,365,4737,860.7,5.53,-0.53,10.92,0.08,2.08282129,5.981551724,-0.096768611,2
Wisconsin,Marshfield,41365,55Q27,41919,280,5.67,554,365,4737,860.7,5.53,-0.53,10.92,0.08,2.08282129,5.981551724,-0.149581592,2
Wisconsin,Marshfield,41365,PGI 212,41919,280,5.6,554,365,4737,860.7,5.53,-0.53,10.92,0.08,2.08282129,5.981551724,-0.183189852,2
Wisconsin,Marshfield,41365,Legendairy XHD,41919,280,5.52,554,365,4737,860.7,5.53,-0.53,10.92,0.08,2.08282129,5.981551724,-0.221599292,2
Wisconsin,Marshfield,41365,FSG 424,41919,280,5.51,554,365,4737,860.7,5.53,-0.53,10.92,0.08,2.08282129,5.981551724,-0.226400472,2
Wisconsin,Marshfield,41365,FSG 403LR,41919,280,5.5,554,365,4737,860.7,5.53,-0.53,10.92,0.08,2.08282129,5.981551724,-0.231201652,2
Wisconsin,Marshfield,41365,L-455HD,41919,280,5.48,554,365,4737,860.7,5.53,-0.53,10.92,0.08,2.08282129,5.981551724,-0.240804013,2
Wisconsin,Marshfield,41365,Vernal,41919,280,5.48,554,365,4737,860.7,5.53,-0.53,10.92,0.08,2.08282129,5.981551724,-0.240804013,2
Wisconsin,Marshfield,41365,55V50,41919,280,5.46,554,365,4737,860.7,5.53,-0.53,10.92,0.08,2.08282129,5.981551724,-0.250406373,2
Wisconsin,Marshfield,41365,6472A,41919,280,5.44,554,365,4737,860.7,5.53,-0.53,10.92,0.08,2.08282129,5.981551724,-0.260008733,2
Wisconsin,Marshfield,41365,C/W-104038,41919,280,5.35,554,365,4737,860.7,5.53,-0.53,10.92,0.08,2.08282129,5.981551724,-0.303219353,2
Wisconsin,Marshfield,41365,Oneida VR,41919,280,5.34,554,365,4737,860.7,5.53,-0.53,10.92,0.08,2.08282129,5.981551724,-0.308020533,2
Wisconsin,Marshfield,41365,DG 4210,41919,280,5.21,554,365,4737,860.7,5.53,-0.53,10.92,0.08,2.08282129,5.981551724,-0.370435874,2
Wisconsin,Marshfield,41365,5312,41919,280,5.16,554,365,4737,860.7,5.53,-0.53,10.92,0.08,2.08282129,5.981551724,-0.394441774,2
Wisconsin,Marshfield,41730,Mariner IV,41890,251,2.41,160,1,2781,548.5,16.14,10.44,21.8,0.7,2.08282129,5.981551724,-1.714766284,1
Wisconsin,Marshfield,41730,AFX083003,41890,251,2.3,160,1,2781,548.5,16.14,10.44,21.8,0.7,2.08282129,5.981551724,-1.767579264,1
Wisconsin,Marshfield,41730,FSG408DP,41890,251,2.29,160,1,2781,548.5,16.14,10.44,21.8,0.7,2.08282129,5.981551724,-1.772380444,1
Wisconsin,Marshfield,41730,Vernal,41890,251,2.27,160,1,2781,548.5,16.14,10.44,21.8,0.7,2.08282129,5.981551724,-1.781982805,1
Wisconsin,Marshfield,41730,55Q27,41890,251,2.23,160,1,2781,548.5,16.14,10.44,21.8,0.7,2.08282129,5.981551724,-1.801187525,1
Wisconsin,Marshfield,41730,AFX113010,41890,251,2.18,160,1,2781,548.5,16.14,10.44,21.8,0.7,2.08282129,5.981551724,-1.825193425,1
Wisconsin,Marshfield,41730,55V50,41890,251,2.12,160,1,2781,548.5,16.14,10.44,21.8,0.7,2.08282129,5.981551724,-1.854000505,1
Wisconsin,Marshfield,41730,AFX095023,41890,251,2.1,160,1,2781,548.5,16.14,10.44,21.8,0.7,2.08282129,5.981551724,-1.863602865,1
Wisconsin,Marshfield,41730,X13-9202B,41890,251,2.07,160,1,2781,548.5,16.14,10.44,21.8,0.7,2.08282129,5.981551724,-1.878006405,1
Wisconsin,Marshfield,41730,AFX103009,41890,251,2.03,160,1,2781,548.5,16.14,10.44,21.8,0.7,2.08282129,5.981551724,-1.897211125,1
Wisconsin,Marshfield,41730,Nuton,41890,251,1.97,160,1,2781,548.5,16.14,10.44,21.8,0.7,2.08282129,5.981551724,-1.926018206,1
Wisconsin,Marshfield,41730,AFX064022,41890,251,1.93,160,1,2781,548.5,16.14,10.44,21.8,0.7,2.08282129,5.981551724,-1.945222926,1
