,Unnamed: 0,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%),Harvested in Sown Year,First Date of Season,Percent Cover (%)
249,689,Kentucky,Lexington,11/1/2007,GA-497HD,9/16/2015,233,0.26,2225,35,725.1,153.8171240117623,26.428026332737094,17.916111094261478,25.64041647676869,0.2807331773589507,1,0,78.1213384130522
250,1317,Kentucky,Lexington,8/9/2012,Attention II,11/1/2010,209,1.11,915,27,755.33,48.99943613364362,24.634437785586172,12.938130567423562,28.874369440270183,0.2703434359178067,1,0,92.25073926538958
251,18,Kentucky,Athens,4/5/2016,Ameristand 403T,11/16/2012,242,1.76,343,27,962.22,77.2710198718701,24.1371820913705,3.9436,26.852073414136953,0.23352635430292418,0,0,88.99660319148161
252,1340,Kentucky,Lexington,8/9/2012,PGI 529,6/18/2008,207,1.36,430,28,1059.63,181.34875418776946,23.124767342246244,20.845842239211898,24.76517041600108,0.3051202050234788,1,1,87.62728928777855
253,1241,Kentucky,Midville,3/31/2015,NF11ALF006,7/16/2015,110,0.79,1260,27,1065.18,68.36039735706007,9.925021886017905,9.116204400145572,27.398236114674116,0.2894687995505945,0,1,83.48014153882943
254,659,Kentucky,Lexington,8/9/2012,GA-505,5/2/2017,272,0.61,1331,27,769.02,41.1,22.383256776376413,15.44424354146386,26.28752738910798,0.2870632316265915,0,0,98.99844854487911
255,328,Georgia,Tifton,4/5/2017,GA-505,5/6/2008,275,2.63,901,27,694.01,64.84688875209397,14.56163309438919,22.923094965938056,32.01054381082641,0.25782934785133294,0,1,
256,763,Kentucky,Midville,4/5/2016,AM-09-600,5/7/2009,149,0.73,1016,247,722.19,283.3614490880861,24.252986276875514,11.7176618112934,25.791868533563193,0.23565463162474742,0,1,91.75486141178712
257,906,Georgia,Tifton,2/21/2008,Rebound 6XT,8/12/2013,239,1.63,764,37,903.27,126.93201063960797,27.48725,19.756390724706616,29.194356640389756,0.22646482550390667,0,0,90.15806137149838
258,1679,Kentucky,Lexington,8/9/2012,GA-505,9/14/2017,226,1.02,307,27,707.64,195.34635033805733,19.120839126696616,8.288542603645684,27.67400535783967,0.37732799651071264,1,0,95.96741674069463
259,374,Kentucky,Midville,10/10/2007,Hybri Force 700,7/30/2008,155,0.76,507,27,686.79,129.94140657903552,21.997063901138006,18.783425005520243,26.15022239314336,0.2007511876104485,0,1,89.71266379727444
260,143,Georgia,Athens,11/1/2007,BaraWet 501,6/20/2010,324,0.45,1425,53,606.05,140.08794559977605,27.48725,18.451087767284275,33.53659091,0.2954039990624145,0,1,85.0844867211715
261,811,Georgia,Lexington,3/31/2015,4030,9/18/2009,240,0.86,288,27,477.14,41.1,19.17505594089468,12.21111639228728,25.561658720298155,0.15620055853694712,0,0,
262,1450,Georgia,Lexington,3/31/2015,Contender,5/10/2018,138,1.1,1479,27,929.79,79.86820761178528,22.393715447130695,12.581954835201122,33.53659091,0.252762098175557,0,1,93.76896797590831
263,1518,Kentucky,Tifton,3/31/2015,GA-505,5/6/2016,163,0.77,583,30,735.56,197.9801385326731,26.632629546406893,10.808299881800638,24.794190394026504,0.18768882455202873,1,1,
264,0,Georgia,Tifton,4/5/2016,Contender,9/18/2009,276,0.47,1089,291,971.24,193.01410468297337,24.22521386832145,19.173693833447484,15.91632653,0.22293606475611105,0,0,65.01108660968336
265,0,Georgia,Athens,11/1/2007,BaraWet 501,6/13/2018,187,0.41,89,27,968.59,41.1,26.801295755706093,15.204955667144292,32.67087534923372,0.095333333,0,0,
266,1222,Kentucky,Lexington,8/9/2012,Caliber,11/11/2008,278,0.55,373,27,917.43,77.82334543743175,20.53700346167021,6.945815956365863,15.91632653,0.17294066363804916,0,1,100.0
267,332,Georgia,Lexington,10/10/2007,PGI 801,6/26/2009,341,1.43,851,46,574.47,132.45100199366237,24.821032295192417,8.592391284263096,26.396603231709285,0.28210439533988146,0,1,93.24166027914339
268,106,Kentucky,Tifton,4/5/2017,PGI 801,4/15/2009,148,0.53,334,222,778.87,41.1,27.08506763455944,17.42524300217465,33.19038016419125,0.09869721092624309,0,1,
269,694,Kentucky,Lexington,11/1/2007,Ameristand 403T Plus,5/2/2017,255,0.77,2017,27,1221.55,172.2387268768496,23.379177362368097,9.060439727653687,15.91632653,0.36276536073513765,0,0,81.74283757290891
270,970,Georgia,Athens,2/21/2008,Evermore,9/10/2008,333,2.09,89,65,779.62,88.68720627137535,27.48725,16.9158163537299,26.40934401019461,0.18229244506535597,0,0,
271,203,Georgia,Athens,11/1/2007,LS 905,8/14/2009,332,0.54,219,258,964.75,103.69528870780339,27.48725,9.012062005045744,21.64931286108913,0.13621056780403296,0,1,
272,0,Georgia,Tifton,10/10/2007,PGI 909,10/12/2010,298,0.48,89,119,1179.53,220.14328412758957,17.085965670220144,6.903924264399616,32.10902471577161,0.2283944985371566,0,1,
273,683,Kentucky,Lexington,10/10/2007,LS 905,8/12/2013,138,0.85,1546,40,809.28,58.05660604021868,13.274952352178495,3.9436,26.25099653444531,0.2535211031573097,0,1,83.0773807556279
274,246,Kentucky,Midville,10/10/2007,GA-505,6/13/2018,224,0.47,127,27,1255.13,87.70015695486951,27.48725,10.33789549676066,27.44202314909355,0.27299004511222635,0,0,100.0
275,0,Kentucky,Lexington,10/10/2007,PGI 909,5/10/2018,230,0.72,952,183,710.84,90.69627037089869,24.291092012359517,9.49763548882094,29.231233143844126,0.12699607402014887,0,0,88.91488660779235
276,489,Kentucky,Tifton,2/21/2008,55V50,6/16/2010,132,0.01,89,40,615.98,48.3790344044522,27.48725,19.09865123692612,21.250702479979086,0.24316160919787114,0,0,
277,1230,Kentucky,Lexington,8/9/2012,CW 065030,7/30/2008,140,1.32,1898,27,702.73,41.1,21.106387472473344,16.297695383454332,27.21886790635418,0.1316324961618719,0,0,96.37549483164011
278,879,Kentucky,Athens,8/9/2012,GA-ALFG-1,9/13/2018,207,0.99,176,188,695.15,86.52692501284464,17.527244856261156,19.110934862291547,15.91632653,0.095333333,0,0,82.83003310812263
279,81,Georgia,Midville,2/21/2008,CW 065030,8/6/2009,173,0.01,89,27,943.44,96.76092551970439,27.48725,14.727854775580779,28.83115055020583,0.191414198103251,0,0,
280,94,Kentucky,Lexington,3/31/2015,Saranac AR,6/12/2013,124,0.96,1760,27,1017.75,41.1,23.24883506767734,3.9436,27.070780476775454,0.13600460994633778,0,1,90.7398042431685
281,0,Georgia,Athens,10/10/2007,Hybri Force 600,6/9/2016,142,0.55,556,249,770.99,89.270947490786,27.48725,23.15,23.217389174660777,0.2713613182128636,0,1,82.57804120763582
282,1099,Georgia,Midville,2/21/2008,Radiance HD,12/5/2008,217,0.07,2225,27,597.8,425.12460169038036,10.846119984877372,21.030729602929537,29.382368827112067,0.19920705861187313,0,1,89.81340639538936
283,93,Georgia,Athens,11/1/2007,GA-505,5/15/2009,97,0.64,89,185,1181.19,97.80702317234706,27.48725,20.477417107859036,33.370596232028184,0.23259349377452518,0,1,
284,820,Kentucky,Lexington,4/5/2016,GA-505,9/17/2015,203,1.58,2067,161,1039.97,41.1,23.290903613046005,3.9436,29.698744796799748,0.2479165642062937,0,0,89.06038266610302
285,1111,Kentucky,Lexington,4/5/2016,GA-505,4/7/2009,276,0.48,89,27,566.06,110.33348038412059,11.010383952090647,16.248674692961632,27.41585036395275,0.2408967563469695,0,1,100.0
286,58,Kentucky,Athens,2/21/2008,PGI 801,8/13/2018,147,1.36,448,224,780.99,41.1,18.343690360326175,3.9436,15.91632653,0.3477816607781988,0,0,68.91095939290724
287,34,Georgia,Tifton,2/21/2008,GA-505,5/6/2008,123,0.12,89,262,1226.16,121.82904739665355,27.48725,14.57381090345265,31.21739035315498,0.22527860465308525,0,1,
288,118,Georgia,Athens,10/10/2007,TS 8031,6/11/2018,119,2.43,176,31,705.96,93.21268028416821,27.48725,16.046274156948908,31.516088957864042,0.095333333,0,0,
289,1275,Kentucky,Lexington,8/9/2012,Contender,7/8/2017,263,0.78,89,39,875.72,178.66870743862464,25.30470419112492,16.557160952995,18.14173670592985,0.2790217189723422,0,0,41.86666667
290,1155,Kentucky,Lexington,8/9/2012,Saranac AR,5/10/2018,239,0.17,2225,150,730.81,41.1,20.162965795156918,15.538638027525547,25.21706544527892,0.2675104193243482,0,0,100.0
291,1199,Kentucky,Lexington,4/5/2017,Rebound 6XT,9/14/2017,246,0.65,359,166,813.48,114.89263891146688,23.353271950603958,9.768826066852737,26.170839386664127,0.17225806600927984,0,0,81.63459295527298
292,0,Kentucky,Lexington,4/5/2016,Hybri Force 700,8/15/2014,102,0.97,541,36,883.5,153.89810864806037,22.269856765476177,10.533018463620502,28.38220717078627,0.24767922504291456,0,1,89.24144425748187
293,1149,Kentucky,Lexington,8/9/2012,PGI 801,8/14/2009,145,1.28,2225,229,554.41,64.02585016910112,22.81666277297162,21.366916460887495,27.363564593571446,0.378285714,0,0,89.85929624915296
294,1376,Kentucky,Lexington,8/9/2012,Contender,9/19/2016,250,1.0,818,42,713.22,41.1,22.095266627411203,16.539631790710043,25.61379537203731,0.21335379879175898,0,0,89.518334692797
295,186,Georgia,Lexington,3/31/2015,Saranac AR,6/18/2008,224,1.7,402,27,805.77,96.16583518950765,16.812493449604535,17.62720482145207,25.947405018486194,0.25815421746405687,1,0,
296,1418,Georgia,Lexington,4/5/2017,AM-14-900,11/4/2009,249,0.55,1075,252,942.33,180.72103936616898,26.68704813069778,11.523368436179533,33.53659091,0.12188999279566234,0,1,
297,0,Georgia,Athens,10/10/2007,BaraWet 501,5/13/2013,314,0.46,89,250,945.44,113.06934846123598,27.48725,16.551198462587095,20.039951225914777,0.21217731961618178,0,0,77.20499104824188
298,443,Kentucky,Tifton,8/9/2012,PGI 801,4/15/2009,151,0.56,1136,41,701.81,41.1,27.48725,15.426857520301994,28.1657380431187,0.2921259670860852,1,0,88.41581252957766
299,1390,Georgia,Lexington,3/31/2015,BaraWet 501,6/20/2008,249,0.08,327,178,869.92,76.80986180321139,27.48725,5.569834920543835,27.877089153334158,0.22512346475894393,0,0,59.95195542168719
300,1111,Kentucky,Lexington,3/31/2015,FSG 415BR,4/23/2010,177,0.95,2130,27,582.64,41.1,20.964887777409174,9.045181752056136,21.991705553828936,0.29469739360568453,0,0,99.00187924021826
301,1098,Kentucky,Lexington,8/9/2012,Caliber,9/16/2013,210,0.91,355,37,698.05,175.05508391677566,21.032084707212576,17.06215853217742,26.066281810490896,0.32487430844312687,1,0,90.94230657860119
302,1367,Georgia,Tifton,10/10/2007,Hybri Force 700,5/6/2008,222,0.01,89,40,835.38,111.51696354336335,27.48725,14.771349261391466,29.666412243114774,0.2080569811026196,0,0,
303,1201,Georgia,Lexington,4/5/2016,Attention II,5/7/2009,341,1.09,89,36,579.7,148.8871302329181,27.48725,19.864219520458025,29.674636724999107,0.20995972327897588,0,1,69.6164723732053
304,1326,Kentucky,Lexington,2/21/2008,Contender,5/6/2009,142,1.95,902,40,720.7,166.24635504016254,12.818508532106204,12.42160366066169,31.666527397714326,0.29323035042556006,0,0,87.6775448312159
305,1327,Georgia,Midville,10/10/2007,GA-505,8/28/2008,100,0.57,1499,59,661.5,138.12766521262944,25.118413952069094,16.064085139471118,31.13103013779043,0.19566799173566385,0,1,89.31287166787122
306,323,Georgia,Midville,10/10/2007,Arc,9/17/2015,184,0.73,629,237,922.8,180.17677924616208,27.48725,19.908128849772314,27.148357770209337,0.3244922743103071,0,1,
307,188,Kentucky,Lexington,3/31/2015,GA-505,7/12/2013,196,0.95,231,27,758.27,41.1,21.449438404878677,6.480218501976308,27.195741894747666,0.2585131063681541,0,1,92.52292741317342
308,1071,Kentucky,Lexington,4/5/2016,Bara 503,8/13/2018,340,0.68,1085,27,566.04,112.5145101831334,16.63612944079716,8.255725256755172,23.32877434505156,0.2616920184186061,0,0,97.85095088876403
309,846,Kentucky,Lexington,4/5/2016,Caliber,9/10/2008,228,0.43,539,27,725.81,135.00648149977206,9.7902,16.42953984071875,25.877862939504162,0.3442408309905182,1,0,100.0
310,1173,Kentucky,Lexington,4/5/2016,AM-09-600,7/23/2008,194,0.61,187,191,459.24,41.1,22.563705402302727,15.75543850493617,27.121037455023103,0.3690592655135305,0,0,100.0
311,309,Georgia,Athens,4/5/2017,PGI 909,8/13/2018,133,1.34,1215,232,708.81,126.31353774154393,27.48725,22.423254458696114,32.50353688191326,0.2109587342872285,0,1,86.68184573021837
312,557,Kentucky,Lexington,4/5/2017,Evermore,9/15/2017,121,0.6,141,27,547.86,123.17203527782257,27.28733199002286,17.430878565416574,30.462237253495037,0.1697846102746782,0,0,
313,248,Georgia,Lexington,8/9/2012,Saranac AR,7/30/2008,215,0.19,392,27,756.41,93.8793747607617,17.00045667863279,14.943324605143316,21.621603490284528,0.3747849814880773,0,0,
314,49,Kentucky,Lexington,3/31/2015,Evermore,6/20/2008,228,0.01,322,173,892.96,173.11627321187976,25.807161184056056,17.185936747029526,29.384589461639425,0.3173587605977117,0,1,95.85580838572862
315,155,Kentucky,Lexington,3/31/2015,4030,11/11/2008,216,0.02,1138,27,1022.44,41.1,18.093413646284187,16.602444823095585,25.555284657970635,0.24470413828197107,0,0,94.48949473912772
316,814,Kentucky,Lexington,4/5/2016,PGI 909,8/20/2010,199,0.54,89,27,694.67,41.1,23.268084667524935,12.673425661197989,25.866904524315675,0.23978581196661178,0,0,89.50592472035574
317,0,Georgia,Lexington,10/10/2007,FSG-426,9/16/2013,176,2.24,2225,36,743.68,73.26292479606528,24.367489857037203,11.46158434947284,15.91632653,0.25432695891351886,0,0,79.06996705582056
318,23,Kentucky,Midville,8/9/2012,Caliber,9/15/2017,201,2.04,89,62,983.15,76.96490076609166,13.124761257169824,5.002849287973817,29.767565247833236,0.13038432487606874,0,1,
319,1606,Georgia,Athens,10/10/2007,CW 065030,8/18/2016,246,1.16,203,27,839.85,245.19323512481657,23.673020122700883,9.228295270232083,27.256655514205995,0.16895718019124115,0,1,
320,1466,Georgia,Tifton,4/12/2018,CW 36106,11/4/2009,126,0.54,213,51,819.89,42.542394614370316,22.599749127133315,18.389399619314805,30.019485692781934,0.2733486230381675,0,0,
321,687,Georgia,Lexington,10/10/2007,GA-ALFG-1,8/20/2010,278,2.12,2225,251,1021.76,41.1,15.69726140215222,22.760962599223888,18.51019786349938,0.11006333544163634,0,0,
322,41,Georgia,Tifton,2/21/2008,AM-14-900,5/8/2015,234,0.22,111,139,1155.11,106.32112727354172,27.48725,9.495783803375884,26.0769709623415,0.19342858325281934,0,0,88.3700055987949
323,194,Kentucky,Lexington,8/9/2012,4030,8/14/2015,209,0.89,248,28,683.92,41.1,24.21889191158528,15.695578921594294,28.171549081630793,0.1049071981143773,0,0,93.85517100411461
324,1157,Kentucky,Lexington,4/5/2016,Bulldog 805,8/18/2016,208,0.81,1174,27,1032.59,85.25425159065458,21.23921048661748,13.33300357507102,26.858803356913462,0.378285714,0,0,97.79881852910448
325,693,Kentucky,Lexington,8/9/2012,AFX095005,5/7/2009,260,0.65,1306,27,546.8,131.82128701371613,22.5187203911834,16.41288796163739,23.783743215843803,0.28736752213341166,1,0,96.62916462805066
326,72,Georgia,Tifton,10/10/2007,Contender,5/10/2018,114,0.54,89,184,826.89,223.32999374796674,27.48725,17.891450368851146,29.82878837170664,0.23587260940231763,1,1,
327,1430,Kentucky,Lexington,8/9/2012,Ameristand 427TQ,6/13/2018,121,0.84,1197,27,794.49,194.00096599505432,16.813033172806925,7.970871588185307,27.836942549238252,0.21879143283284233,1,0,89.52290919532251
328,351,Georgia,Midville,11/1/2007,Bara 503,9/14/2017,155,1.53,902,27,1056.2,107.02709727383721,15.983152450064035,20.053311706166067,33.53659091,0.15422761557978734,0,0,
329,0,Kentucky,Lexington,4/12/2018,Withstand,6/9/2008,154,0.7,1243,54,929.64,49.097699274928104,19.560632353093325,16.690487419061355,29.317616129278704,0.15380695202453198,0,1,93.63020744245608
330,62,Georgia,Tifton,2/21/2008,Hybri Force 700,8/8/2017,122,0.85,89,70,786.42,99.23540825907494,27.48725,8.113117520550476,29.4617987907364,0.13332675225567386,0,0,88.8677354903414
331,141,Georgia,Midville,4/5/2016,Buffalo,7/30/2009,184,1.07,442,173,815.08,113.20573973516466,22.940614507122675,17.58532971290186,16.610994821086646,0.14173214012249682,0,1,90.96432906184334
332,0,Kentucky,Tifton,10/10/2007,Saranac AR,5/6/2008,216,0.53,605,27,637.49,53.5526973198438,24.6591987278022,19.311142552048434,15.91632653,0.2894727772643758,0,0,
333,330,Georgia,Tifton,10/10/2007,Phoenix,9/13/2018,229,0.18,89,157,875.88,361.06322163162474,16.858617139132694,21.03936499539675,33.53659091,0.15464656808966726,0,0,
334,1354,Georgia,Lexington,4/5/2016,GA-505,6/9/2016,107,0.27,374,238,624.21,53.60430355681213,17.67581789829554,11.387116783425647,30.402529227704115,0.2577568387081599,0,0,100.0
335,1025,Kentucky,Tifton,8/9/2012,4030,9/14/2017,106,0.19,555,223,946.33,93.18112268609656,22.548806112773995,7.603663717769019,30.15482276297184,0.27943560776931475,0,0,89.69862123633223
336,1490,Kentucky,Tifton,11/1/2007,4030,5/2/2017,181,0.01,418,27,749.25,102.04641831463707,25.130247414021326,21.947713978769265,19.855472756356264,0.2645625309056454,1,0,
337,1570,Kentucky,Lexington,4/5/2017,Saranac AR,8/13/2015,248,1.94,2225,204,579.25,78.60969270186328,24.061705403526503,19.024280640847085,26.286821078466055,0.24687147737837997,0,1,93.75903233060288
338,1679,Kentucky,Lexington,11/1/2007,Saranac AR,8/6/2009,209,0.93,1242,27,715.34,41.1,9.7902,16.954883685470513,27.49050287921181,0.2074318265488478,0,1,95.77511071432659
339,0,Kentucky,Lexington,8/9/2012,Evermore,8/18/2016,262,1.09,838,29,751.61,69.40264701427648,21.63251341984703,12.703059833561145,15.91632653,0.378285714,1,0,100.0
340,916,Kentucky,Lexington,8/9/2012,BaraWet 501,8/13/2018,177,1.31,1224,27,755.82,41.1,20.86963887867643,17.06085269179557,25.51993453562195,0.29125334392214786,0,0,100.0
341,759,Kentucky,Lexington,4/5/2017,FSG 415BR,7/14/2016,207,0.87,463,188,907.57,120.87568098584147,26.38801737031935,5.714071291480404,15.91632653,0.24952293767235786,0,1,83.23995381019223
342,0,Georgia,Tifton,10/10/2007,4030,9/19/2016,177,0.02,121,114,799.67,104.9621888611716,27.48725,17.121218118022277,33.53659091,0.13517264763916884,0,0,
343,459,Georgia,Midville,10/10/2007,AM-09-600,11/11/2008,341,1.47,473,129,807.92,314.28613101656975,23.346929084321637,23.15,18.321804477649128,0.095333333,0,0,
344,1679,Georgia,Lexington,4/5/2016,Caliber,7/13/2010,208,0.57,758,104,698.82,65.57726426865113,27.48725,13.30259429106996,25.954984697225637,0.17882931811743188,1,0,87.93853882051069
345,179,Georgia,Athens,10/10/2007,55V50,4/15/2009,176,0.67,672,50,1233.54,113.02525266049145,27.48725,3.9436,28.761654995814503,0.16461935272244432,0,0,
346,862,Kentucky,Athens,10/10/2007,Saranac AR,9/18/2009,194,0.45,89,27,864.31,41.1,24.836300997254977,5.979848397251707,26.78053361193749,0.17063853024692205,0,1,91.19624852623312
347,1209,Kentucky,Lexington,8/9/2012,CW 085028,9/14/2017,179,1.27,1115,45,520.16,94.03570612346367,22.160202981239006,11.810720213148532,23.456820619165374,0.2737914732797626,0,1,97.62586641250273
348,21,Georgia,Midville,3/31/2015,Radiance HD,10/12/2010,154,0.01,1172,38,782.34,55.00600834708256,24.54992553676548,5.946462471901709,15.91632653,0.095333333,0,0,86.51434609969907
349,934,Kentucky,Lexington,8/9/2012,Hybri Force 600,11/4/2009,205,0.58,293,183,722.26,177.515299253527,25.861722283284774,10.338639633086283,28.660297868300233,0.1791196244127245,0,0,93.90198959395755
350,132,Georgia,Lexington,4/5/2017,BYS5028,4/15/2009,181,1.0,1406,27,1057.56,44.06252483379288,27.48725,16.923270062580414,16.690624363236115,0.36653219608129395,0,0,95.36572048613317
351,777,Kentucky,Lexington,11/1/2007,Phoenix,5/7/2009,272,1.12,791,27,777.13,41.1,24.067605271570727,16.412766330488378,27.032176773852928,0.27881417136585085,0,0,92.31535312080993
352,1122,Kentucky,Tifton,8/9/2012,Bulldog 805,4/23/2010,193,0.17,2135,46,694.12,117.92649659138293,20.23138513523687,6.5650333011020745,30.40526241132281,0.33305873330139074,0,0,95.71929193818697
353,1679,Kentucky,Lexington,11/1/2007,BaraWet 501,7/16/2015,208,0.01,674,27,726.3,179.08940242592297,26.17140129341984,5.201728180777373,28.23585716702227,0.29162953156924115,0,1,81.81032068220681
354,887,Kentucky,Lexington,8/9/2012,Buffalo,5/7/2009,109,0.75,89,164,772.7,68.50913880434493,12.00412914715913,15.687735566616261,26.08499094142672,0.36708604357670205,0,0,97.82241024914381
355,1500,Georgia,Midville,11/1/2007,Bulldog 805,11/17/2010,129,0.48,1388,249,638.33,253.44084296988342,26.185852044568964,16.559737021479545,28.282776752529873,0.1682921838506773,1,1,77.42197834442213
356,1148,Kentucky,Lexington,4/5/2016,Contender,7/17/2014,140,0.52,2225,28,827.86,52.9068190128736,21.076800230177817,12.587043896801182,21.51933603352147,0.2885378526955261,0,1,98.80238469575889
357,1631,Kentucky,Athens,4/12/2018,Ameristand 403T,6/13/2018,156,1.01,174,150,624.34,207.09826554208007,24.683141130513064,17.700452290668984,25.863935341664565,0.10752914883196452,1,1,98.25342668252728
358,0,Kentucky,Tifton,2/21/2008,GA-505,5/6/2008,143,0.55,89,30,1189.12,59.275518465823026,21.649619028006825,16.5634205999558,30.89115055814564,0.2748675689887584,1,0,
359,210,Georgia,Tifton,3/31/2015,WL 365HQ,4/7/2009,157,0.79,89,140,1251.73,89.94114979177039,27.48725,17.061028987004804,32.398079746025296,0.13636712865652342,0,1,
360,25,Kentucky,Midville,8/9/2012,GA-505,10/12/2010,274,1.27,1266,27,789.26,135.0181858951885,27.355409806522644,18.457703030380742,28.868789934651947,0.1856412433641232,0,0,100.0
361,919,Kentucky,Tifton,8/9/2012,Bulldog 805,7/10/2018,218,0.22,266,77,730.77,87.27698581172925,17.275061579020417,11.272405180624297,25.14807952757448,0.2679604908344774,0,0,86.07441684472391
362,0,Georgia,Tifton,2/21/2008,BaraWet 501,7/23/2008,258,0.73,383,116,1211.85,119.24202344784752,27.48725,17.944121923642395,26.715053562556935,0.095333333,0,0,
363,932,Kentucky,Lexington,8/9/2012,Contender,6/13/2018,138,1.2,376,27,944.83,41.1,13.574615586432689,3.9436,28.64562013375683,0.3643213534350098,1,1,64.40391811820483
364,92,Georgia,Lexington,3/31/2015,Bulldog 805,6/17/2009,255,0.56,738,40,855.09,84.06006764505639,12.625257567452406,17.515103547128668,26.052099992891552,0.3302221524429481,0,0,99.32312823657534
365,1045,Georgia,Midville,10/10/2007,Hybri Force 700,5/6/2010,152,0.01,503,193,432.34,56.57705916678137,26.59515270986129,19.297530123462725,31.401676677972187,0.11267247418531484,0,1,100.0
366,1056,Georgia,Athens,4/12/2018,Hybri Force 600,5/6/2010,260,0.01,1867,181,616.45,108.35762139257585,27.48725,5.609815383210329,26.28526823648079,0.3073502859647457,0,0,97.93516538990377
367,31,Georgia,Tifton,10/10/2007,PGI 529,4/7/2009,121,0.13,246,42,890.62,121.5038508623036,27.48725,23.15,32.543230870634,0.21226208217170311,0,0,
368,0,Georgia,Tifton,2/21/2008,Phoenix,11/20/2008,123,0.01,228,107,1082.98,41.1,21.034075600595546,6.7670433598286275,29.629606670004076,0.193801437054273,0,0,
369,1065,Kentucky,Tifton,4/5/2016,TS 8031,12/7/2009,161,0.56,670,38,795.54,211.9873485129489,21.34887190804723,15.86690177196726,31.237799494239287,0.378285714,0,1,87.00626880460098
370,1365,Kentucky,Lexington,8/9/2012,NF11ALF006,7/8/2017,209,0.83,473,173,677.71,101.31126774052231,10.502716838572235,17.59260384205432,27.28099649829416,0.2977571856177188,0,0,100.0
371,0,Georgia,Tifton,10/10/2007,TS 4010,9/19/2016,156,0.42,89,27,915.06,135.6133090947328,24.060652600352846,9.507556699136847,24.488196338922858,0.095333333,0,0,41.86666667
372,1180,Kentucky,Lexington,3/31/2015,Caliber,6/13/2018,211,0.85,950,30,997.77,67.00341159113331,22.00590150492919,11.182200140085559,27.427926732386076,0.378285714,1,1,95.34741742185602
373,27,Kentucky,Midville,10/10/2007,Bara 503,7/8/2017,124,0.99,89,94,904.08,181.17217144199697,13.17381776996369,7.2614920702140555,31.217375417512912,0.1346607507351929,0,1,
374,989,Kentucky,Lexington,4/5/2017,FSG 415BR,9/15/2017,180,1.63,145,27,792.53,128.95251981406417,22.308560172884377,5.604692381590121,26.12716421636321,0.22925637142717828,0,0,86.11603624557567
375,1034,Kentucky,Lexington,3/31/2015,Caliber,7/30/2009,254,0.55,944,69,974.34,178.1874047868484,16.592641778734084,3.9436,15.91632653,0.2648270620994008,1,1,100.0
376,425,Georgia,Athens,8/9/2012,Ameristand 403T Plus,6/11/2018,97,0.73,1695,27,706.63,133.6248373591581,24.696067889278062,8.38036895626969,29.309469493568436,0.24539648667446146,0,0,
377,147,Georgia,Midville,10/10/2007,TS 4010,6/11/2018,124,0.7,112,39,849.96,301.7229159904127,23.888851281872626,10.651980790305412,28.779713139243974,0.2798726219726344,0,0,83.17877420793629
378,1226,Kentucky,Tifton,8/9/2012,NF11ALF006,8/17/2017,268,1.4,214,72,695.7,80.35591554389953,27.48725,19.940840929289916,21.54130029519747,0.2284896601996556,0,0,89.3317896291477
379,83,Kentucky,Lexington,10/10/2007,Caliber,5/10/2018,127,0.67,1028,27,660.43,121.06089679476221,27.48725,16.785021560946056,15.91632653,0.19725562354934423,1,0,91.29005951793668
380,337,Kentucky,Lexington,2/21/2008,Evermore,8/14/2009,263,0.03,247,258,1216.34,41.1,25.352273171805958,21.59492091587382,29.89855467958365,0.16971677216231612,0,0,82.43343063723395
381,0,Kentucky,Lexington,4/5/2017,Saranac AR,6/9/2016,149,0.58,757,27,1169.12,67.26555653590282,25.418002074265917,18.234344408729047,26.94261851448329,0.3228668370497163,1,0,89.89095831669847
382,1191,Kentucky,Lexington,3/31/2015,Rebound 6XT,9/5/2008,261,0.94,2225,27,688.71,41.1,20.348164478150615,5.993316069120399,25.234808757112972,0.24086473234891692,1,0,100.0
383,0,Georgia,Lexington,8/9/2012,Ameristand 403T Plus,11/1/2010,188,1.64,640,89,755.99,205.11971113181687,27.48725,19.123931321281386,29.164624074996027,0.27646958861673115,0,0,80.55217803753936
384,1481,Kentucky,Lexington,8/9/2012,Radiance HD,5/2/2017,263,0.62,1040,27,923.85,88.32226075294551,16.538078736959292,9.071751911698733,23.267715814473824,0.2792084514092494,0,0,99.53137356315017
385,1409,Georgia,Athens,10/10/2007,Buffalo,4/23/2010,231,0.53,89,120,609.15,131.5598015404323,27.48725,17.37648441100684,33.53659091,0.30595480303272987,0,1,
386,34,Georgia,Athens,3/31/2015,Phoenix,6/11/2018,183,0.69,421,73,551.52,41.1,27.48725,10.362062435402349,33.53659091,0.13838967237059704,0,0,87.96372626983393
387,0,Georgia,Athens,11/1/2007,Bara 503,6/18/2008,234,0.35,457,32,996.85,53.7102366031867,22.625467799459642,9.657403317137852,25.63507220585347,0.0977388778460444,0,0,
388,964,Kentucky,Lexington,3/31/2015,Bulldog 805,6/12/2013,265,1.31,165,185,646.88,181.34666493406093,27.48725,18.00367278671489,17.59496804408243,0.2772286791110547,0,0,
389,31,Georgia,Athens,10/10/2007,Ameristand 427TQ,7/8/2017,240,1.2,89,280,1135.81,179.56630179331074,27.48725,7.055841279500078,29.170041209842097,0.11417978959327679,0,1,76.53085118033711
