Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C),Class
149682.73,751.4,3.060238095,15.6184632,1
149682.73,751.4,3.060238095,15.6184632,1
149682.73,751.4,3.060238095,15.6184632,1
149682.73,751.4,3.060238095,15.6184632,1
149682.73,751.4,3.060238095,15.6184632,1
149682.73,751.4,3.060238095,15.6184632,1
149682.73,751.4,3.060238095,15.6184632,1
160190.33,806.56,3.714764826,16.23828221,1
160190.33,806.56,3.714764826,16.23828221,1
160190.33,806.56,3.714764826,16.23828221,1
160190.33,806.56,3.714764826,16.23828221,0
160190.33,806.56,3.714764826,16.23828221,0
160190.33,806.56,3.714764826,16.23828221,1
160190.33,806.56,3.714764826,16.23828221,0
160190.33,806.56,3.714764826,16.23828221,0
160190.33,806.56,3.714764826,16.23828221,0
160190.33,806.56,3.714764826,16.23828221,0
160190.33,806.56,3.714764826,16.23828221,0
160190.33,806.56,3.714764826,16.23828221,1
160190.33,806.56,3.714764826,16.23828221,1
160190.33,806.56,3.714764826,16.23828221,1
160190.33,806.56,3.714764826,16.23828221,0
160190.33,806.56,3.714764826,16.23828221,0
160190.33,806.56,3.714764826,16.23828221,0
160190.33,806.56,3.714764826,16.23828221,0
160190.33,806.56,3.714764826,16.23828221,1
160190.33,806.56,3.714764826,16.23828221,0
160190.33,806.56,3.714764826,16.23828221,0
160190.33,806.56,3.714764826,16.23828221,0
160190.33,806.56,3.714764826,16.23828221,0
160190.33,806.56,3.714764826,16.23828221,0
160190.33,806.56,3.714764826,16.23828221,0
160190.33,806.56,3.714764826,16.23828221,0
160190.33,806.56,3.714764826,16.23828221,0
126696.15,853.02,1.696792929,13.91760101,1
126696.15,853.02,1.696792929,13.91760101,1
126696.15,853.02,1.696792929,13.91760101,1
126696.15,853.02,1.696792929,13.91760101,1
126696.15,853.02,1.696792929,13.91760101,1
126696.15,853.02,1.696792929,13.91760101,1
126696.15,853.02,1.696792929,13.91760101,1
126696.15,853.02,1.696792929,13.91760101,1
126696.15,853.02,1.696792929,13.91760101,1
126696.15,853.02,1.696792929,13.91760101,1
126696.15,853.02,1.696792929,13.91760101,1
126696.15,853.02,1.696792929,13.91760101,1
126696.15,853.02,1.696792929,13.91760101,1
126696.15,853.02,1.696792929,13.91760101,1
126696.15,853.02,1.696792929,13.91760101,1
126696.15,853.02,1.696792929,13.91760101,1
126696.15,853.02,1.696792929,13.91760101,1
126696.15,853.02,1.696792929,13.91760101,1
126696.15,853.02,1.696792929,13.91760101,1
126696.15,853.02,1.696792929,13.91760101,1
126696.15,853.02,1.696792929,13.91760101,1
126696.15,853.02,1.696792929,13.91760101,1
126696.15,853.02,1.696792929,13.91760101,1
126696.15,853.02,1.696792929,13.91760101,1
126696.15,853.02,1.696792929,13.91760101,1
143767.6,950.08,2.944943052,15.24603645,2
143767.6,950.08,2.944943052,15.24603645,2
143767.6,950.08,2.944943052,15.24603645,2
143767.6,950.08,2.944943052,15.24603645,2
143767.6,950.08,2.944943052,15.24603645,2
143767.6,950.08,2.944943052,15.24603645,2
143767.6,950.08,2.944943052,15.24603645,2
143767.6,950.08,2.944943052,15.24603645,2
143767.6,950.08,2.944943052,15.24603645,2
143767.6,950.08,2.944943052,15.24603645,2
143767.6,950.08,2.944943052,15.24603645,2
143767.6,950.08,2.944943052,15.24603645,2
143767.6,950.08,2.944943052,15.24603645,2
143767.6,950.08,2.944943052,15.24603645,2
143767.6,950.08,2.944943052,15.24603645,2
143767.6,950.08,2.944943052,15.24603645,2
143767.6,950.08,2.944943052,15.24603645,2
143767.6,950.08,2.944943052,15.24603645,2
143767.6,950.08,2.944943052,15.24603645,2
143767.6,950.08,2.944943052,15.24603645,2
143767.6,950.08,2.944943052,15.24603645,2
143767.6,950.08,2.944943052,15.24603645,2
143767.6,950.08,2.944943052,15.24603645,2
143767.6,950.08,2.944943052,15.24603645,2
143767.6,950.08,2.944943052,15.24603645,1
152893.15,1063.42,3.927038627,16.12427039,1
152893.15,1063.42,3.927038627,16.12427039,1
152893.15,1063.42,3.927038627,16.12427039,1
152893.15,1063.42,3.927038627,16.12427039,1
152893.15,1063.42,3.927038627,16.12427039,1
152893.15,1063.42,3.927038627,16.12427039,1
152893.15,1063.42,3.927038627,16.12427039,1
152893.15,1063.42,3.927038627,16.12427039,1
152893.15,1063.42,3.927038627,16.12427039,1
152893.15,1063.42,3.927038627,16.12427039,1
152893.15,1063.42,3.927038627,16.12427039,1
152893.15,1063.42,3.927038627,16.12427039,1
152893.15,1063.42,3.927038627,16.12427039,1
152893.15,1063.42,3.927038627,16.12427039,1
152893.15,1063.42,3.927038627,16.12427039,1
152893.15,1063.42,3.927038627,16.12427039,1
152893.15,1063.42,3.927038627,16.12427039,1
152893.15,1063.42,3.927038627,16.12427039,1
152893.15,1063.42,3.927038627,16.12427039,1
152893.15,1063.42,3.927038627,16.12427039,1
152893.15,1063.42,3.927038627,16.12427039,1
152893.15,1063.42,3.927038627,16.12427039,1
152893.15,1063.42,3.927038627,16.12427039,1
152893.15,1063.42,3.927038627,16.12427039,1
152893.15,1063.42,3.927038627,16.12427039,1
170701.59,1159.48,4.738718447,16.96141748,1
170701.59,1159.48,4.738718447,16.96141748,1
170701.59,1159.48,4.738718447,16.96141748,1
170701.59,1159.48,4.738718447,16.96141748,1
170701.59,1159.48,4.738718447,16.96141748,1
170701.59,1159.48,4.738718447,16.96141748,1
170701.59,1159.48,4.738718447,16.96141748,1
170701.59,1159.48,4.738718447,16.96141748,1
170701.59,1159.48,4.738718447,16.96141748,1
170701.59,1159.48,4.738718447,16.96141748,1
170701.59,1159.48,4.738718447,16.96141748,1
170701.59,1159.48,4.738718447,16.96141748,1
170701.59,1159.48,4.738718447,16.96141748,0
170701.59,1159.48,4.738718447,16.96141748,1
170701.59,1159.48,4.738718447,16.96141748,0
170701.59,1159.48,4.738718447,16.96141748,1
170701.59,1159.48,4.738718447,16.96141748,1
170701.59,1159.48,4.738718447,16.96141748,1
170701.59,1159.48,4.738718447,16.96141748,1
170701.59,1159.48,4.738718447,16.96141748,1
170701.59,1159.48,4.738718447,16.96141748,1
170701.59,1159.48,4.738718447,16.96141748,1
170701.59,1159.48,4.738718447,16.96141748,1
170701.59,1159.48,4.738718447,16.96141748,0
170701.59,1159.48,4.738718447,16.96141748,1
353897.08,1806.36,1.565556545,14.90361532,1
353897.08,1806.36,1.565556545,14.90361532,1
353897.08,1806.36,1.565556545,14.90361532,1
353897.08,1806.36,1.565556545,14.90361532,1
353897.08,1806.36,1.565556545,14.90361532,1
353897.08,1806.36,1.565556545,14.90361532,1
353897.08,1806.36,1.565556545,14.90361532,1
353897.08,1806.36,1.565556545,14.90361532,1
353897.08,1806.36,1.565556545,14.90361532,1
353897.08,1806.36,1.565556545,14.90361532,1
353897.08,1806.36,1.565556545,14.90361532,1
353897.08,1806.36,1.565556545,14.90361532,1
353897.08,1806.36,1.565556545,14.90361532,1
353897.08,1806.36,1.565556545,14.90361532,1
353897.08,1806.36,1.565556545,14.90361532,1
353897.08,1806.36,1.565556545,14.90361532,1
353897.08,1806.36,1.565556545,14.90361532,1
353897.08,1806.36,1.565556545,14.90361532,1
370757.16,1876.98,1.986993127,15.33130584,1
370757.16,1876.98,1.986993127,15.33130584,1
370757.16,1876.98,1.986993127,15.33130584,1
370757.16,1876.98,1.986993127,15.33130584,1
370757.16,1876.98,1.986993127,15.33130584,1
370757.16,1876.98,1.986993127,15.33130584,1
370757.16,1876.98,1.986993127,15.33130584,1
370757.16,1876.98,1.986993127,15.33130584,1
370757.16,1876.98,1.986993127,15.33130584,1
370757.16,1876.98,1.986993127,15.33130584,1
370757.16,1876.98,1.986993127,15.33130584,1
370757.16,1876.98,1.986993127,15.33130584,1
370757.16,1876.98,1.986993127,15.33130584,1
370757.16,1876.98,1.986993127,15.33130584,1
370757.16,1876.98,1.986993127,15.33130584,1
370757.16,1876.98,1.986993127,15.33130584,1
370757.16,1876.98,1.986993127,15.33130584,1
370757.16,1876.98,1.986993127,15.33130584,1
246746.81,1309.28,0.858973384,12.94301648,1
246746.81,1309.28,0.858973384,12.94301648,1
246746.81,1309.28,0.858973384,12.94301648,1
246746.81,1309.28,0.858973384,12.94301648,1
246746.81,1309.28,0.858973384,12.94301648,1
246746.81,1309.28,0.858973384,12.94301648,1
246746.81,1309.28,0.858973384,12.94301648,1
246746.81,1309.28,0.858973384,12.94301648,1
246746.81,1309.28,0.858973384,12.94301648,1
246746.81,1309.28,0.858973384,12.94301648,1
246746.81,1309.28,0.858973384,12.94301648,1
246746.81,1309.28,0.858973384,12.94301648,1
246746.81,1309.28,0.858973384,12.94301648,1
246746.81,1309.28,0.858973384,12.94301648,1
246746.81,1309.28,0.858973384,12.94301648,1
246746.81,1309.28,0.858973384,12.94301648,1
246746.81,1309.28,0.858973384,12.94301648,1
246746.81,1309.28,0.858973384,12.94301648,1
246746.81,1309.28,0.858973384,12.94301648,1
246746.81,1309.28,0.858973384,12.94301648,1
246746.81,1309.28,0.858973384,12.94301648,1
246746.81,1309.28,0.858973384,12.94301648,1
246746.81,1309.28,0.858973384,12.94301648,1
246746.81,1309.28,0.858973384,12.94301648,1
246746.81,1309.28,0.858973384,12.94301648,1
246746.81,1309.28,0.858973384,12.94301648,1
246746.81,1309.28,0.858973384,12.94301648,1
262372.13,1420.14,1.447246377,13.54721014,1
262372.13,1420.14,1.447246377,13.54721014,1
262372.13,1420.14,1.447246377,13.54721014,1
262372.13,1420.14,1.447246377,13.54721014,1
262372.13,1420.14,1.447246377,13.54721014,1
262372.13,1420.14,1.447246377,13.54721014,1
262372.13,1420.14,1.447246377,13.54721014,1
262372.13,1420.14,1.447246377,13.54721014,1
262372.13,1420.14,1.447246377,13.54721014,1
262372.13,1420.14,1.447246377,13.54721014,1
262372.13,1420.14,1.447246377,13.54721014,1
262372.13,1420.14,1.447246377,13.54721014,1
262372.13,1420.14,1.447246377,13.54721014,1
262372.13,1420.14,1.447246377,13.54721014,1
262372.13,1420.14,1.447246377,13.54721014,1
262372.13,1420.14,1.447246377,13.54721014,1
262372.13,1420.14,1.447246377,13.54721014,1
262372.13,1420.14,1.447246377,13.54721014,1
262372.13,1420.14,1.447246377,13.54721014,1
262372.13,1420.14,1.447246377,13.54721014,1
262372.13,1420.14,1.447246377,13.54721014,1
262372.13,1420.14,1.447246377,13.54721014,1
262372.13,1420.14,1.447246377,13.54721014,1
262372.13,1420.14,1.447246377,13.54721014,1
262372.13,1420.14,1.447246377,13.54721014,1
262372.13,1420.14,1.447246377,13.54721014,1
262372.13,1420.14,1.447246377,13.54721014,1
272117.2,1539.15,2.00963785,14.09200935,1
272117.2,1539.15,2.00963785,14.09200935,1
272117.2,1539.15,2.00963785,14.09200935,1
272117.2,1539.15,2.00963785,14.09200935,1
272117.2,1539.15,2.00963785,14.09200935,1
272117.2,1539.15,2.00963785,14.09200935,1
272117.2,1539.15,2.00963785,14.09200935,1
272117.2,1539.15,2.00963785,14.09200935,1
272117.2,1539.15,2.00963785,14.09200935,1
272117.2,1539.15,2.00963785,14.09200935,1
272117.2,1539.15,2.00963785,14.09200935,1
272117.2,1539.15,2.00963785,14.09200935,1
272117.2,1539.15,2.00963785,14.09200935,1
272117.2,1539.15,2.00963785,14.09200935,1
272117.2,1539.15,2.00963785,14.09200935,1
272117.2,1539.15,2.00963785,14.09200935,1
272117.2,1539.15,2.00963785,14.09200935,1
272117.2,1539.15,2.00963785,14.09200935,1
272117.2,1539.15,2.00963785,14.09200935,1
272117.2,1539.15,2.00963785,14.09200935,1
272117.2,1539.15,2.00963785,14.09200935,1
272117.2,1539.15,2.00963785,14.09200935,1
272117.2,1539.15,2.00963785,14.09200935,1
272117.2,1539.15,2.00963785,14.09200935,1
272117.2,1539.15,2.00963785,14.09200935,1
272117.2,1539.15,2.00963785,14.09200935,1
272117.2,1539.15,2.00963785,14.09200935,1
241941.7,1490.04,2.185478375,14.8825557,1
241941.7,1490.04,2.185478375,14.8825557,1
241941.7,1490.04,2.185478375,14.8825557,1
241941.7,1490.04,2.185478375,14.8825557,1
241941.7,1490.04,2.185478375,14.8825557,1
241941.7,1490.04,2.185478375,14.8825557,1
241941.7,1490.04,2.185478375,14.8825557,1
241941.7,1490.04,2.185478375,14.8825557,1
241941.7,1490.04,2.185478375,14.8825557,1
241941.7,1490.04,2.185478375,14.8825557,1
241941.7,1490.04,2.185478375,14.8825557,1
241941.7,1490.04,2.185478375,14.8825557,1
241941.7,1490.04,2.185478375,14.8825557,1
241941.7,1490.04,2.185478375,14.8825557,1
241941.7,1490.04,2.185478375,14.8825557,1
241941.7,1490.04,2.185478375,14.8825557,1
241941.7,1490.04,2.185478375,14.8825557,1
241941.7,1490.04,2.185478375,14.8825557,1
241941.7,1490.04,2.185478375,14.8825557,1
241941.7,1490.04,2.185478375,14.8825557,1
241941.7,1490.04,2.185478375,14.8825557,1
241941.7,1490.04,2.185478375,14.8825557,1
241941.7,1490.04,2.185478375,14.8825557,1
241941.7,1490.04,2.185478375,14.8825557,1
241941.7,1490.04,2.185478375,14.8825557,1
256533.54,1535.59,2.88886392,15.60709114,1
256533.54,1535.59,2.88886392,15.60709114,1
256533.54,1535.59,2.88886392,15.60709114,1
256533.54,1535.59,2.88886392,15.60709114,1
256533.54,1535.59,2.88886392,15.60709114,1
256533.54,1535.59,2.88886392,15.60709114,1
256533.54,1535.59,2.88886392,15.60709114,1
256533.54,1535.59,2.88886392,15.60709114,1
256533.54,1535.59,2.88886392,15.60709114,1
256533.54,1535.59,2.88886392,15.60709114,1
256533.54,1535.59,2.88886392,15.60709114,1
256533.54,1535.59,2.88886392,15.60709114,1
256533.54,1535.59,2.88886392,15.60709114,1
256533.54,1535.59,2.88886392,15.60709114,1
256533.54,1535.59,2.88886392,15.60709114,1
256533.54,1535.59,2.88886392,15.60709114,1
256533.54,1535.59,2.88886392,15.60709114,1
256533.54,1535.59,2.88886392,15.60709114,1
256533.54,1535.59,2.88886392,15.60709114,1
256533.54,1535.59,2.88886392,15.60709114,1
256533.54,1535.59,2.88886392,15.60709114,1
256533.54,1535.59,2.88886392,15.60709114,1
256533.54,1535.59,2.88886392,15.60709114,1
256533.54,1535.59,2.88886392,15.60709114,1
256533.54,1535.59,2.88886392,15.60709114,1
272886.01,1741.57,3.566220379,16.32546209,1
272886.01,1741.57,3.566220379,16.32546209,1
272886.01,1741.57,3.566220379,16.32546209,1
272886.01,1741.57,3.566220379,16.32546209,1
272886.01,1741.57,3.566220379,16.32546209,1
272886.01,1741.57,3.566220379,16.32546209,1
272886.01,1741.57,3.566220379,16.32546209,1
272886.01,1741.57,3.566220379,16.32546209,1
272886.01,1741.57,3.566220379,16.32546209,1
272886.01,1741.57,3.566220379,16.32546209,1
272886.01,1741.57,3.566220379,16.32546209,1
272886.01,1741.57,3.566220379,16.32546209,1
272886.01,1741.57,3.566220379,16.32546209,1
272886.01,1741.57,3.566220379,16.32546209,1
272886.01,1741.57,3.566220379,16.32546209,1
272886.01,1741.57,3.566220379,16.32546209,1
272886.01,1741.57,3.566220379,16.32546209,1
272886.01,1741.57,3.566220379,16.32546209,1
272886.01,1741.57,3.566220379,16.32546209,1
272886.01,1741.57,3.566220379,16.32546209,1
272886.01,1741.57,3.566220379,16.32546209,1
272886.01,1741.57,3.566220379,16.32546209,1
272886.01,1741.57,3.566220379,16.32546209,1
272886.01,1741.57,3.566220379,16.32546209,1
272886.01,1741.57,3.566220379,16.32546209,1
354369.49,1820.67,0.982671353,13.07183656,1
354369.49,1820.67,0.982671353,13.07183656,1
354369.49,1820.67,0.982671353,13.07183656,1
354369.49,1820.67,0.982671353,13.07183656,1
354369.49,1820.67,0.982671353,13.07183656,0
354369.49,1820.67,0.982671353,13.07183656,1
354369.49,1820.67,0.982671353,13.07183656,0
354369.49,1820.67,0.982671353,13.07183656,0
354369.49,1820.67,0.982671353,13.07183656,1
354369.49,1820.67,0.982671353,13.07183656,1
354369.49,1820.67,0.982671353,13.07183656,0
354369.49,1820.67,0.982671353,13.07183656,0
354369.49,1820.67,0.982671353,13.07183656,0
354369.49,1820.67,0.982671353,13.07183656,1
354369.49,1820.67,0.982671353,13.07183656,0
354369.49,1820.67,0.982671353,13.07183656,0
354369.49,1820.67,0.982671353,13.07183656,0
354369.49,1820.67,0.982671353,13.07183656,0
354369.49,1820.67,0.982671353,13.07183656,0
354369.49,1820.67,0.982671353,13.07183656,0
367966.78,1881.23,1.439147485,13.54477408,1
367966.78,1881.23,1.439147485,13.54477408,1
367966.78,1881.23,1.439147485,13.54477408,1
367966.78,1881.23,1.439147485,13.54477408,1
367966.78,1881.23,1.439147485,13.54477408,1
367966.78,1881.23,1.439147485,13.54477408,1
367966.78,1881.23,1.439147485,13.54477408,1
367966.78,1881.23,1.439147485,13.54477408,1
367966.78,1881.23,1.439147485,13.54477408,1
367966.78,1881.23,1.439147485,13.54477408,1
367966.78,1881.23,1.439147485,13.54477408,1
367966.78,1881.23,1.439147485,13.54477408,1
367966.78,1881.23,1.439147485,13.54477408,1
367966.78,1881.23,1.439147485,13.54477408,1
367966.78,1881.23,1.439147485,13.54477408,1
367966.78,1881.23,1.439147485,13.54477408,1
367966.78,1881.23,1.439147485,13.54477408,1
367966.78,1881.23,1.439147485,13.54477408,1
367966.78,1881.23,1.439147485,13.54477408,1
367966.78,1881.23,1.439147485,13.54477408,1
383076.54,1964.08,1.89653751,14.02158285,1
383076.54,1964.08,1.89653751,14.02158285,1
383076.54,1964.08,1.89653751,14.02158285,1
383076.54,1964.08,1.89653751,14.02158285,1
383076.54,1964.08,1.89653751,14.02158285,1
383076.54,1964.08,1.89653751,14.02158285,1
383076.54,1964.08,1.89653751,14.02158285,1
383076.54,1964.08,1.89653751,14.02158285,1
383076.54,1964.08,1.89653751,14.02158285,1
383076.54,1964.08,1.89653751,14.02158285,1
383076.54,1964.08,1.89653751,14.02158285,1
383076.54,1964.08,1.89653751,14.02158285,1
383076.54,1964.08,1.89653751,14.02158285,1
383076.54,1964.08,1.89653751,14.02158285,1
383076.54,1964.08,1.89653751,14.02158285,1
383076.54,1964.08,1.89653751,14.02158285,1
383076.54,1964.08,1.89653751,14.02158285,1
383076.54,1964.08,1.89653751,14.02158285,1
383076.54,1964.08,1.89653751,14.02158285,1
383076.54,1964.08,1.89653751,14.02158285,1
125591,620.06,1.750904523,13.77364322,0
125591,620.06,1.750904523,13.77364322,0
125591,620.06,1.750904523,13.77364322,0
125591,620.06,1.750904523,13.77364322,0
125591,620.06,1.750904523,13.77364322,0
125591,620.06,1.750904523,13.77364322,0
125591,620.06,1.750904523,13.77364322,0
125591,620.06,1.750904523,13.77364322,0
125591,620.06,1.750904523,13.77364322,0
125591,620.06,1.750904523,13.77364322,0
125591,620.06,1.750904523,13.77364322,0
125591,620.06,1.750904523,13.77364322,0
125591,620.06,1.750904523,13.77364322,0
125591,620.06,1.750904523,13.77364322,0
125591,620.06,1.750904523,13.77364322,0
139188.29,680.62,2.925404157,14.99810624,0
139188.29,680.62,2.925404157,14.99810624,0
139188.29,680.62,2.925404157,14.99810624,0
139188.29,680.62,2.925404157,14.99810624,0
139188.29,680.62,2.925404157,14.99810624,0
139188.29,680.62,2.925404157,14.99810624,0
139188.29,680.62,2.925404157,14.99810624,0
139188.29,680.62,2.925404157,14.99810624,0
139188.29,680.62,2.925404157,14.99810624,0
139188.29,680.62,2.925404157,14.99810624,0
139188.29,680.62,2.925404157,14.99810624,0
139188.29,680.62,2.925404157,14.99810624,0
139188.29,680.62,2.925404157,14.99810624,0
139188.29,680.62,2.925404157,14.99810624,0
139188.29,680.62,2.925404157,14.99810624,0
154298.05,763.47,3.972684989,16.0979704,0
154298.05,763.47,3.972684989,16.0979704,0
154298.05,763.47,3.972684989,16.0979704,0
154298.05,763.47,3.972684989,16.0979704,0
154298.05,763.47,3.972684989,16.0979704,0
154298.05,763.47,3.972684989,16.0979704,0
154298.05,763.47,3.972684989,16.0979704,0
154298.05,763.47,3.972684989,16.0979704,0
154298.05,763.47,3.972684989,16.0979704,0
154298.05,763.47,3.972684989,16.0979704,0
154298.05,763.47,3.972684989,16.0979704,0
154298.05,763.47,3.972684989,16.0979704,0
154298.05,763.47,3.972684989,16.0979704,0
154298.05,763.47,3.972684989,16.0979704,0
154298.05,763.47,3.972684989,16.0979704,0
354427.74,2166.76,2.118117229,14.88994671,2
354427.74,2166.76,2.118117229,14.88994671,2
354427.74,2166.76,2.118117229,14.88994671,2
354427.74,2166.76,2.118117229,14.88994671,2
354427.74,2166.76,2.118117229,14.88994671,2
354427.74,2166.76,2.118117229,14.88994671,2
354427.74,2166.76,2.118117229,14.88994671,2
354427.74,2166.76,2.118117229,14.88994671,2
354427.74,2166.76,2.118117229,14.88994671,2
354427.74,2166.76,2.118117229,14.88994671,2
354427.74,2166.76,2.118117229,14.88994671,2
354427.74,2166.76,2.118117229,14.88994671,2
354427.74,2166.76,2.118117229,14.88994671,2
354427.74,2166.76,2.118117229,14.88994671,2
354427.74,2166.76,2.118117229,14.88994671,2
354427.74,2166.76,2.118117229,14.88994671,2
354427.74,2166.76,2.118117229,14.88994671,2
354427.74,2166.76,2.118117229,14.88994671,2
354427.74,2166.76,2.118117229,14.88994671,2
354427.74,2166.76,2.118117229,14.88994671,2
354427.74,2166.76,2.118117229,14.88994671,2
354427.74,2166.76,2.118117229,14.88994671,2
354427.74,2166.76,2.118117229,14.88994671,2
354427.74,2166.76,2.118117229,14.88994671,2
354427.74,2166.76,2.118117229,14.88994671,2
354427.74,2166.76,2.118117229,14.88994671,2
367987.94,2320.26,2.460577089,15.23031008,1
367987.94,2320.26,2.460577089,15.23031008,1
367987.94,2320.26,2.460577089,15.23031008,1
367987.94,2320.26,2.460577089,15.23031008,1
367987.94,2320.26,2.460577089,15.23031008,1
367987.94,2320.26,2.460577089,15.23031008,1
367987.94,2320.26,2.460577089,15.23031008,1
367987.94,2320.26,2.460577089,15.23031008,1
367987.94,2320.26,2.460577089,15.23031008,1
367987.94,2320.26,2.460577089,15.23031008,1
367987.94,2320.26,2.460577089,15.23031008,1
367987.94,2320.26,2.460577089,15.23031008,1
367987.94,2320.26,2.460577089,15.23031008,1
367987.94,2320.26,2.460577089,15.23031008,1
367987.94,2320.26,2.460577089,15.23031008,1
367987.94,2320.26,2.460577089,15.23031008,1
367987.94,2320.26,2.460577089,15.23031008,1
367987.94,2320.26,2.460577089,15.23031008,1
367987.94,2320.26,2.460577089,15.23031008,1
367987.94,2320.26,2.460577089,15.23031008,1
367987.94,2320.26,2.460577089,15.23031008,1
367987.94,2320.26,2.460577089,15.23031008,1
367987.94,2320.26,2.460577089,15.23031008,1
367987.94,2320.26,2.460577089,15.23031008,1
367987.94,2320.26,2.460577089,15.23031008,1
367987.94,2320.26,2.460577089,15.23031008,1
379100.41,2403.34,2.784011775,15.55472666,1
379100.41,2403.34,2.784011775,15.55472666,1
379100.41,2403.34,2.784011775,15.55472666,1
379100.41,2403.34,2.784011775,15.55472666,1
379100.41,2403.34,2.784011775,15.55472666,1
379100.41,2403.34,2.784011775,15.55472666,1
379100.41,2403.34,2.784011775,15.55472666,1
379100.41,2403.34,2.784011775,15.55472666,1
379100.41,2403.34,2.784011775,15.55472666,1
379100.41,2403.34,2.784011775,15.55472666,1
379100.41,2403.34,2.784011775,15.55472666,1
379100.41,2403.34,2.784011775,15.55472666,1
379100.41,2403.34,2.784011775,15.55472666,1
379100.41,2403.34,2.784011775,15.55472666,1
379100.41,2403.34,2.784011775,15.55472666,1
379100.41,2403.34,2.784011775,15.55472666,1
379100.41,2403.34,2.784011775,15.55472666,1
379100.41,2403.34,2.784011775,15.55472666,1
379100.41,2403.34,2.784011775,15.55472666,1
379100.41,2403.34,2.784011775,15.55472666,1
379100.41,2403.34,2.784011775,15.55472666,1
379100.41,2403.34,2.784011775,15.55472666,1
379100.41,2403.34,2.784011775,15.55472666,1
379100.41,2403.34,2.784011775,15.55472666,1
379100.41,2403.34,2.784011775,15.55472666,1
379100.41,2403.34,2.784011775,15.55472666,1
391460.5,2439.24,3.13047502,15.9217199,1
391460.5,2439.24,3.13047502,15.9217199,0
391460.5,2439.24,3.13047502,15.9217199,1
391460.5,2439.24,3.13047502,15.9217199,0
391460.5,2439.24,3.13047502,15.9217199,0
391460.5,2439.24,3.13047502,15.9217199,0
391460.5,2439.24,3.13047502,15.9217199,0
391460.5,2439.24,3.13047502,15.9217199,0
391460.5,2439.24,3.13047502,15.9217199,0
391460.5,2439.24,3.13047502,15.9217199,0
391460.5,2439.24,3.13047502,15.9217199,0
391460.5,2439.24,3.13047502,15.9217199,0
391460.5,2439.24,3.13047502,15.9217199,0
391460.5,2439.24,3.13047502,15.9217199,0
391460.5,2439.24,3.13047502,15.9217199,0
391460.5,2439.24,3.13047502,15.9217199,0
391460.5,2439.24,3.13047502,15.9217199,0
391460.5,2439.24,3.13047502,15.9217199,0
391460.5,2439.24,3.13047502,15.9217199,0
391460.5,2439.24,3.13047502,15.9217199,0
391460.5,2439.24,3.13047502,15.9217199,0
391460.5,2439.24,3.13047502,15.9217199,0
391460.5,2439.24,3.13047502,15.9217199,0
391460.5,2439.24,3.13047502,15.9217199,0
391460.5,2439.24,3.13047502,15.9217199,0
391460.5,2439.24,3.13047502,15.9217199,0
238487.34,1194.99,1.21015544,13.1661399,1
238487.34,1194.99,1.21015544,13.1661399,1
238487.34,1194.99,1.21015544,13.1661399,1
238487.34,1194.99,1.21015544,13.1661399,1
238487.34,1194.99,1.21015544,13.1661399,1
238487.34,1194.99,1.21015544,13.1661399,1
238487.34,1194.99,1.21015544,13.1661399,1
238487.34,1194.99,1.21015544,13.1661399,1
238487.34,1194.99,1.21015544,13.1661399,1
238487.34,1194.99,1.21015544,13.1661399,1
238487.34,1194.99,1.21015544,13.1661399,1
238487.34,1194.99,1.21015544,13.1661399,1
238487.34,1194.99,1.21015544,13.1661399,1
238487.34,1194.99,1.21015544,13.1661399,1
238487.34,1194.99,1.21015544,13.1661399,1
248458.22,1267.22,1.631794228,13.61200753,0
248458.22,1267.22,1.631794228,13.61200753,0
248458.22,1267.22,1.631794228,13.61200753,0
248458.22,1267.22,1.631794228,13.61200753,0
248458.22,1267.22,1.631794228,13.61200753,0
248458.22,1267.22,1.631794228,13.61200753,0
248458.22,1267.22,1.631794228,13.61200753,0
248458.22,1267.22,1.631794228,13.61200753,0
248458.22,1267.22,1.631794228,13.61200753,0
248458.22,1267.22,1.631794228,13.61200753,0
248458.22,1267.22,1.631794228,13.61200753,0
248458.22,1267.22,1.631794228,13.61200753,0
248458.22,1267.22,1.631794228,13.61200753,0
248458.22,1267.22,1.631794228,13.61200753,0
248458.22,1267.22,1.631794228,13.61200753,0
126350.46,899.54,2.37478481,15.24318987,2
126350.46,899.54,2.37478481,15.24318987,2
126350.46,899.54,2.37478481,15.24318987,2
126350.46,899.54,2.37478481,15.24318987,2
126350.46,899.54,2.37478481,15.24318987,2
126350.46,899.54,2.37478481,15.24318987,2
126350.46,899.54,2.37478481,15.24318987,2
126350.46,899.54,2.37478481,15.24318987,2
126350.46,899.54,2.37478481,15.24318987,2
126350.46,899.54,2.37478481,15.24318987,2
126350.46,899.54,2.37478481,15.24318987,2
126350.46,899.54,2.37478481,15.24318987,2
126350.46,899.54,2.37478481,15.24318987,2
126350.46,899.54,2.37478481,15.24318987,2
126350.46,899.54,2.37478481,15.24318987,2
126350.46,899.54,2.37478481,15.24318987,2
126350.46,899.54,2.37478481,15.24318987,2
126350.46,899.54,2.37478481,15.24318987,2
126350.46,899.54,2.37478481,15.24318987,2
126350.46,899.54,2.37478481,15.24318987,2
126350.46,899.54,2.37478481,15.24318987,2
126350.46,899.54,2.37478481,15.24318987,2
126350.46,899.54,2.37478481,15.24318987,2
