Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C),Class
131312.6,992.54,6.109206731,17.07591346,1
146256.93,1227.44,7.102052402,18.01838428,2
146256.93,1227.44,7.102052402,18.01838428,2
146256.93,1227.44,7.102052402,18.01838428,1
146256.93,1227.44,7.102052402,18.01838428,1
146256.93,1227.44,7.102052402,18.01838428,1
146256.93,1227.44,7.102052402,18.01838428,1
146256.93,1227.44,7.102052402,18.01838428,1
146256.93,1227.44,7.102052402,18.01838428,1
146256.93,1227.44,7.102052402,18.01838428,1
146256.93,1227.44,7.102052402,18.01838428,1
157491.95,1361.64,7.673668033,18.54092213,1
157491.95,1361.64,7.673668033,18.54092213,1
157491.95,1361.64,7.673668033,18.54092213,1
157491.95,1361.64,7.673668033,18.54092213,1
157491.95,1361.64,7.673668033,18.54092213,1
157491.95,1361.64,7.673668033,18.54092213,1
157491.95,1361.64,7.673668033,18.54092213,1
157491.95,1361.64,7.673668033,18.54092213,1
157491.95,1361.64,7.673668033,18.54092213,1
157491.95,1361.64,7.673668033,18.54092213,1
168840.36,1398.66,8.119285714,19.08972973,0
168840.36,1398.66,8.119285714,19.08972973,0
168840.36,1398.66,8.119285714,19.08972973,0
168840.36,1398.66,8.119285714,19.08972973,0
168840.36,1398.66,8.119285714,19.08972973,0
168840.36,1398.66,8.119285714,19.08972973,0
168840.36,1398.66,8.119285714,19.08972973,0
168840.36,1398.66,8.119285714,19.08972973,0
168840.36,1398.66,8.119285714,19.08972973,0
168840.36,1398.66,8.119285714,19.08972973,0
315050.09,3307.53,4.124489594,15.37908821,1
315050.09,3307.53,4.124489594,15.37908821,1
315050.09,3307.53,4.124489594,15.37908821,1
315050.09,3307.53,4.124489594,15.37908821,1
315050.09,3307.53,4.124489594,15.37908821,1
315050.09,3307.53,4.124489594,15.37908821,1
315050.09,3307.53,4.124489594,15.37908821,1
315050.09,3307.53,4.124489594,15.37908821,1
315050.09,3307.53,4.124489594,15.37908821,1
315050.09,3307.53,4.124489594,15.37908821,1
315050.09,3307.53,4.124489594,15.37908821,1
315050.09,3307.53,4.124489594,15.37908821,1
315050.09,3307.53,4.124489594,15.37908821,1
327376.19,3477.61,4.505417066,15.75848514,1
327376.19,3477.61,4.505417066,15.75848514,1
327376.19,3477.61,4.505417066,15.75848514,1
327376.19,3477.61,4.505417066,15.75848514,1
327376.19,3477.61,4.505417066,15.75848514,1
327376.19,3477.61,4.505417066,15.75848514,1
327376.19,3477.61,4.505417066,15.75848514,1
327376.19,3477.61,4.505417066,15.75848514,1
327376.19,3477.61,4.505417066,15.75848514,1
327376.19,3477.61,4.505417066,15.75848514,1
327376.19,3477.61,4.505417066,15.75848514,1
327376.19,3477.61,4.505417066,15.75848514,1
327376.19,3477.61,4.505417066,15.75848514,1
339554.69,3603.04,4.796666667,16.04993482,0
339554.69,3603.04,4.796666667,16.04993482,0
339554.69,3603.04,4.796666667,16.04993482,0
339554.69,3603.04,4.796666667,16.04993482,0
339554.69,3603.04,4.796666667,16.04993482,0
339554.69,3603.04,4.796666667,16.04993482,0
339554.69,3603.04,4.796666667,16.04993482,0
339554.69,3603.04,4.796666667,16.04993482,0
339554.69,3603.04,4.796666667,16.04993482,0
339554.69,3603.04,4.796666667,16.04993482,0
339554.69,3603.04,4.796666667,16.04993482,0
339554.69,3603.04,4.796666667,16.04993482,0
339554.69,3603.04,4.796666667,16.04993482,0
354549.19,3726.33,5.185969479,16.44598743,0
354549.19,3726.33,5.185969479,16.44598743,0
354549.19,3726.33,5.185969479,16.44598743,0
354549.19,3726.33,5.185969479,16.44598743,0
354549.19,3726.33,5.185969479,16.44598743,0
354549.19,3726.33,5.185969479,16.44598743,0
354549.19,3726.33,5.185969479,16.44598743,0
354549.19,3726.33,5.185969479,16.44598743,0
354549.19,3726.33,5.185969479,16.44598743,0
354549.19,3726.33,5.185969479,16.44598743,0
354549.19,3726.33,5.185969479,16.44598743,0
354549.19,3726.33,5.185969479,16.44598743,0
354549.19,3726.33,5.185969479,16.44598743,0
243203.55,2046.21,4.978840206,15.79166237,2
243203.55,2046.21,4.978840206,15.79166237,2
243203.55,2046.21,4.978840206,15.79166237,2
243203.55,2046.21,4.978840206,15.79166237,1
243203.55,2046.21,4.978840206,15.79166237,2
243203.55,2046.21,4.978840206,15.79166237,2
243203.55,2046.21,4.978840206,15.79166237,2
243203.55,2046.21,4.978840206,15.79166237,2
243203.55,2046.21,4.978840206,15.79166237,2
243203.55,2046.21,4.978840206,15.79166237,2
255157.1,2164.33,5.444029666,16.27543881,1
255157.1,2164.33,5.444029666,16.27543881,2
255157.1,2164.33,5.444029666,16.27543881,2
255157.1,2164.33,5.444029666,16.27543881,1
255157.1,2164.33,5.444029666,16.27543881,1
255157.1,2164.33,5.444029666,16.27543881,1
255157.1,2164.33,5.444029666,16.27543881,1
255157.1,2164.33,5.444029666,16.27543881,1
255157.1,2164.33,5.444029666,16.27543881,1
255157.1,2164.33,5.444029666,16.27543881,1
269341.33,2198.82,5.830510083,16.69194543,1
269341.33,2198.82,5.830510083,16.69194543,1
269341.33,2198.82,5.830510083,16.69194543,1
269341.33,2198.82,5.830510083,16.69194543,1
269341.33,2198.82,5.830510083,16.69194543,1
269341.33,2198.82,5.830510083,16.69194543,1
269341.33,2198.82,5.830510083,16.69194543,1
269341.33,2198.82,5.830510083,16.69194543,1
269341.33,2198.82,5.830510083,16.69194543,1
269341.33,2198.82,5.830510083,16.69194543,1
282434.47,2270.71,6.264220705,17.14828214,0
282434.47,2270.71,6.264220705,17.14828214,0
282434.47,2270.71,6.264220705,17.14828214,0
282434.47,2270.71,6.264220705,17.14828214,0
282434.47,2270.71,6.264220705,17.14828214,0
282434.47,2270.71,6.264220705,17.14828214,0
282434.47,2270.71,6.264220705,17.14828214,0
282434.47,2270.71,6.264220705,17.14828214,0
282434.47,2270.71,6.264220705,17.14828214,0
282434.47,2270.71,6.264220705,17.14828214,0
127496.57,1237.04,3.987419355,15.27359801,2
127496.57,1237.04,3.987419355,15.27359801,1
127496.57,1237.04,3.987419355,15.27359801,1
127496.57,1237.04,3.987419355,15.27359801,1
127496.57,1237.04,3.987419355,15.27359801,1
127496.57,1237.04,3.987419355,15.27359801,1
127496.57,1237.04,3.987419355,15.27359801,2
127496.57,1237.04,3.987419355,15.27359801,1
127496.57,1237.04,3.987419355,15.27359801,1
127496.57,1237.04,3.987419355,15.27359801,1
140010.34,1414.61,4.872036613,16.1710984,1
140010.34,1414.61,4.872036613,16.1710984,1
140010.34,1414.61,4.872036613,16.1710984,1
140010.34,1414.61,4.872036613,16.1710984,2
140010.34,1414.61,4.872036613,16.1710984,1
140010.34,1414.61,4.872036613,16.1710984,1
140010.34,1414.61,4.872036613,16.1710984,1
140010.34,1414.61,4.872036613,16.1710984,1
140010.34,1414.61,4.872036613,16.1710984,1
140010.34,1414.61,4.872036613,16.1710984,1
156602.97,1542.63,5.71302714,17.02663883,1
156602.97,1542.63,5.71302714,17.02663883,1
156602.97,1542.63,5.71302714,17.02663883,1
156602.97,1542.63,5.71302714,17.02663883,1
156602.97,1542.63,5.71302714,17.02663883,1
156602.97,1542.63,5.71302714,17.02663883,1
156602.97,1542.63,5.71302714,17.02663883,1
156602.97,1542.63,5.71302714,17.02663883,1
156602.97,1542.63,5.71302714,17.02663883,1
156602.97,1542.63,5.71302714,17.02663883,1
165651.16,1614.6,6.197003968,17.5355754,1
165651.16,1614.6,6.197003968,17.5355754,1
165651.16,1614.6,6.197003968,17.5355754,1
165651.16,1614.6,6.197003968,17.5355754,1
165651.16,1614.6,6.197003968,17.5355754,1
165651.16,1614.6,6.197003968,17.5355754,1
165651.16,1614.6,6.197003968,17.5355754,1
165651.16,1614.6,6.197003968,17.5355754,1
165651.16,1614.6,6.197003968,17.5355754,1
165651.16,1614.6,6.197003968,17.5355754,1
431184.35,4457.5,4.120014545,15.26267636,1
431184.35,4457.5,4.120014545,15.26267636,1
431184.35,4457.5,4.120014545,15.26267636,1
431184.35,4457.5,4.120014545,15.26267636,1
431184.35,4457.5,4.120014545,15.26267636,1
431184.35,4457.5,4.120014545,15.26267636,1
431184.35,4457.5,4.120014545,15.26267636,1
431184.35,4457.5,4.120014545,15.26267636,1
431184.35,4457.5,4.120014545,15.26267636,1
431184.35,4457.5,4.120014545,15.26267636,1
431184.35,4457.5,4.120014545,15.26267636,1
431184.35,4457.5,4.120014545,15.26267636,1
431184.35,4457.5,4.120014545,15.26267636,1
442999.55,4763.93,4.415815603,15.52352482,1
442999.55,4763.93,4.415815603,15.52352482,1
442999.55,4763.93,4.415815603,15.52352482,1
442999.55,4763.93,4.415815603,15.52352482,1
442999.55,4763.93,4.415815603,15.52352482,1
442999.55,4763.93,4.415815603,15.52352482,1
442999.55,4763.93,4.415815603,15.52352482,1
442999.55,4763.93,4.415815603,15.52352482,1
442999.55,4763.93,4.415815603,15.52352482,1
442999.55,4763.93,4.415815603,15.52352482,1
442999.55,4763.93,4.415815603,15.52352482,1
442999.55,4763.93,4.415815603,15.52352482,1
442999.55,4763.93,4.415815603,15.52352482,1
453827.56,4926.91,4.654944367,15.74800417,0
453827.56,4926.91,4.654944367,15.74800417,0
453827.56,4926.91,4.654944367,15.74800417,0
453827.56,4926.91,4.654944367,15.74800417,0
453827.56,4926.91,4.654944367,15.74800417,0
453827.56,4926.91,4.654944367,15.74800417,0
453827.56,4926.91,4.654944367,15.74800417,0
453827.56,4926.91,4.654944367,15.74800417,0
453827.56,4926.91,4.654944367,15.74800417,0
453827.56,4926.91,4.654944367,15.74800417,0
453827.56,4926.91,4.654944367,15.74800417,0
453827.56,4926.91,4.654944367,15.74800417,0
453827.56,4926.91,4.654944367,15.74800417,0
469472.57,5006.9,4.939729364,16.05583221,0
469472.57,5006.9,4.939729364,16.05583221,0
469472.57,5006.9,4.939729364,16.05583221,0
469472.57,5006.9,4.939729364,16.05583221,0
469472.57,5006.9,4.939729364,16.05583221,0
469472.57,5006.9,4.939729364,16.05583221,0
469472.57,5006.9,4.939729364,16.05583221,0
469472.57,5006.9,4.939729364,16.05583221,0
469472.57,5006.9,4.939729364,16.05583221,0
469472.57,5006.9,4.939729364,16.05583221,0
469472.57,5006.9,4.939729364,16.05583221,0
469472.57,5006.9,4.939729364,16.05583221,0
469472.57,5006.9,4.939729364,16.05583221,0
359910.53,2862.53,4.756916376,15.48785714,2
359910.53,2862.53,4.756916376,15.48785714,2
359910.53,2862.53,4.756916376,15.48785714,2
359910.53,2862.53,4.756916376,15.48785714,2
359910.53,2862.53,4.756916376,15.48785714,2
359910.53,2862.53,4.756916376,15.48785714,2
359910.53,2862.53,4.756916376,15.48785714,2
359910.53,2862.53,4.756916376,15.48785714,2
359910.53,2862.53,4.756916376,15.48785714,2
359910.53,2862.53,4.756916376,15.48785714,2
370344.27,3075,5.067752332,15.76761662,1
370344.27,3075,5.067752332,15.76761662,1
370344.27,3075,5.067752332,15.76761662,1
370344.27,3075,5.067752332,15.76761662,1
370344.27,3075,5.067752332,15.76761662,1
370344.27,3075,5.067752332,15.76761662,1
370344.27,3075,5.067752332,15.76761662,1
370344.27,3075,5.067752332,15.76761662,1
370344.27,3075,5.067752332,15.76761662,1
370344.27,3075,5.067752332,15.76761662,1
240727.78,2155.61,3.807428198,14.94236292,2
240727.78,2155.61,3.807428198,14.94236292,2
240727.78,2155.61,3.807428198,14.94236292,2
240727.78,2155.61,3.807428198,14.94236292,2
240727.78,2155.61,3.807428198,14.94236292,2
240727.78,2155.61,3.807428198,14.94236292,2
240727.78,2155.61,3.807428198,14.94236292,2
240727.78,2155.61,3.807428198,14.94236292,2
240727.78,2155.61,3.807428198,14.94236292,2
240727.78,2155.61,3.807428198,14.94236292,2
240727.78,2155.61,3.807428198,14.94236292,2
240727.78,2155.61,3.807428198,14.94236292,2
240727.78,2155.61,3.807428198,14.94236292,2
240727.78,2155.61,3.807428198,14.94236292,2
240727.78,2155.61,3.807428198,14.94236292,2
250673.04,2332.16,4.242540881,15.3531195,1
250673.04,2332.16,4.242540881,15.3531195,1
250673.04,2332.16,4.242540881,15.3531195,1
250673.04,2332.16,4.242540881,15.3531195,1
250673.04,2332.16,4.242540881,15.3531195,1
250673.04,2332.16,4.242540881,15.3531195,1
250673.04,2332.16,4.242540881,15.3531195,1
250673.04,2332.16,4.242540881,15.3531195,1
250673.04,2332.16,4.242540881,15.3531195,1
250673.04,2332.16,4.242540881,15.3531195,1
250673.04,2332.16,4.242540881,15.3531195,1
250673.04,2332.16,4.242540881,15.3531195,1
250673.04,2332.16,4.242540881,15.3531195,1
250673.04,2332.16,4.242540881,15.3531195,1
250673.04,2332.16,4.242540881,15.3531195,1
264792.31,2452.18,4.71713253,15.84166265,1
264792.31,2452.18,4.71713253,15.84166265,1
264792.31,2452.18,4.71713253,15.84166265,1
264792.31,2452.18,4.71713253,15.84166265,1
264792.31,2452.18,4.71713253,15.84166265,1
264792.31,2452.18,4.71713253,15.84166265,1
264792.31,2452.18,4.71713253,15.84166265,1
264792.31,2452.18,4.71713253,15.84166265,1
264792.31,2452.18,4.71713253,15.84166265,1
264792.31,2452.18,4.71713253,15.84166265,1
264792.31,2452.18,4.71713253,15.84166265,1
264792.31,2452.18,4.71713253,15.84166265,1
264792.31,2452.18,4.71713253,15.84166265,1
264792.31,2452.18,4.71713253,15.84166265,1
264792.31,2452.18,4.71713253,15.84166265,1
279780.39,2534.37,5.179332566,16.39226697,0
279780.39,2534.37,5.179332566,16.39226697,0
279780.39,2534.37,5.179332566,16.39226697,0
279780.39,2534.37,5.179332566,16.39226697,0
279780.39,2534.37,5.179332566,16.39226697,0
279780.39,2534.37,5.179332566,16.39226697,0
279780.39,2534.37,5.179332566,16.39226697,0
279780.39,2534.37,5.179332566,16.39226697,0
279780.39,2534.37,5.179332566,16.39226697,0
279780.39,2534.37,5.179332566,16.39226697,0
279780.39,2534.37,5.179332566,16.39226697,0
279780.39,2534.37,5.179332566,16.39226697,0
279780.39,2534.37,5.179332566,16.39226697,0
279780.39,2534.37,5.179332566,16.39226697,0
279780.39,2534.37,5.179332566,16.39226697,0
119766.11,1173.67,4.267780749,15.16181818,2
119766.11,1173.67,4.267780749,15.16181818,2
119766.11,1173.67,4.267780749,15.16181818,2
119766.11,1173.67,4.267780749,15.16181818,2
119766.11,1173.67,4.267780749,15.16181818,2
119766.11,1173.67,4.267780749,15.16181818,2
119766.11,1173.67,4.267780749,15.16181818,2
119766.11,1173.67,4.267780749,15.16181818,2
119766.11,1173.67,4.267780749,15.16181818,2
119766.11,1173.67,4.267780749,15.16181818,2
119766.11,1173.67,4.267780749,15.16181818,2
119766.11,1173.67,4.267780749,15.16181818,2
119766.11,1173.67,4.267780749,15.16181818,2
131581.31,1480.1,5.274889976,16.0697066,1
131581.31,1480.1,5.274889976,16.0697066,1
131581.31,1480.1,5.274889976,16.0697066,1
131581.31,1480.1,5.274889976,16.0697066,1
131581.31,1480.1,5.274889976,16.0697066,1
131581.31,1480.1,5.274889976,16.0697066,1
131581.31,1480.1,5.274889976,16.0697066,1
131581.31,1480.1,5.274889976,16.0697066,1
131581.31,1480.1,5.274889976,16.0697066,1
131581.31,1480.1,5.274889976,16.0697066,1
131581.31,1480.1,5.274889976,16.0697066,1
131581.31,1480.1,5.274889976,16.0697066,1
131581.31,1480.1,5.274889976,16.0697066,1
142409.32,1643.08,6.006727689,16.77338673,1
142409.32,1643.08,6.006727689,16.77338673,1
142409.32,1643.08,6.006727689,16.77338673,1
142409.32,1643.08,6.006727689,16.77338673,1
142409.32,1643.08,6.006727689,16.77338673,1
142409.32,1643.08,6.006727689,16.77338673,1
142409.32,1643.08,6.006727689,16.77338673,1
142409.32,1643.08,6.006727689,16.77338673,1
142409.32,1643.08,6.006727689,16.77338673,1
142409.32,1643.08,6.006727689,16.77338673,1
142409.32,1643.08,6.006727689,16.77338673,1
142409.32,1643.08,6.006727689,16.77338673,1
142409.32,1643.08,6.006727689,16.77338673,1
158054.33,1723.07,6.775786164,17.64121593,0
158054.33,1723.07,6.775786164,17.64121593,0
158054.33,1723.07,6.775786164,17.64121593,0
158054.33,1723.07,6.775786164,17.64121593,0
158054.33,1723.07,6.775786164,17.64121593,1
158054.33,1723.07,6.775786164,17.64121593,0
158054.33,1723.07,6.775786164,17.64121593,0
158054.33,1723.07,6.775786164,17.64121593,0
158054.33,1723.07,6.775786164,17.64121593,0
158054.33,1723.07,6.775786164,17.64121593,0
158054.33,1723.07,6.775786164,17.64121593,1
158054.33,1723.07,6.775786164,17.64121593,0
158054.33,1723.07,6.775786164,17.64121593,0
352217.36,3199.81,4.384876325,15.6335689,2
352217.36,3199.81,4.384876325,15.6335689,2
352217.36,3199.81,4.384876325,15.6335689,2
352217.36,3199.81,4.384876325,15.6335689,2
352217.36,3199.81,4.384876325,15.6335689,2
352217.36,3199.81,4.384876325,15.6335689,2
352217.36,3199.81,4.384876325,15.6335689,2
352217.36,3199.81,4.384876325,15.6335689,2
352217.36,3199.81,4.384876325,15.6335689,2
352217.36,3199.81,4.384876325,15.6335689,2
352217.36,3199.81,4.384876325,15.6335689,1
352217.36,3199.81,4.384876325,15.6335689,2
352217.36,3199.81,4.384876325,15.6335689,2
352217.36,3199.81,4.384876325,15.6335689,2
352217.36,3199.81,4.384876325,15.6335689,2
372121.27,3289.44,4.840364098,16.15087214,2
372121.27,3289.44,4.840364098,16.15087214,1
372121.27,3289.44,4.840364098,16.15087214,2
372121.27,3289.44,4.840364098,16.15087214,2
372121.27,3289.44,4.840364098,16.15087214,2
372121.27,3289.44,4.840364098,16.15087214,2
372121.27,3289.44,4.840364098,16.15087214,2
372121.27,3289.44,4.840364098,16.15087214,2
372121.27,3289.44,4.840364098,16.15087214,2
372121.27,3289.44,4.840364098,16.15087214,2
372121.27,3289.44,4.840364098,16.15087214,2
372121.27,3289.44,4.840364098,16.15087214,2
372121.27,3289.44,4.840364098,16.15087214,2
372121.27,3289.44,4.840364098,16.15087214,2
372121.27,3289.44,4.840364098,16.15087214,1
384510.74,3379.62,5.242376645,16.56509046,1
384510.74,3379.62,5.242376645,16.56509046,0
384510.74,3379.62,5.242376645,16.56509046,1
384510.74,3379.62,5.242376645,16.56509046,0
384510.74,3379.62,5.242376645,16.56509046,1
384510.74,3379.62,5.242376645,16.56509046,1
384510.74,3379.62,5.242376645,16.56509046,0
384510.74,3379.62,5.242376645,16.56509046,1
384510.74,3379.62,5.242376645,16.56509046,1
384510.74,3379.62,5.242376645,16.56509046,1
384510.74,3379.62,5.242376645,16.56509046,1
384510.74,3379.62,5.242376645,16.56509046,1
384510.74,3379.62,5.242376645,16.56509046,1
384510.74,3379.62,5.242376645,16.56509046,1
384510.74,3379.62,5.242376645,16.56509046,0
398400.57,3469.17,5.5192749,16.91188845,0
398400.57,3469.17,5.5192749,16.91188845,0
398400.57,3469.17,5.5192749,16.91188845,0
398400.57,3469.17,5.5192749,16.91188845,0
398400.57,3469.17,5.5192749,16.91188845,0
398400.57,3469.17,5.5192749,16.91188845,0
398400.57,3469.17,5.5192749,16.91188845,0
398400.57,3469.17,5.5192749,16.91188845,0
398400.57,3469.17,5.5192749,16.91188845,1
398400.57,3469.17,5.5192749,16.91188845,0
398400.57,3469.17,5.5192749,16.91188845,0
398400.57,3469.17,5.5192749,16.91188845,0
398400.57,3469.17,5.5192749,16.91188845,0
398400.57,3469.17,5.5192749,16.91188845,0
398400.57,3469.17,5.5192749,16.91188845,0
231402.67,2478.27,5.055652174,16.05476902,1
231402.67,2478.27,5.055652174,16.05476902,1
231402.67,2478.27,5.055652174,16.05476902,1
231402.67,2478.27,5.055652174,16.05476902,1
231402.67,2478.27,5.055652174,16.05476902,1
231402.67,2478.27,5.055652174,16.05476902,1
231402.67,2478.27,5.055652174,16.05476902,1
231402.67,2478.27,5.055652174,16.05476902,1
231402.67,2478.27,5.055652174,16.05476902,1
231402.67,2478.27,5.055652174,16.05476902,1
231402.67,2478.27,5.055652174,16.05476902,2
231402.67,2478.27,5.055652174,16.05476902,2
231402.67,2478.27,5.055652174,16.05476902,1
243903.24,2563,5.498422425,16.54314211,1
243903.24,2563,5.498422425,16.54314211,1
243903.24,2563,5.498422425,16.54314211,1
243903.24,2563,5.498422425,16.54314211,1
243903.24,2563,5.498422425,16.54314211,1
243903.24,2563,5.498422425,16.54314211,1
243903.24,2563,5.498422425,16.54314211,1
243903.24,2563,5.498422425,16.54314211,1
243903.24,2563,5.498422425,16.54314211,1
243903.24,2563,5.498422425,16.54314211,1
243903.24,2563,5.498422425,16.54314211,1
243903.24,2563,5.498422425,16.54314211,1
243903.24,2563,5.498422425,16.54314211,1
256313.61,2658.89,5.995425,17.05275,1
256313.61,2658.89,5.995425,17.05275,1
256313.61,2658.89,5.995425,17.05275,1
256313.61,2658.89,5.995425,17.05275,1
256313.61,2658.89,5.995425,17.05275,1
256313.61,2658.89,5.995425,17.05275,1
256313.61,2658.89,5.995425,17.05275,1
256313.61,2658.89,5.995425,17.05275,1
256313.61,2658.89,5.995425,17.05275,1
256313.61,2658.89,5.995425,17.05275,1
256313.61,2658.89,5.995425,17.05275,1
256313.61,2658.89,5.995425,17.05275,1
256313.61,2658.89,5.995425,17.05275,1
271314.29,2850.26,6.592339667,17.64296912,1
271314.29,2850.26,6.592339667,17.64296912,1
271314.29,2850.26,6.592339667,17.64296912,1
271314.29,2850.26,6.592339667,17.64296912,1
271314.29,2850.26,6.592339667,17.64296912,1
271314.29,2850.26,6.592339667,17.64296912,1
271314.29,2850.26,6.592339667,17.64296912,1
271314.29,2850.26,6.592339667,17.64296912,1
271314.29,2850.26,6.592339667,17.64296912,1
271314.29,2850.26,6.592339667,17.64296912,1
271314.29,2850.26,6.592339667,17.64296912,1
271314.29,2850.26,6.592339667,17.64296912,1
271314.29,2850.26,6.592339667,17.64296912,1
78064.65,620.61,3.555392857,14.09046429,1
78064.65,620.61,3.555392857,14.09046429,1
78064.65,620.61,3.555392857,14.09046429,1
78064.65,620.61,3.555392857,14.09046429,1
78064.65,620.61,3.555392857,14.09046429,1
78064.65,620.61,3.555392857,14.09046429,1
78064.65,620.61,3.555392857,14.09046429,1
78064.65,620.61,3.555392857,14.09046429,1
78064.65,620.61,3.555392857,14.09046429,1
78064.65,620.61,3.555392857,14.09046429,1
78064.65,620.61,3.555392857,14.09046429,1
78064.65,620.61,3.555392857,14.09046429,1
78064.65,620.61,3.555392857,14.09046429,1
78064.65,620.61,3.555392857,14.09046429,1
78064.65,620.61,3.555392857,14.09046429,1
78064.65,620.61,3.555392857,14.09046429,1
78064.65,620.61,3.555392857,14.09046429,1
89702.5,683.51,4.762806452,15.45751613,1
89702.5,683.51,4.762806452,15.45751613,1
89702.5,683.51,4.762806452,15.45751613,1
89702.5,683.51,4.762806452,15.45751613,1
89702.5,683.51,4.762806452,15.45751613,0
89702.5,683.51,4.762806452,15.45751613,0
89702.5,683.51,4.762806452,15.45751613,1
89702.5,683.51,4.762806452,15.45751613,1
89702.5,683.51,4.762806452,15.45751613,1
89702.5,683.51,4.762806452,15.45751613,1
89702.5,683.51,4.762806452,15.45751613,1
89702.5,683.51,4.762806452,15.45751613,1
89702.5,683.51,4.762806452,15.45751613,1
89702.5,683.51,4.762806452,15.45751613,1
89702.5,683.51,4.762806452,15.45751613,1
89702.5,683.51,4.762806452,15.45751613,1
89702.5,683.51,4.762806452,15.45751613,1
102155.66,712.25,6.067836257,16.84994152,1
102155.66,712.25,6.067836257,16.84994152,1
102155.66,712.25,6.067836257,16.84994152,1
102155.66,712.25,6.067836257,16.84994152,1
102155.66,712.25,6.067836257,16.84994152,1
102155.66,712.25,6.067836257,16.84994152,1
102155.66,712.25,6.067836257,16.84994152,1
102155.66,712.25,6.067836257,16.84994152,1
102155.66,712.25,6.067836257,16.84994152,1
102155.66,712.25,6.067836257,16.84994152,1
102155.66,712.25,6.067836257,16.84994152,1
102155.66,712.25,6.067836257,16.84994152,1
102155.66,712.25,6.067836257,16.84994152,1
102155.66,712.25,6.067836257,16.84994152,1
102155.66,712.25,6.067836257,16.84994152,1
102155.66,712.25,6.067836257,16.84994152,1
102155.66,712.25,6.067836257,16.84994152,1
115289.61,836.82,7.315078947,18.14039474,1
115289.61,836.82,7.315078947,18.14039474,1
115289.61,836.82,7.315078947,18.14039474,1
115289.61,836.82,7.315078947,18.14039474,1
115289.61,836.82,7.315078947,18.14039474,1
115289.61,836.82,7.315078947,18.14039474,1
115289.61,836.82,7.315078947,18.14039474,1
115289.61,836.82,7.315078947,18.14039474,1
115289.61,836.82,7.315078947,18.14039474,1
115289.61,836.82,7.315078947,18.14039474,1
115289.61,836.82,7.315078947,18.14039474,1
115289.61,836.82,7.315078947,18.14039474,1
115289.61,836.82,7.315078947,18.14039474,1
115289.61,836.82,7.315078947,18.14039474,1
115289.61,836.82,7.315078947,18.14039474,1
115289.61,836.82,7.315078947,18.14039474,1
115289.61,836.82,7.315078947,18.14039474,1
354227.26,3958.13,5.97701677,17.01488085,1
354227.26,3958.13,5.97701677,17.01488085,1
354227.26,3958.13,5.97701677,17.01488085,1
354227.26,3958.13,5.97701677,17.01488085,1
354227.26,3958.13,5.97701677,17.01488085,1
354227.26,3958.13,5.97701677,17.01488085,1
354227.26,3958.13,5.97701677,17.01488085,1
354227.26,3958.13,5.97701677,17.01488085,1
354227.26,3958.13,5.97701677,17.01488085,1
354227.26,3958.13,5.97701677,17.01488085,1
354227.26,3958.13,5.97701677,17.01488085,1
354227.26,3958.13,5.97701677,17.01488085,1
354227.26,3958.13,5.97701677,17.01488085,1
366093.1,4164.68,6.265661512,17.30103093,1
366093.1,4164.68,6.265661512,17.30103093,1
366093.1,4164.68,6.265661512,17.30103093,1
366093.1,4164.68,6.265661512,17.30103093,1
366093.1,4164.68,6.265661512,17.30103093,1
366093.1,4164.68,6.265661512,17.30103093,1
366093.1,4164.68,6.265661512,17.30103093,1
366093.1,4164.68,6.265661512,17.30103093,1
366093.1,4164.68,6.265661512,17.30103093,1
366093.1,4164.68,6.265661512,17.30103093,1
366093.1,4164.68,6.265661512,17.30103093,1
366093.1,4164.68,6.265661512,17.30103093,1
366093.1,4164.68,6.265661512,17.30103093,1
382323.67,4290.11,6.542079536,17.58241922,1
382323.67,4290.11,6.542079536,17.58241922,0
382323.67,4290.11,6.542079536,17.58241922,0
382323.67,4290.11,6.542079536,17.58241922,0
382323.67,4290.11,6.542079536,17.58241922,0
382323.67,4290.11,6.542079536,17.58241922,0
382323.67,4290.11,6.542079536,17.58241922,0
382323.67,4290.11,6.542079536,17.58241922,0
382323.67,4290.11,6.542079536,17.58241922,0
382323.67,4290.11,6.542079536,17.58241922,0
382323.67,4290.11,6.542079536,17.58241922,0
382323.67,4290.11,6.542079536,17.58241922,0
382323.67,4290.11,6.542079536,17.58241922,0
182859.97,1596.73,5.469401575,16.05179528,2
182859.97,1596.73,5.469401575,16.05179528,2
182859.97,1596.73,5.469401575,16.05179528,2
182859.97,1596.73,5.469401575,16.05179528,2
182859.97,1596.73,5.469401575,16.05179528,2
182859.97,1596.73,5.469401575,16.05179528,2
182859.97,1596.73,5.469401575,16.05179528,2
182859.97,1596.73,5.469401575,16.05179528,2
182859.97,1596.73,5.469401575,16.05179528,2
182859.97,1596.73,5.469401575,16.05179528,2
182859.97,1596.73,5.469401575,16.05179528,2
182859.97,1596.73,5.469401575,16.05179528,2
182859.97,1596.73,5.469401575,16.05179528,2
182859.97,1596.73,5.469401575,16.05179528,2
182859.97,1596.73,5.469401575,16.05179528,2
182859.97,1596.73,5.469401575,16.05179528,2
182859.97,1596.73,5.469401575,16.05179528,2
204365.85,1986.77,6.371832612,17.00424242,2
204365.85,1986.77,6.371832612,17.00424242,2
204365.85,1986.77,6.371832612,17.00424242,2
204365.85,1986.77,6.371832612,17.00424242,2
