,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%),Harvested in Sown Year,First Date of Season,Percent Cover (%),,Class
163,Georgia,Athens,10/10/2007,CW 35106,4/23/2010,113,0.56,926,183,885.11,76.198,13.9814,7.3202,20.5942,0.1445,0,1,73.03551913,,1
164,Georgia,Athens,10/10/2007,CW 35106,6/16/2010,167,1.29,980,54,1045.9,193.304,22.4546,17.2004,28.3842,0.14282,0,0,67.65027322,,3
165,Georgia,Athens,10/10/2007,CW 35106,7/13/2010,194,1.12,1007,27,614.49,148.828,26.49259259,21.29185185,32.63814815,0.143888889,0,0,64.95765027,,2
166,Georgia,Athens,10/10/2007,CW 35106,8/20/2010,232,1.92,1045,38,744.94,238.752,27.20263158,22.90263158,33.13815789,0.118289474,0,0,61.16803279,,3
167,Georgia,Athens,10/10/2007,CW 35106,11/1/2010,305,0.64,1118,73,802.31,190.746,19.2948,12.6746,26.917,0.11228,0,0,53.88797814,,1
168,Georgia,Midville,11/1/2007,PGI 801,5/6/2008,127,1.31,187,187,1001.01,147.574,16.5908,10.177,23.4432,0.20836,0,1,NA,,3
169,Georgia,Midville,11/1/2007,PGI 801,6/9/2008,161,1.2,221,34,848.77,92.72,23.67147059,17.56764706,30.27588235,0.206176471,0,0,NA,,3
170,Georgia,Midville,11/1/2007,PGI 801,7/23/2008,205,1.14,265,44,1050.64,117.354,26.37795455,20.74068182,33.53659091,0.160363636,0,0,NA,,2
171,Georgia,Midville,11/1/2007,PGI 801,9/5/2008,249,1.17,309,44,873.37,171.966,26.09136364,21.6125,32.44886364,0.189909091,0,0,NA,,2
172,Georgia,Midville,11/1/2007,PGI 801,11/20/2008,325,0.38,385,76,690.13,70.36,15.0712,8.7542,22.1626,0.18154,0,0,NA,,1
173,Georgia,Midville,11/1/2007,Bara 503,5/6/2008,127,1.34,187,187,1001.01,147.574,16.5908,10.177,23.4432,0.20836,0,1,NA,,3
174,Georgia,Midville,11/1/2007,Bara 503,6/9/2008,161,0.95,221,34,848.77,92.72,23.67147059,17.56764706,30.27588235,0.206176471,0,0,NA,,2
175,Georgia,Midville,11/1/2007,Bara 503,7/23/2008,205,1.35,265,44,1050.64,117.354,26.37795455,20.74068182,33.53659091,0.160363636,0,0,NA,,3
176,Georgia,Midville,11/1/2007,Bara 503,9/5/2008,249,1.03,309,44,873.37,171.966,26.09136364,21.6125,32.44886364,0.189909091,0,0,NA,,2
177,Georgia,Midville,11/1/2007,Bara 503,11/20/2008,325,0.38,385,76,690.13,70.36,15.0712,8.7542,22.1626,0.18154,0,0,NA,,1
178,Georgia,Midville,11/1/2007,BaraWet 501,5/6/2008,127,1.05,187,187,1001.01,147.574,16.5908,10.177,23.4432,0.20836,0,1,NA,,2
179,Georgia,Midville,11/1/2007,BaraWet 501,6/9/2008,161,1.14,221,34,848.77,92.72,23.67147059,17.56764706,30.27588235,0.206176471,0,0,NA,,2
180,Georgia,Midville,11/1/2007,BaraWet 501,7/23/2008,205,1.26,265,44,1050.64,117.354,26.37795455,20.74068182,33.53659091,0.160363636,0,0,NA,,3
181,Georgia,Midville,11/1/2007,BaraWet 501,9/5/2008,249,1.1,309,44,873.37,171.966,26.09136364,21.6125,32.44886364,0.189909091,0,0,NA,,2
182,Georgia,Midville,11/1/2007,BaraWet 501,11/20/2008,325,0.28,385,76,690.13,70.36,15.0712,8.7542,22.1626,0.18154,0,0,NA,,1
183,Georgia,Midville,11/1/2007,Hybri Force 600,5/6/2008,127,1.19,187,187,1001.01,147.574,16.5908,10.177,23.4432,0.20836,0,1,NA,,3
184,Georgia,Midville,11/1/2007,Hybri Force 600,6/9/2008,161,1.1,221,34,848.77,92.72,23.67147059,17.56764706,30.27588235,0.206176471,0,0,NA,,2
185,Georgia,Midville,11/1/2007,Hybri Force 600,7/23/2008,205,1.36,265,44,1050.64,117.354,26.37795455,20.74068182,33.53659091,0.160363636,0,0,NA,,3
186,Georgia,Midville,11/1/2007,Hybri Force 600,9/5/2008,249,0.96,309,44,873.37,171.966,26.09136364,21.6125,32.44886364,0.189909091,0,0,NA,,2
187,Georgia,Midville,11/1/2007,Hybri Force 600,11/20/2008,325,0.23,385,76,690.13,70.36,15.0712,8.7542,22.1626,0.18154,0,0,NA,,1
188,Georgia,Midville,11/1/2007,GA-505,5/6/2008,127,1.09,187,187,1001.01,147.574,16.5908,10.177,23.4432,0.20836,0,1,NA,,2
189,Georgia,Midville,11/1/2007,GA-505,6/9/2008,161,1.18,221,34,848.77,92.72,23.67147059,17.56764706,30.27588235,0.206176471,0,0,NA,,3
190,Georgia,Midville,11/1/2007,GA-505,7/23/2008,205,1.25,265,44,1050.64,117.354,26.37795455,20.74068182,33.53659091,0.160363636,0,0,NA,,3
191,Georgia,Midville,11/1/2007,GA-505,9/5/2008,249,1.01,309,44,873.37,171.966,26.09136364,21.6125,32.44886364,0.189909091,0,0,NA,,2
192,Georgia,Midville,11/1/2007,GA-505,11/20/2008,325,0.31,385,76,690.13,70.36,15.0712,8.7542,22.1626,0.18154,0,0,NA,,1
193,Georgia,Midville,11/1/2007,Bulldog 805,5/6/2008,127,1.13,187,187,1001.01,147.574,16.5908,10.177,23.4432,0.20836,0,1,NA,,2
194,Georgia,Midville,11/1/2007,Bulldog 805,6/9/2008,161,0.96,221,34,848.77,92.72,23.67147059,17.56764706,30.27588235,0.206176471,0,0,NA,,2
195,Georgia,Midville,11/1/2007,Bulldog 805,7/23/2008,205,1.16,265,44,1050.64,117.354,26.37795455,20.74068182,33.53659091,0.160363636,0,0,NA,,2
196,Georgia,Midville,11/1/2007,Bulldog 805,9/5/2008,249,1.04,309,44,873.37,171.966,26.09136364,21.6125,32.44886364,0.189909091,0,0,NA,,2
197,Georgia,Midville,11/1/2007,Bulldog 805,11/20/2008,325,0.42,385,76,690.13,70.36,15.0712,8.7542,22.1626,0.18154,0,0,NA,,1
198,Georgia,Midville,11/1/2007,CW 36106,5/6/2008,127,1.15,187,187,1001.01,147.574,16.5908,10.177,23.4432,0.20836,0,1,NA,,2
199,Georgia,Midville,11/1/2007,CW 36106,6/9/2008,161,1.21,221,34,848.77,92.72,23.67147059,17.56764706,30.27588235,0.206176471,0,0,NA,,3
200,Georgia,Midville,11/1/2007,CW 36106,7/23/2008,205,1.07,265,44,1050.64,117.354,26.37795455,20.74068182,33.53659091,0.160363636,0,0,NA,,2
201,Georgia,Midville,11/1/2007,CW 36106,9/5/2008,249,0.87,309,44,873.37,171.966,26.09136364,21.6125,32.44886364,0.189909091,0,0,NA,,2
202,Georgia,Midville,11/1/2007,CW 36106,11/20/2008,325,0.3,385,76,690.13,70.36,15.0712,8.7542,22.1626,0.18154,0,0,NA,,1
203,Georgia,Midville,11/1/2007,Attention II,5/6/2008,127,1.21,187,187,1001.01,147.574,16.5908,10.177,23.4432,0.20836,0,1,NA,,3
204,Georgia,Midville,11/1/2007,Attention II,6/9/2008,161,1.15,221,34,848.77,92.72,23.67147059,17.56764706,30.27588235,0.206176471,0,0,NA,,2
205,Georgia,Midville,11/1/2007,Attention II,7/23/2008,205,1.04,265,44,1050.64,117.354,26.37795455,20.74068182,33.53659091,0.160363636,0,0,NA,,2
206,Georgia,Midville,11/1/2007,Attention II,9/5/2008,249,0.97,309,44,873.37,171.966,26.09136364,21.6125,32.44886364,0.189909091,0,0,NA,,2
207,Georgia,Midville,11/1/2007,Attention II,11/20/2008,325,0.22,385,76,690.13,70.36,15.0712,8.7542,22.1626,0.18154,0,0,NA,,1
208,Georgia,Midville,11/1/2007,Hybri Force 700,5/6/2008,127,1.06,187,187,1001.01,147.574,16.5908,10.177,23.4432,0.20836,0,1,NA,,2
209,Georgia,Midville,11/1/2007,Hybri Force 700,6/9/2008,161,1.05,221,34,848.77,92.72,23.67147059,17.56764706,30.27588235,0.206176471,0,0,NA,,2
210,Georgia,Midville,11/1/2007,Hybri Force 700,7/23/2008,205,1.19,265,44,1050.64,117.354,26.37795455,20.74068182,33.53659091,0.160363636,0,0,NA,,3
211,Georgia,Midville,11/1/2007,Hybri Force 700,9/5/2008,249,0.95,309,44,873.37,171.966,26.09136364,21.6125,32.44886364,0.189909091,0,0,NA,,2
212,Georgia,Midville,11/1/2007,Hybri Force 700,11/20/2008,325,0.29,385,76,690.13,70.36,15.0712,8.7542,22.1626,0.18154,0,0,NA,,1
213,Georgia,Midville,11/1/2007,GA-505,4/15/2009,105,0.8,531,145,817.34,285.736,14.2048,8.3222,20.541,0.20838,0,1,NA,,2
214,Georgia,Midville,11/1/2007,GA-505,5/15/2009,135,0.69,561,30,635.79,108.994,20.71833333,14.50233333,27.18333333,0.201366667,0,0,NA,,1
215,Georgia,Midville,11/1/2007,GA-505,6/25/2009,176,0.35,602,41,849.13,183.892,24.74195122,20.01609756,30.60439024,0.188926829,0,0,NA,,1
216,Georgia,Midville,11/1/2007,GA-505,8/14/2009,226,0.56,652,50,1097.84,162.048,26.678,21.5494,33.1964,0.16648,0,0,NA,,1
217,Georgia,Midville,11/1/2007,Hybri Force 600,4/15/2009,105,0.77,531,145,817.34,285.736,14.2048,8.3222,20.541,0.20838,0,1,NA,,2
218,Georgia,Midville,11/1/2007,Hybri Force 600,5/15/2009,135,0.72,561,30,635.79,108.994,20.71833333,14.50233333,27.18333333,0.201366667,0,0,NA,,1
219,Georgia,Midville,11/1/2007,Hybri Force 600,6/25/2009,176,0.24,602,41,849.13,183.892,24.74195122,20.01609756,30.60439024,0.188926829,0,0,NA,,1
220,Georgia,Midville,11/1/2007,Hybri Force 600,8/14/2009,226,0.56,652,50,1097.84,162.048,26.678,21.5494,33.1964,0.16648,0,0,NA,,1
221,Georgia,Midville,11/1/2007,BaraWet 501,4/15/2009,105,0.81,531,145,817.34,285.736,14.2048,8.3222,20.541,0.20838,0,1,NA,,2
222,Georgia,Midville,11/1/2007,BaraWet 501,5/15/2009,135,0.71,561,30,635.79,108.994,20.71833333,14.50233333,27.18333333,0.201366667,0,0,NA,,1
223,Georgia,Midville,11/1/2007,BaraWet 501,6/25/2009,176,0.24,602,41,849.13,183.892,24.74195122,20.01609756,30.60439024,0.188926829,0,0,NA,,1
224,Georgia,Midville,11/1/2007,BaraWet 501,8/14/2009,226,0.51,652,50,1097.84,162.048,26.678,21.5494,33.1964,0.16648,0,0,NA,,1
225,Georgia,Midville,11/1/2007,Bara 503,4/15/2009,105,0.71,531,145,817.34,285.736,14.2048,8.3222,20.541,0.20838,0,1,NA,,1
226,Georgia,Midville,11/1/2007,Bara 503,5/15/2009,135,0.64,561,30,635.79,108.994,20.71833333,14.50233333,27.18333333,0.201366667,0,0,NA,,1
227,Georgia,Midville,11/1/2007,Bara 503,6/25/2009,176,0.22,602,41,849.13,183.892,24.74195122,20.01609756,30.60439024,0.188926829,0,0,NA,,1
228,Georgia,Midville,11/1/2007,Bara 503,8/14/2009,226,0.61,652,50,1097.84,162.048,26.678,21.5494,33.1964,0.16648,0,0,NA,,1
229,Georgia,Midville,11/1/2007,Hybri Force 700,4/15/2009,105,0.58,531,145,817.34,285.736,14.2048,8.3222,20.541,0.20838,0,1,NA,,1
230,Georgia,Midville,11/1/2007,Hybri Force 700,5/15/2009,135,0.7,561,30,635.79,108.994,20.71833333,14.50233333,27.18333333,0.201366667,0,0,NA,,1
231,Georgia,Midville,11/1/2007,Hybri Force 700,6/25/2009,176,0.21,602,41,849.13,183.892,24.74195122,20.01609756,30.60439024,0.188926829,0,0,NA,,1
232,Georgia,Midville,11/1/2007,Hybri Force 700,8/14/2009,226,0.44,652,50,1097.84,162.048,26.678,21.5494,33.1964,0.16648,0,0,NA,,1
233,Georgia,Midville,11/1/2007,Bulldog 805,4/15/2009,105,0.63,531,145,817.34,285.736,14.2048,8.3222,20.541,0.20838,0,1,NA,,1
234,Georgia,Midville,11/1/2007,Bulldog 805,5/15/2009,135,0.59,561,30,635.79,108.994,20.71833333,14.50233333,27.18333333,0.201366667,0,0,NA,,1
235,Georgia,Midville,11/1/2007,Bulldog 805,6/25/2009,176,0.2,602,41,849.13,183.892,24.74195122,20.01609756,30.60439024,0.188926829,0,0,NA,,1
236,Georgia,Midville,11/1/2007,Bulldog 805,8/14/2009,226,0.43,652,50,1097.84,162.048,26.678,21.5494,33.1964,0.16648,0,0,NA,,1
237,Georgia,Midville,11/1/2007,Attention II,4/15/2009,105,0.6,531,145,817.34,285.736,14.2048,8.3222,20.541,0.20838,0,1,NA,,1
238,Georgia,Midville,11/1/2007,Attention II,5/15/2009,135,0.65,561,30,635.79,108.994,20.71833333,14.50233333,27.18333333,0.201366667,0,0,NA,,1
239,Georgia,Midville,11/1/2007,Attention II,6/25/2009,176,0.18,602,41,849.13,183.892,24.74195122,20.01609756,30.60439024,0.188926829,0,0,NA,,1
240,Georgia,Midville,11/1/2007,Attention II,8/14/2009,226,0.4,652,50,1097.84,162.048,26.678,21.5494,33.1964,0.16648,0,0,NA,,1
241,Georgia,Midville,11/1/2007,CW 36106,4/15/2009,105,0.56,531,145,817.34,285.736,14.2048,8.3222,20.541,0.20838,0,1,NA,,1
242,Georgia,Midville,11/1/2007,CW 36106,5/15/2009,135,0.53,561,30,635.79,108.994,20.71833333,14.50233333,27.18333333,0.201366667,0,0,NA,,1
243,Georgia,Midville,11/1/2007,CW 36106,6/25/2009,176,0.19,602,41,849.13,183.892,24.74195122,20.01609756,30.60439024,0.188926829,0,0,NA,,1
244,Georgia,Midville,11/1/2007,CW 36106,8/14/2009,226,0.33,652,50,1097.84,162.048,26.678,21.5494,33.1964,0.16648,0,0,NA,,1
245,Georgia,Midville,11/1/2007,PGI 801,4/15/2009,105,0.53,531,145,817.34,285.736,14.2048,8.3222,20.541,0.20838,0,1,NA,,1
246,Georgia,Midville,11/1/2007,PGI 801,5/15/2009,135,0.56,561,30,635.79,108.994,20.71833333,14.50233333,27.18333333,0.201366667,0,0,NA,,1
247,Georgia,Midville,11/1/2007,PGI 801,6/25/2009,176,0.14,602,41,849.13,183.892,24.74195122,20.01609756,30.60439024,0.188926829,0,0,NA,,1
248,Georgia,Midville,11/1/2007,PGI 801,8/14/2009,226,0.33,652,50,1097.84,162.048,26.678,21.5494,33.1964,0.16648,0,0,NA,,1
249,Georgia,Tifton,2/21/2008,Hybri Force 600,6/18/2008,170,0.9,118,118,1261.64,83.558,23.9276,18.262,30.0158,0.10612,1,1,NA,,2
250,Georgia,Tifton,2/21/2008,Hybri Force 600,7/30/2008,212,0.7,160,42,950.4,104.382,25.85238095,21.29904762,32.04380952,0.097142857,1,0,NA,,1
251,Georgia,Tifton,2/21/2008,Hybri Force 600,9/10/2008,254,1.23,202,42,796.16,313.892,25.73333333,21.86714286,30.93047619,0.122833333,1,0,NA,,3
252,Georgia,Tifton,2/21/2008,Hybri Force 600,11/11/2008,316,0.5,264,62,801.86,163.046,17.7974,12.3276,24.0582,0.1406,1,0,NA,,1
253,Georgia,Tifton,2/21/2008,GA-505,6/18/2008,170,0.62,118,118,1261.64,83.558,23.9276,18.262,30.0158,0.10612,1,1,NA,,1
254,Georgia,Tifton,2/21/2008,GA-505,7/30/2008,212,0.82,160,42,950.4,104.382,25.85238095,21.29904762,32.04380952,0.097142857,1,0,NA,,2
255,Georgia,Tifton,2/21/2008,GA-505,9/10/2008,254,1.31,202,42,796.16,313.892,25.73333333,21.86714286,30.93047619,0.122833333,1,0,NA,,3
256,Georgia,Tifton,2/21/2008,GA-505,11/11/2008,316,0.44,264,62,801.86,163.046,17.7974,12.3276,24.0582,0.1406,1,0,NA,,1
257,Georgia,Tifton,2/21/2008,TS 8031,6/18/2008,170,0.61,118,118,1261.64,83.558,23.9276,18.262,30.0158,0.10612,1,1,NA,,1
258,Georgia,Tifton,2/21/2008,TS 8031,7/30/2008,212,0.79,160,42,950.4,104.382,25.85238095,21.29904762,32.04380952,0.097142857,1,0,NA,,2
259,Georgia,Tifton,2/21/2008,TS 8031,9/10/2008,254,1.3,202,42,796.16,313.892,25.73333333,21.86714286,30.93047619,0.122833333,1,0,NA,,3
260,Georgia,Tifton,2/21/2008,TS 8031,11/11/2008,316,0.36,264,62,801.86,163.046,17.7974,12.3276,24.0582,0.1406,1,0,NA,,1
261,Georgia,Tifton,2/21/2008,Hybri Force 700,6/18/2008,170,0.7,118,118,1261.64,83.558,23.9276,18.262,30.0158,0.10612,1,1,NA,,1
262,Georgia,Tifton,2/21/2008,Hybri Force 700,7/30/2008,212,0.65,160,42,950.4,104.382,25.85238095,21.29904762,32.04380952,0.097142857,1,0,NA,,1
263,Georgia,Tifton,2/21/2008,Hybri Force 700,9/10/2008,254,1.21,202,42,796.16,313.892,25.73333333,21.86714286,30.93047619,0.122833333,1,0,NA,,3
264,Georgia,Tifton,2/21/2008,Hybri Force 700,11/11/2008,316,0.49,264,62,801.86,163.046,17.7974,12.3276,24.0582,0.1406,1,0,NA,,1
265,Georgia,Tifton,2/21/2008,PGI 801,6/18/2008,170,0.64,118,118,1261.64,83.558,23.9276,18.262,30.0158,0.10612,1,1,NA,,1
266,Georgia,Tifton,2/21/2008,PGI 801,7/30/2008,212,0.61,160,42,950.4,104.382,25.85238095,21.29904762,32.04380952,0.097142857,1,0,NA,,1
267,Georgia,Tifton,2/21/2008,PGI 801,9/10/2008,254,1.03,202,42,796.16,313.892,25.73333333,21.86714286,30.93047619,0.122833333,1,0,NA,,2
268,Georgia,Tifton,2/21/2008,PGI 801,11/11/2008,316,0.55,264,62,801.86,163.046,17.7974,12.3276,24.0582,0.1406,1,0,NA,,1
269,Georgia,Tifton,2/21/2008,Bulldog 805,6/18/2008,170,0.58,118,118,1261.64,83.558,23.9276,18.262,30.0158,0.10612,1,1,NA,,1
270,Georgia,Tifton,2/21/2008,Bulldog 805,7/30/2008,212,0.64,160,42,950.4,104.382,25.85238095,21.29904762,32.04380952,0.097142857,1,0,NA,,1
271,Georgia,Tifton,2/21/2008,Bulldog 805,9/10/2008,254,1.16,202,42,796.16,313.892,25.73333333,21.86714286,30.93047619,0.122833333,1,0,NA,,2
272,Georgia,Tifton,2/21/2008,Bulldog 805,11/11/2008,316,0.39,264,62,801.86,163.046,17.7974,12.3276,24.0582,0.1406,1,0,NA,,1
273,Georgia,Tifton,2/21/2008,Attention II,6/18/2008,170,0.62,118,118,1261.64,83.558,23.9276,18.262,30.0158,0.10612,1,1,NA,,1
274,Georgia,Tifton,2/21/2008,Attention II,7/30/2008,212,0.75,160,42,950.4,104.382,25.85238095,21.29904762,32.04380952,0.097142857,1,0,NA,,1
275,Georgia,Tifton,2/21/2008,Attention II,9/10/2008,254,0.97,202,42,796.16,313.892,25.73333333,21.86714286,30.93047619,0.122833333,1,0,NA,,2
276,Georgia,Tifton,2/21/2008,Attention II,11/11/2008,316,0.42,264,62,801.86,163.046,17.7974,12.3276,24.0582,0.1406,1,0,NA,,1
277,Georgia,Tifton,2/21/2008,BaraWet 501,6/18/2008,170,0.65,118,118,1261.64,83.558,23.9276,18.262,30.0158,0.10612,1,1,NA,,1
278,Georgia,Tifton,2/21/2008,BaraWet 501,7/30/2008,212,0.58,160,42,950.4,104.382,25.85238095,21.29904762,32.04380952,0.097142857,1,0,NA,,1
279,Georgia,Tifton,2/21/2008,BaraWet 501,9/10/2008,254,1.05,202,42,796.16,313.892,25.73333333,21.86714286,30.93047619,0.122833333,1,0,NA,,2
280,Georgia,Tifton,2/21/2008,BaraWet 501,11/11/2008,316,0.42,264,62,801.86,163.046,17.7974,12.3276,24.0582,0.1406,1,0,NA,,1
281,Georgia,Tifton,2/21/2008,Bara 503,6/18/2008,170,0.46,118,118,1261.64,83.558,23.9276,18.262,30.0158,0.10612,1,1,NA,,1
282,Georgia,Tifton,2/21/2008,Bara 503,7/30/2008,212,0.64,160,42,950.4,104.382,25.85238095,21.29904762,32.04380952,0.097142857,1,0,NA,,1
283,Georgia,Tifton,2/21/2008,Bara 503,9/10/2008,254,1.08,202,42,796.16,313.892,25.73333333,21.86714286,30.93047619,0.122833333,1,0,NA,,2
284,Georgia,Tifton,2/21/2008,Bara 503,11/11/2008,316,0.33,264,62,801.86,163.046,17.7974,12.3276,24.0582,0.1406,1,0,NA,,1
285,Georgia,Tifton,2/21/2008,PGI 909,6/18/2008,170,0.67,118,118,1261.64,83.558,23.9276,18.262,30.0158,0.10612,1,1,NA,,1
286,Georgia,Tifton,2/21/2008,PGI 909,7/30/2008,212,0.41,160,42,950.4,104.382,25.85238095,21.29904762,32.04380952,0.097142857,1,0,NA,,1
287,Georgia,Tifton,2/21/2008,PGI 909,9/10/2008,254,0.86,202,42,796.16,313.892,25.73333333,21.86714286,30.93047619,0.122833333,1,0,NA,,2
288,Georgia,Tifton,2/21/2008,PGI 909,11/11/2008,316,0.48,264,62,801.86,163.046,17.7974,12.3276,24.0582,0.1406,1,0,NA,,1
289,Georgia,Tifton,2/21/2008,BaraWet 501,4/7/2009,97,1.02,411,146,814.55,402.9,14.1446,8.7024,20.0602,0.16648,0,1,NA,,2
290,Georgia,Tifton,2/21/2008,BaraWet 501,5/7/2009,127,0.84,441,30,700.05,99.818,19.484,13.758,25.255,0.1653,0,0,NA,,2
291,Georgia,Tifton,2/21/2008,BaraWet 501,6/17/2009,168,1.3,482,41,818.95,170.686,23.79317073,19.56804878,29.00121951,0.166853659,0,0,NA,,3
292,Georgia,Tifton,2/21/2008,BaraWet 501,7/30/2009,211,1.27,525,43,1014.1,175.77,26.90860465,22.19534884,32.54325581,0.110348837,0,0,NA,,3
293,Georgia,Tifton,2/21/2008,BaraWet 501,9/18/2009,261,0.96,575,50,963.67,222.754,25.468,21.4778,30.9894,0.11718,0,0,NA,,2
294,Georgia,Tifton,2/21/2008,BaraWet 501,11/4/2009,308,0.47,622,47,676.75,125.986,20.91042553,16.06361702,26.61702128,0.122914894,0,0,84,,1
295,Georgia,Tifton,2/21/2008,BaraWet 501,12/7/2009,341,0.06,655,33,332.68,125.982,13.36,8.083636364,18.86575758,0.162939394,0,0,84.17368421,,1
296,Georgia,Tifton,2/21/2008,PGI 801,4/7/2009,97,0.99,411,146,814.55,402.9,14.1446,8.7024,20.0602,0.16648,0,1,NA,,2
297,Georgia,Tifton,2/21/2008,PGI 801,5/7/2009,127,0.98,441,30,700.05,99.818,19.484,13.758,25.255,0.1653,0,0,NA,,2
298,Georgia,Tifton,2/21/2008,PGI 801,6/17/2009,168,1.29,482,41,818.95,170.686,23.79317073,19.56804878,29.00121951,0.166853659,0,0,NA,,3
299,Georgia,Tifton,2/21/2008,PGI 801,7/30/2009,211,1.2,525,43,1014.1,175.77,26.90860465,22.19534884,32.54325581,0.110348837,0,0,NA,,3
300,Georgia,Tifton,2/21/2008,PGI 801,9/18/2009,261,0.82,575,50,963.67,222.754,25.468,21.4778,30.9894,0.11718,0,0,NA,,2
301,Georgia,Tifton,2/21/2008,PGI 801,11/4/2009,308,0.46,622,47,676.75,125.986,20.91042553,16.06361702,26.61702128,0.122914894,0,0,74,,1
302,Georgia,Tifton,2/21/2008,PGI 801,12/7/2009,341,0.16,655,33,332.68,125.982,13.36,8.083636364,18.86575758,0.162939394,0,0,73.98489703,,1
303,Georgia,Tifton,2/21/2008,Attention II,4/7/2009,97,1.06,411,146,814.55,402.9,14.1446,8.7024,20.0602,0.16648,0,1,NA,,2
304,Georgia,Tifton,2/21/2008,Attention II,5/7/2009,127,0.88,441,30,700.05,99.818,19.484,13.758,25.255,0.1653,0,0,NA,,2
305,Georgia,Tifton,2/21/2008,Attention II,6/17/2009,168,1.29,482,41,818.95,170.686,23.79317073,19.56804878,29.00121951,0.166853659,0,0,NA,,3
306,Georgia,Tifton,2/21/2008,Attention II,7/30/2009,211,1.38,525,43,1014.1,175.77,26.90860465,22.19534884,32.54325581,0.110348837,0,0,NA,,3
307,Georgia,Tifton,2/21/2008,Attention II,9/18/2009,261,0.74,575,50,963.67,222.754,25.468,21.4778,30.9894,0.11718,0,0,NA,,1
308,Georgia,Tifton,2/21/2008,Attention II,11/4/2009,308,0.42,622,47,676.75,125.986,20.91042553,16.06361702,26.61702128,0.122914894,0,0,58,,1
309,Georgia,Tifton,2/21/2008,Attention II,12/7/2009,341,0.05,655,33,332.68,125.982,13.36,8.083636364,18.86575758,0.162939394,0,0,58.40022883,,1
310,Georgia,Tifton,2/21/2008,GA-505,4/7/2009,97,1.12,411,146,814.55,402.9,14.1446,8.7024,20.0602,0.16648,0,1,NA,,2
311,Georgia,Tifton,2/21/2008,GA-505,5/7/2009,127,0.78,441,30,700.05,99.818,19.484,13.758,25.255,0.1653,0,0,NA,,2
312,Georgia,Tifton,2/21/2008,GA-505,6/17/2009,168,1.41,482,41,818.95,170.686,23.79317073,19.56804878,29.00121951,0.166853659,0,0,NA,,3
313,Georgia,Tifton,2/21/2008,GA-505,7/30/2009,211,1.32,525,43,1014.1,175.77,26.90860465,22.19534884,32.54325581,0.110348837,0,0,NA,,3
314,Georgia,Tifton,2/21/2008,GA-505,9/18/2009,261,0.81,575,50,963.67,222.754,25.468,21.4778,30.9894,0.11718,0,0,NA,,2
315,Georgia,Tifton,2/21/2008,GA-505,11/4/2009,308,0.45,622,47,676.75,125.986,20.91042553,16.06361702,26.61702128,0.122914894,0,0,74,,1
316,Georgia,Tifton,2/21/2008,GA-505,12/7/2009,341,0.04,655,33,332.68,125.982,13.36,8.083636364,18.86575758,0.162939394,0,0,72.94279176,,1
317,Georgia,Tifton,2/21/2008,Hybri Force 700,4/7/2009,97,0.97,411,146,814.55,402.9,14.1446,8.7024,20.0602,0.16648,0,1,NA,,2
318,Georgia,Tifton,2/21/2008,Hybri Force 700,5/7/2009,127,0.77,441,30,700.05,99.818,19.484,13.758,25.255,0.1653,0,0,NA,,2
319,Georgia,Tifton,2/21/2008,Hybri Force 700,6/17/2009,168,1.27,482,41,818.95,170.686,23.79317073,19.56804878,29.00121951,0.166853659,0,0,NA,,3
320,Georgia,Tifton,2/21/2008,Hybri Force 700,7/30/2009,211,1.25,525,43,1014.1,175.77,26.90860465,22.19534884,32.54325581,0.110348837,0,0,NA,,3
321,Georgia,Tifton,2/21/2008,Hybri Force 700,9/18/2009,261,0.88,575,50,963.67,222.754,25.468,21.4778,30.9894,0.11718,0,0,NA,,2
322,Georgia,Tifton,2/21/2008,Hybri Force 700,11/4/2009,308,0.41,622,47,676.75,125.986,20.91042553,16.06361702,26.61702128,0.122914894,0,0,77,,1
323,Georgia,Tifton,2/21/2008,Hybri Force 700,12/7/2009,341,0.08,655,33,332.68,125.982,13.36,8.083636364,18.86575758,0.162939394,0,0,77,,1
324,Georgia,Tifton,2/21/2008,TS 8031,4/7/2009,97,1.08,411,146,814.55,402.9,14.1446,8.7024,20.0602,0.16648,0,1,NA,,2
325,Georgia,Tifton,2/21/2008,TS 8031,5/7/2009,127,0.77,441,30,700.05,99.818,19.484,13.758,25.255,0.1653,0,0,NA,,2
326,Georgia,Tifton,2/21/2008,TS 8031,6/17/2009,168,1.26,482,41,818.95,170.686,23.79317073,19.56804878,29.00121951,0.166853659,0,0,NA,,3
327,Georgia,Tifton,2/21/2008,TS 8031,7/30/2009,211,1.24,525,43,1014.1,175.77,26.90860465,22.19534884,32.54325581,0.110348837,0,0,NA,,3
328,Georgia,Tifton,2/21/2008,TS 8031,9/18/2009,261,0.77,575,50,963.67,222.754,25.468,21.4778,30.9894,0.11718,0,0,NA,,2
329,Georgia,Tifton,2/21/2008,TS 8031,11/4/2009,308,0.41,622,47,676.75,125.986,20.91042553,16.06361702,26.61702128,0.122914894,0,0,77,,1
330,Georgia,Tifton,2/21/2008,TS 8031,12/7/2009,341,0.08,655,33,332.68,125.982,13.36,8.083636364,18.86575758,0.162939394,0,0,76.00320366,,1
