State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%),Standard Deviation,Average Yield,Number of Deviations,Class
Wisconsin,Arlington,41730, AFXA 113010 ,42249,245,9.11,519,365,4638,747.3,6.89,1.38,12.03,0.08,2.08282129,5.981551724,1.502024341,3
Wisconsin,Arlington,41730, AFX h134091 ,42249,245,9.1,519,365,4638,747.3,6.89,1.38,12.03,0.08,2.08282129,5.981551724,1.497223161,3
Wisconsin,Arlington,41730, Nuton Alf ,42249,245,9.06,519,365,4638,747.3,6.89,1.38,12.03,0.08,2.08282129,5.981551724,1.478018441,3
Wisconsin,Arlington,41730, LS 706 ,42249,245,8.86,519,365,4638,747.3,6.89,1.38,12.03,0.08,2.08282129,5.981551724,1.38199484,3
Wisconsin,Arlington,41730, AFX h134089 ,42249,245,8.7,519,365,4638,747.3,6.89,1.38,12.03,0.08,2.08282129,5.981551724,1.305175959,3
Wisconsin,Arlington,41730, 55Q27 ,42249,245,8.67,519,365,4638,747.3,6.89,1.38,12.03,0.08,2.08282129,5.981551724,1.290772419,3
Wisconsin,Arlington,41730, AFX h134093 ,42249,245,8.62,519,365,4638,747.3,6.89,1.38,12.03,0.08,2.08282129,5.981551724,1.266766519,3
Wisconsin,Arlington,41730, SW 4332 ,42249,245,8.6,519,365,4638,747.3,6.89,1.38,12.03,0.08,2.08282129,5.981551724,1.257164159,3
Wisconsin,Arlington,41730, LH 9700 ,42249,245,8.41,519,365,4638,747.3,6.89,1.38,12.03,0.08,2.08282129,5.981551724,1.165941738,3
Wisconsin,Arlington,41730, Vernal ,42249,245,8.23,519,365,4638,747.3,6.89,1.38,12.03,0.08,2.08282129,5.981551724,1.079520498,3
Wisconsin,Arlington,41730, AFX 064022 ,42249,245,8.14,519,365,4638,747.3,6.89,1.38,12.03,0.08,2.08282129,5.981551724,1.036309877,3
Wisconsin,Lancaster,41730,Nuton Alf,42247,243,10.8,517,365,4638,747.3,6.89,1.38,12.03,0.08,2.08282129,5.981551724,2.313423767,3
Wisconsin,Lancaster,41730,55Q27,42247,243,10.8,517,365,4638,747.3,6.89,1.38,12.03,0.08,2.08282129,5.981551724,2.313423767,3
Wisconsin,Lancaster,41730,Mariner IV,42247,243,10.4,517,365,4638,747.3,6.89,1.38,12.03,0.08,2.08282129,5.981551724,2.121376566,3
Wisconsin,Lancaster,41730,FSG 408 DP,42247,243,10.3,517,365,4638,747.3,6.89,1.38,12.03,0.08,2.08282129,5.981551724,2.073364765,3
Wisconsin,Lancaster,41730,LH 9700,42247,243,10.1,517,365,4638,747.3,6.89,1.38,12.03,0.08,2.08282129,5.981551724,1.977341165,3
Wisconsin,Lancaster,41730,AFX h134093,42247,243,9.7,517,365,4638,747.3,6.89,1.38,12.03,0.08,2.08282129,5.981551724,1.785293963,3
Wisconsin,Lancaster,41730,AFX 064022,42247,243,9.6,517,365,4638,747.3,6.89,1.38,12.03,0.08,2.08282129,5.981551724,1.737282163,3
Wisconsin,Lancaster,41730,55V50,42247,243,9.6,517,365,4638,747.3,6.89,1.38,12.03,0.08,2.08282129,5.981551724,1.737282163,3
Wisconsin,Lancaster,41730,Vernal,42247,243,9.4,517,365,4638,747.3,6.89,1.38,12.03,0.08,2.08282129,5.981551724,1.641258562,3
Wisconsin,Arlington,41365,MSSUNSTRA-D16*,42604,235,10.3,1239,365,4641,1023.5,9.45,4.19,14.51,0.08,2.08282129,5.981551724,2.073364765,3
Wisconsin,Arlington,41365,55Q27,42604,235,10.17,1239,365,4641,1023.5,9.45,4.19,14.51,0.08,2.08282129,5.981551724,2.010949425,3
Wisconsin,Arlington,41365,ROADRUNNER,42604,235,10.06,1239,365,4641,1023.5,9.45,4.19,14.51,0.08,2.08282129,5.981551724,1.958136445,3
Wisconsin,Arlington,41365,55V50,42604,235,9.91,1239,365,4641,1023.5,9.45,4.19,14.51,0.08,2.08282129,5.981551724,1.886118744,3
Wisconsin,Arlington,41365,DG 4210,42604,235,9.54,1239,365,4641,1023.5,9.45,4.19,14.51,0.08,2.08282129,5.981551724,1.708475083,3
Wisconsin,Arlington,41365,MSSUNSTRA-D15*,42604,235,9.48,1239,365,4641,1023.5,9.45,4.19,14.51,0.08,2.08282129,5.981551724,1.679668002,3
Wisconsin,Arlington,41365,RAVEN,42604,235,9.46,1239,365,4641,1023.5,9.45,4.19,14.51,0.08,2.08282129,5.981551724,1.670065642,3
Wisconsin,Arlington,41365,MSSUNSTRA-D13*,42604,235,9.43,1239,365,4641,1023.5,9.45,4.19,14.51,0.08,2.08282129,5.981551724,1.655662102,3
Wisconsin,Arlington,41365,MALLARD 5,42604,235,9.21,1239,365,4641,1023.5,9.45,4.19,14.51,0.08,2.08282129,5.981551724,1.550036141,3
Wisconsin,Arlington,41365,VERNAL,42604,235,9.15,1239,365,4641,1023.5,9.45,4.19,14.51,0.08,2.08282129,5.981551724,1.521229061,3
Wisconsin,Arlington,41365,FSG 403LR,42604,235,9.12,1239,365,4641,1023.5,9.45,4.19,14.51,0.08,2.08282129,5.981551724,1.506825521,3
Wisconsin,Arlington,41365,LEGENDAIRY XHD,42604,235,9.03,1239,365,4641,1023.5,9.45,4.19,14.51,0.08,2.08282129,5.981551724,1.463614901,3
Wisconsin,Arlington,41365,6472A,42604,235,8.94,1239,365,4641,1023.5,9.45,4.19,14.51,0.08,2.08282129,5.981551724,1.42040428,3
Wisconsin,Arlington,41365,HYBRIFORCE-3400QR*,42604,235,8.91,1239,365,4641,1023.5,9.45,4.19,14.51,0.08,2.08282129,5.981551724,1.40600074,3
Wisconsin,Arlington,41365,MSSUNSTRA-D12*,42604,235,8.91,1239,365,4641,1023.5,9.45,4.19,14.51,0.08,2.08282129,5.981551724,1.40600074,3
Wisconsin,Arlington,41365,5312,42604,235,8.81,1239,365,4641,1023.5,9.45,4.19,14.51,0.08,2.08282129,5.981551724,1.35798894,3
Wisconsin,Arlington,41365,L-455HD,42604,235,8.81,1239,365,4641,1023.5,9.45,4.19,14.51,0.08,2.08282129,5.981551724,1.35798894,3
Wisconsin,Arlington,41365,6585Q,42604,235,8.73,1239,365,4641,1023.5,9.45,4.19,14.51,0.08,2.08282129,5.981551724,1.3195795,3
Wisconsin,Arlington,41365,C/W-104038*,42604,235,8.68,1239,365,4641,1023.5,9.45,4.19,14.51,0.08,2.08282129,5.981551724,1.295573599,3
Wisconsin,Arlington,41365,BLUE JAY,42604,235,8.52,1239,365,4641,1023.5,9.45,4.19,14.51,0.08,2.08282129,5.981551724,1.218754719,3
Wisconsin,Arlington,41365,MSSUNSTRA-D14*,42604,235,8.47,1239,365,4641,1023.5,9.45,4.19,14.51,0.08,2.08282129,5.981551724,1.194748819,3
Wisconsin,Arlington,41730, AFX h134091* ,42604,235,9.09,874,365,4641,1023.5,9.45,4.19,14.51,0.08,2.08282129,5.981551724,1.492421981,3
Wisconsin,Arlington,41730, 55Q27 ,42604,235,8.87,874,365,4641,1023.5,9.45,4.19,14.51,0.08,2.08282129,5.981551724,1.38679602,3
Wisconsin,Arlington,41730, Nuton Alf ,42604,235,8.81,874,365,4641,1023.5,9.45,4.19,14.51,0.08,2.08282129,5.981551724,1.35798894,3
Wisconsin,Arlington,41730, AFX 103009* ,42604,235,8.8,874,365,4641,1023.5,9.45,4.19,14.51,0.08,2.08282129,5.981551724,1.35318776,3
Wisconsin,Arlington,41730, AFXA 113010* ,42604,235,8.77,874,365,4641,1023.5,9.45,4.19,14.51,0.08,2.08282129,5.981551724,1.33878422,3
Wisconsin,Arlington,41730, SW 4332 ,42604,235,8.76,874,365,4641,1023.5,9.45,4.19,14.51,0.08,2.08282129,5.981551724,1.33398304,3
Wisconsin,Arlington,41730, AFX h134089* ,42604,235,8.61,874,365,4641,1023.5,9.45,4.19,14.51,0.08,2.08282129,5.981551724,1.261965339,3
Wisconsin,Arlington,41730, SW 4351* ,42604,235,8.58,874,365,4641,1023.5,9.45,4.19,14.51,0.08,2.08282129,5.981551724,1.247561799,3
Wisconsin,Arlington,41730, AFXh 134090* ,42604,235,8.45,874,365,4641,1023.5,9.45,4.19,14.51,0.08,2.08282129,5.981551724,1.185146459,3
Wisconsin,Arlington,41730, AFX  095026* ,42604,235,8.43,874,365,4641,1023.5,9.45,4.19,14.51,0.08,2.08282129,5.981551724,1.175544098,3
Wisconsin,Arlington,41730, AFX h134094* ,42604,235,8.42,874,365,4641,1023.5,9.45,4.19,14.51,0.08,2.08282129,5.981551724,1.170742918,3
Wisconsin,Arlington,41730, 55V50 ,42604,235,8.34,874,365,4641,1023.5,9.45,4.19,14.51,0.08,2.08282129,5.981551724,1.132333478,3
Wisconsin,Arlington,41730, Vernal ,42604,235,8.26,874,365,4641,1023.5,9.45,4.19,14.51,0.08,2.08282129,5.981551724,1.093924038,3
Wisconsin,Arlington,41730, LH 9700 ,42604,235,8.17,874,365,4641,1023.5,9.45,4.19,14.51,0.08,2.08282129,5.981551724,1.050713417,3
Wisconsin,Arlington,41730, AFX 064022* ,42604,235,8.11,874,365,4641,1023.5,9.45,4.19,14.51,0.08,2.08282129,5.981551724,1.021906337,3
Wisconsin,Arlington,42095,msSunstra-144131*,42604,235,11.08,509,365,4641,1023.5,9.45,4.19,14.51,0.08,2.08282129,5.981551724,2.447856808,3
Wisconsin,Arlington,42095,msSunstra-144142*,42604,235,10.41,509,365,4641,1023.5,9.45,4.19,14.51,0.08,2.08282129,5.981551724,2.126177746,3
Wisconsin,Arlington,42095,55V50,42604,235,9.65,509,365,4641,1023.5,9.45,4.19,14.51,0.08,2.08282129,5.981551724,1.761288063,3
Wisconsin,Arlington,42095,SW4107,42604,235,9.5,509,365,4641,1023.5,9.45,4.19,14.51,0.08,2.08282129,5.981551724,1.689270362,3
Wisconsin,Arlington,42095,HybriForce-3400,42604,235,9.46,509,365,4641,1023.5,9.45,4.19,14.51,0.08,2.08282129,5.981551724,1.670065642,3
Wisconsin,Arlington,42095,msSunstra-145154*,42604,235,9.43,509,365,4641,1023.5,9.45,4.19,14.51,0.08,2.08282129,5.981551724,1.655662102,3
Wisconsin,Arlington,42095,msSunstra-144110*,42604,235,9.29,509,365,4641,1023.5,9.45,4.19,14.51,0.08,2.08282129,5.981551724,1.588445582,3
Wisconsin,Arlington,42095,55Q27,42604,235,9.27,509,365,4641,1023.5,9.45,4.19,14.51,0.08,2.08282129,5.981551724,1.578843222,3
Wisconsin,Arlington,42095,SW5113*,42604,235,9.05,509,365,4641,1023.5,9.45,4.19,14.51,0.08,2.08282129,5.981551724,1.473217261,3
Wisconsin,Arlington,42095,SW5213*,42604,235,8.99,509,365,4641,1023.5,9.45,4.19,14.51,0.08,2.08282129,5.981551724,1.444410181,3
Wisconsin,Arlington,42095,SW5208*,42604,235,8.75,509,365,4641,1023.5,9.45,4.19,14.51,0.08,2.08282129,5.981551724,1.32918186,3
Wisconsin,Arlington,42095,54Q14,42604,235,8.67,509,365,4641,1023.5,9.45,4.19,14.51,0.08,2.08282129,5.981551724,1.290772419,3
Wisconsin,Arlington,42095,FF42.A2*,42604,235,8.34,509,365,4641,1023.5,9.45,4.19,14.51,0.08,2.08282129,5.981551724,1.132333478,3
Wisconsin,Arlington,42095,msSunstra-145159*,42604,235,8.21,509,365,4641,1023.5,9.45,4.19,14.51,0.08,2.08282129,5.981551724,1.069918138,3
Wisconsin,Arlington,42095,SW5909*,42604,235,8.08,509,365,4641,1023.5,9.45,4.19,14.51,0.08,2.08282129,5.981551724,1.007502797,3
Wisconsin,Lancaster,41730,Nuton Alf,42605,236,8.3,875,365,4641,1023.5,9.45,4.19,14.51,0.08,2.08282129,5.981551724,1.113128758,3
