,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%)
179,Kentucky,Lexington,8/9/2012,Contender,9/17/2015,260,6.29,1269,1,3565.61,851.8,19.62226044,13.72711526,25.61555803,0.290016662
180,Kentucky,Lexington,8/9/2012,Withstand,9/19/2016,263,5.23,535,329,3331.87,770,19.55116077,15.47533776,25.28323026,0.287609958
181,Kentucky,Lexington,4/5/2016,Ameristand 427TQ,9/14/2017,263,7.09,431,337,3551.21,820,23.79017857,13.80092024,25.8628735,0.290488778
182,Kentucky,Lexington,4/5/2017,Arc,9/19/2016,261,7.79,1105,1,3637.78,818.3,19.50610075,15.30027152,28.52766776,0.291942598
183,Kentucky,Lexington,8/9/2012,Caliber,8/20/2018,260,3.11,2225,347,3135.82,560.7,21.94760807,14.5890573,26.6556771,0.291857269
184,Kentucky,Lexington,8/9/2012,Ameristand 427TQ,9/19/2016,255,4.76,605,1,3133.83,686.4,21.46306413,14.80009355,25.28613756,0.289770139
185,Kentucky,Lexington,8/9/2012,CW 065030,9/14/2017,258,7.54,1798,312,3374.55,850.9,19.66803069,12.61707097,24.65985962,0.297062751
186,Kentucky,Lexington,4/5/2017,4030,9/12/2018,258,1.3,440,1,3269.48,1043.2,20.4949544,16.21503428,25.99689183,0.2729625
187,Kentucky,Lexington,8/9/2012,Ameristand 403T,9/19/2016,260,3.89,753,1,3554.6,1043.2,19.65270341,13.78309939,24.78808278,0.2729625
188,Kentucky,Lexington,4/5/2016,Ameristand 403T Plus,9/19/2016,260,3.15,130,25,3344.1,917.2,19.13603133,14.53959014,24.77184354,0.290985559
189,Kentucky,Lexington,8/9/2012,Withstand,9/15/2017,255,6.73,242,343,3127.07,698.3,20.60748677,15.42246805,24.12228132,0.299429947
190,Kentucky,Lexington,3/31/2015,Caliber,8/20/2018,259,5.34,1530,325,3217.81,833.8,19.63415549,12.61707097,23.79692931,0.28248002
191,Kentucky,Lexington,4/5/2016,GA-497HD,9/14/2017,255,7.79,1214,1,3282.02,404,19.23984907,14.77148004,25.07411242,0.293517618
192,Kentucky,Lexington,3/31/2015,Caliber,9/19/2016,260,2.19,1473,346,3624.88,903.5,20.54962079,15.68255329,22.59871398,0.275625242
193,Kentucky,Lexington,8/9/2012,Evermore,9/14/2017,256,7.77,1370,331,3017.35,791.2,22.62941424,15.72278881,24.11189986,0.300767333
194,Kentucky,Lexington,3/31/2015,FSG-426,9/19/2016,253,2.41,130,1,3202.66,776.9,18.64678204,14.02304099,25.39534855,0.295445847
195,Kentucky,Lexington,3/31/2015,Saranac AR,9/19/2016,262,5.03,361,1,3338.67,775.4,19.73887899,13.09736486,24.03168912,0.289834219
196,Kentucky,Lexington,4/5/2016,BYS5028,9/18/2014,252,2.28,1286,349,3571.56,780.6,20.73863688,15.84553701,23.93205276,0.300604394
197,Kentucky,Lexington,8/9/2012,Ameristand 403T Plus,9/19/2016,254,7.79,1732,1,2118.16,858.6,19.63102742,12.61707097,25.13822942,0.293440069
198,Kentucky,Lexington,4/5/2016,CW 085028,9/15/2017,263,4.58,246,1,3475.74,809,23.79017857,14.6147255,25.66873109,0.29023292
199,Kentucky,Lexington,4/5/2016,Rebound 6XT,9/15/2017,253,7.04,462,1,3308.76,711.5,20.92025871,15.08795524,24.43528918,0.304789639
200,Kentucky,Lexington,8/9/2012,Caliber,9/17/2015,256,4.41,448,1,3287.75,440.7,20.3693019,15.74828033,24.47371338,0.293077506
201,Kentucky,Lexington,8/9/2012,Radiance HD,9/16/2015,255,6.44,237,1,3171,404,18.7664469,13.57056961,26.31649739,0.313480989
202,Kentucky,Lexington,4/5/2016,AM-09-600,9/17/2015,262,2.24,674,342,3266.93,981.9,23.79017857,15.10314833,24.81427877,0.2729625
203,Kentucky,Lexington,3/31/2015,Evermore,9/14/2017,263,1.84,161,319,3317.11,404,19.13205737,14.96495127,25.1113833,0.289670708
204,Kentucky,Lexington,8/9/2012,FSG-426,9/17/2015,254,7.24,2225,310,1856.67,766.6,18.74730244,13.87248229,27.73381644,0.291928791
205,Kentucky,Lexington,3/31/2015,GA-ALFG-1,9/13/2018,253,1.53,130,63,3356.55,774.3,17.71442968,18.87832738,25.07672129,0.30376043
206,Kentucky,Lexington,4/5/2017,Caliber,9/15/2017,263,6.38,1711,1,3032.86,807.2,17.60733333,14.89929389,26.06120212,0.305358455
207,Kentucky,Lexington,8/9/2012,4030,9/19/2016,254,4.54,130,379,3132.43,1043.2,19.97124777,16.09771241,25.04966758,0.292553405
208,Kentucky,Lexington,3/31/2015,NF11ALF006,9/14/2017,260,7.79,847,1,3349.82,476.1,19.56261119,17.57621604,25.14539416,0.276914017
209,Kentucky,Lexington,4/5/2016,CW 065030,9/15/2017,256,5.82,333,1,3257.31,1043.2,19.13553176,18.87832738,25.91841513,0.285324324
210,Kentucky,Lexington,4/5/2016,Contender,9/14/2017,252,3.3,534,31,3787.98,829.2,19.82649814,15.98513661,24.4569668,0.29534727
211,Kentucky,Lexington,8/9/2012,AFX095005,9/19/2016,250,7.79,468,1,3276.75,630.4,19.59183395,13.86605834,22.59871398,0.284501833
212,Kentucky,Lexington,4/5/2016,4030,9/19/2016,253,7.79,960,319,3301.98,612.8,18.79858134,18.4156985,25.27076248,0.292721193
213,Kentucky,Lexington,4/5/2017,Contender,9/16/2015,224,5.06,329,318,3266.41,404,20.80882301,13.50388751,25.74372373,0.2729625
214,Kentucky,Lexington,8/9/2012,Contender,9/13/2018,245,3.95,2054,1,3503.35,653.3,20.74465277,15.32873235,24.25709766,0.295525889
215,Kentucky,Lexington,4/12/2018,Caliber,9/16/2015,259,7.79,316,331,1991.54,818,19.19835334,15.15067107,24.99739466,0.290576655
216,Kentucky,Lexington,4/5/2016,Withstand,9/19/2016,259,2.67,502,392,3213.72,761.9,19.41326138,15.05370251,24.22529977,0.293817033
217,Kentucky,Lexington,8/9/2012,Evermore,9/13/2018,254,6.36,646,1,3088.7,817.6,19.34889291,13.41997805,26.18679902,0.290645051
218,Kentucky,Lexington,4/12/2018,Saranac AR,9/17/2015,256,3.88,554,1,3220.68,870,20.35265317,13.28853251,25.4498729,0.302022877
219,Kentucky,Lexington,8/9/2012,CW 065030,9/12/2018,251,7.79,1446,328,3253.75,977.2,20.37468229,14.36198813,25.54609376,0.290653302
220,Kentucky,Lexington,4/12/2018,CW 085028,9/18/2014,262,6.38,280,356,3096.7,799,23.79017857,12.61707097,22.59871398,0.310777232
221,Kentucky,Lexington,8/9/2012,Withstand,9/16/2015,253,3.52,909,327,3336.3,737.4,20.51986956,13.89821801,25.54394048,0.288837064
222,Kentucky,Lexington,4/5/2016,Ameristand 427TQ,9/19/2016,248,3.69,685,353,3209.76,461,18.9681199,12.61707097,26.85474942,0.301784873
223,Kentucky,Lexington,3/31/2015,AM-09-600,8/20/2018,251,7.65,688,1,3209.95,994.8,22.21149944,15.93394205,25.16545876,0.301056701
224,Kentucky,Lexington,8/9/2012,GA-505,9/13/2018,258,5.47,130,1,3122.88,1043.2,19.47782978,14.6505073,25.98276091,0.293340519
225,Kentucky,Lexington,8/9/2012,GA-505,8/12/2013,263,5.38,1281,324,4556.35,805.3,20.08709802,14.53233479,28.8865755,0.286710014
226,Kentucky,Lexington,4/5/2016,Saranac AR,9/14/2017,258,7.29,130,391,3499.93,751.5,20.63839431,17.09293801,22.83769252,0.290056301
227,Kentucky,Lexington,4/5/2016,Saranac AR,9/15/2017,256,5.41,130,352,3039.44,886.1,19.67212367,14.00915388,29.25310714,0.283444921
228,Kentucky,Lexington,3/31/2015,Radiance HD,9/12/2018,262,2.84,130,379,3403.27,778.9,20.02414234,16.89341906,27.27540832,0.292297037
229,Kentucky,Lexington,3/31/2015,Phoenix,9/15/2017,251,7.26,1594,325,3293,463.8,21.3641734,14.53519813,25.50471902,0.298650689
230,Kentucky,Lexington,4/5/2016,AFX095026,9/13/2018,262,7.79,696,308,3203.71,840.3,19.43888398,18.87832738,24.54506295,0.276687633
231,Kentucky,Lexington,4/12/2018,Ameristand 403T Plus,9/15/2017,258,1.92,130,350,3150.95,404,17.60733333,13.86133742,25.00556945,0.302309627
232,Kentucky,Lexington,8/9/2012,WL 365HQ,9/15/2017,263,7.79,2200,334,3271.88,833.7,20.65395529,13.3303465,25.09838934,0.290575831
233,Kentucky,Lexington,4/5/2016,Ameristand 403T Plus,9/14/2017,252,7.79,1361,1,3382.66,855,19.6674365,14.99673331,25.77086571,0.295852429
234,Kentucky,Lexington,8/9/2012,Caliber,9/15/2017,262,1.62,407,1,3454.01,1038.4,20.36073245,13.0202885,24.77510579,0.305800776
235,Kentucky,Lexington,8/9/2012,Contender,9/19/2016,259,4.46,365,1,3430.67,633,22.55568397,13.88665571,27.03766779,0.280863502
236,Kentucky,Lexington,8/9/2012,GA-ALFG-1,9/13/2018,260,5.35,170,1,3183.93,942.5,20.34197992,15.66014996,26.34882575,0.298275526
237,Kentucky,Lexington,4/5/2016,AFX095005,9/12/2018,262,4.72,919,314,3193.43,668,23.36410249,15.88677335,24.06783617,0.300934492
238,Kentucky,Lexington,4/5/2016,Withstand,9/12/2018,263,2.36,130,354,3163.9,762.5,22.32174135,18.10283352,25.36822814,0.292527377
239,Kentucky,Lexington,8/9/2012,Contender,9/12/2018,263,3.9,130,1,3199.31,666.2,17.60733333,14.96599179,24.1443697,0.284691888
240,Kentucky,Lexington,4/5/2016,Ameristand 403T Plus,9/19/2016,263,7.74,583,397,3224.94,731,19.12678622,14.82158541,27.53186691,0.278499
241,Kentucky,Lexington,4/5/2016,4030,9/19/2016,263,6.18,2225,342,3543.68,841.7,19.7651552,14.8807704,24.94106217,0.27360009
242,Kentucky,Lexington,3/31/2015,Saranac AR,9/14/2017,253,1.89,130,1,3397.12,704.5,20.08417905,15.97773798,26.71107875,0.283721457
243,Kentucky,Lexington,4/5/2017,Radiance HD,9/16/2015,257,7.79,130,364,3176.06,870.8,19.74413994,14.40186483,24.96874507,0.304964978
244,Kentucky,Lexington,8/9/2012,Ameristand 403T Plus,9/14/2017,251,7.79,527,1,3309.53,679.3,18.42690316,12.92817911,25.66110103,0.29409024
245,Kentucky,Lexington,8/9/2012,Phoenix,9/12/2018,263,5.13,338,391,3152.08,404,20.12478936,17.85322764,24.95962665,0.279586913
246,Kentucky,Lexington,4/5/2016,Withstand,9/15/2017,255,3.32,1020,1,3618.8,1021.2,19.34852782,13.60627207,23.86950345,0.278886866
247,Kentucky,Lexington,8/9/2012,Saranac AR,9/17/2015,260,7.79,735,334,3351.68,873.1,20.13819687,12.88737958,25.26718517,0.291663617
248,Kentucky,Lexington,4/5/2016,Contender,8/12/2013,253,3.89,130,47,3379.19,716.9,18.56024008,15.54689417,25.64987499,0.29499333
249,Kentucky,Lexington,8/9/2012,Contender,9/13/2018,252,7.79,865,359,3221.3,915.7,20.67078786,17.24997945,25.72410834,0.28900107
250,Kentucky,Lexington,3/31/2015,Caliber,8/20/2018,250,1.54,981,1,4366.31,983.2,18.9007239,15.77657947,24.34196348,0.294882001
251,Kentucky,Lexington,8/9/2012,Saranac AR,9/12/2018,250,4.73,1537,1,3171.77,516.6,23.79017857,15.8865495,25.0625639,0.3071422
252,Kentucky,Lexington,8/9/2012,Ameristand 403T Plus,9/12/2018,251,6.67,1095,350,3402.86,977.9,20.89150833,14.108803,25.10679677,0.274769279
253,Kentucky,Lexington,4/5/2016,Buffalo,9/15/2017,260,1.3,130,314,3235.75,549.4,20.10008138,14.27592578,24.01272113,0.288825759
254,Kentucky,Lexington,8/9/2012,Ameristand 403T Plus,9/13/2018,256,7.12,1248,338,3431.07,822.8,20.96791538,14.92251786,25.43792534,0.313480989
255,Kentucky,Lexington,8/9/2012,Evermore,9/15/2017,224,7.33,641,345,3302.85,404,23.16212648,15.43353463,25.15160029,0.287507194
256,Kentucky,Lexington,4/5/2016,Caliber,9/19/2016,224,5.6,850,109,3563.05,739.8,19.45673318,15.8547059,24.91521108,0.283674769
257,Kentucky,Lexington,8/9/2012,BYS5028,9/15/2017,260,3.05,1514,1,3040.63,834.9,21.94417059,14.78454273,27.14324417,0.292854989
258,Kentucky,Lexington,4/5/2017,Ameristand 403T Plus,9/12/2018,254,4.22,130,364,3277.82,711.2,22.07528633,14.55259854,24.8769894,0.298574754
259,Kentucky,Lexington,3/31/2015,GA-ALFG-1,9/14/2017,251,1.86,130,1,4640.2,833.5,20.4463986,14.57889049,25.95230389,0.306478457
260,Kentucky,Lexington,4/5/2016,Arc,9/12/2018,254,1.94,168,42,3319.25,808,19.77401535,15.17129448,26.29119776,0.302325547
261,Kentucky,Lexington,4/5/2016,Saranac AR,9/15/2017,262,6.68,624,313,3418.41,404,22.98944826,13.53374392,25.79501462,0.293552904
262,Kentucky,Lexington,4/5/2016,Phoenix,9/13/2018,258,6.17,1586,301,3435.83,649.1,20.30713112,14.93243762,27.66375852,0.286517415
263,Kentucky,Lexington,4/5/2016,AFX095005,9/13/2018,257,4.09,577,1,2976.89,536.4,19.18332751,18.87832738,23.89452112,0.297596782
264,Kentucky,Lexington,8/9/2012,Ameristand 403T Plus,9/19/2016,261,7.11,130,1,3065.31,823.1,18.8689492,15.50265356,25.49033655,0.281957299
265,Kentucky,Lexington,8/9/2012,AFX095005,9/12/2018,255,6.28,130,359,3470.79,719,20.40836764,14.0726248,25.42169141,0.285812697
266,Kentucky,Lexington,4/5/2017,Saranac AR,8/20/2018,251,7.79,1050,324,3195.24,747.9,19.42981751,15.16831037,27.01853824,0.2729625
267,Kentucky,Lexington,4/5/2017,Caliber,9/15/2017,262,1.3,657,309,3145.08,807,20.08281194,18.87832738,25.16109445,0.2729625
268,Kentucky,Lexington,4/5/2016,Withstand,9/19/2016,260,2.85,631,1,3176.69,1043.2,19.4063458,14.30314049,24.30562308,0.2729625
269,Kentucky,Lexington,8/9/2012,GA-497HD,9/12/2018,253,3.57,288,1,3377.68,760,21.07553892,13.66086514,24.94738303,0.275369665
270,Kentucky,Lexington,8/9/2012,GA-505,9/17/2015,256,7.79,742,1,3110.2,578.4,20.11609525,13.88993091,24.90055582,0.288122739
271,Kentucky,Lexington,8/9/2012,Rebound 6XT,9/12/2018,257,1.3,787,1,3027.21,528.8,22.51009513,14.0693013,25.12265229,0.296949406
272,Kentucky,Lexington,4/5/2016,55V50,9/14/2017,250,7,1235,367,3113.25,792.5,18.53254945,14.46097087,24.58390846,0.277243531
273,Kentucky,Lexington,8/9/2012,Caliber,9/15/2017,255,3.38,130,49,3092.55,814.1,23.53733647,14.33438175,26.8092094,0.298769347
274,Kentucky,Lexington,8/9/2012,AFX095026,9/12/2018,251,4.65,397,368,3268.97,836.9,19.21154598,14.29753482,25.0176988,0.281953971
275,Kentucky,Lexington,8/9/2012,Saranac AR,9/14/2017,258,2.94,756,308,3263.78,836.3,20.46468189,14.48271498,23.77276297,0.29803853
276,Kentucky,Lexington,3/31/2015,Caliber,9/12/2018,252,7.79,354,324,3168.6,723.4,21.89091053,16.37880117,26.0160465,0.280075593
277,Kentucky,Lexington,8/9/2012,AM-14-900,9/15/2017,256,2.07,861,1,3323.63,1043.2,22.79004322,15.48080567,25.60485131,0.28630654
278,Kentucky,Lexington,3/31/2015,GA-497HD,9/12/2018,255,6.1,770,1,3219.23,587.5,20.93367411,12.61707097,24.34471539,0.298619197
279,Kentucky,Lexington,3/31/2015,Phoenix,9/12/2018,254,1.77,226,1,3454.22,752.6,17.60733333,12.62229108,26.19373797,0.284468402
280,Kentucky,Lexington,8/9/2012,Saranac AR,9/19/2016,253,6.8,594,1,3189.38,996,21.06217981,14.81615311,24.56278326,0.313397379
281,Kentucky,Lexington,8/9/2012,GA-505,9/15/2017,259,3.65,659,1,2212.82,1043.2,19.14395267,18.87832738,25.32547093,0.296817257
282,Kentucky,Lexington,3/31/2015,Evermore,9/12/2018,261,3.67,280,334,3246.4,469.3,20.38779844,18.87832738,25.91894048,0.287049477
283,Kentucky,Lexington,8/9/2012,Caliber,8/12/2013,252,7.34,130,326,3232.45,573.9,19.56079065,12.61707097,22.59871398,0.293054629
284,Kentucky,Lexington,8/9/2012,AFX095005,9/12/2018,261,2.52,1264,1,3215.87,507.8,19.16915447,13.84219739,25.92502905,0.279491412
285,Kentucky,Lexington,4/5/2017,NF11ALF006,9/19/2016,260,6,2225,384,3190.45,728.9,20.9104179,14.99583053,22.59871398,0.297421223
286,Kentucky,Lexington,8/9/2012,GA-ALFG-1,9/18/2014,257,6.83,1162,10,3166.86,766,18.95995906,17.25827511,25.82133147,0.275837409
287,Kentucky,Lexington,8/9/2012,Evermore,9/12/2018,263,3.68,409,1,3032.09,875.1,19.93070387,18.05325908,25.34984829,0.275290789
288,Kentucky,Lexington,4/12/2018,GA-497HD,8/12/2013,227,7.79,2041,1,3352.6,782,20.40557246,15.8392894,25.41826449,0.29968969
289,Kentucky,Lexington,3/31/2015,Fierce,9/15/2017,263,6.38,1022,1,3074.4,553.9,20.44242195,14.38317278,24.80684044,0.286117393
290,Kentucky,Lexington,8/9/2012,Evermore,8/20/2018,250,4.32,317,1,3085.49,1018,21.03988976,15.70527294,22.59871398,0.291719567
291,Kentucky,Lexington,4/5/2016,Evermore,9/12/2018,262,3.33,247,1,3211.45,827.6,19.26265045,16.07936936,24.74690846,0.292105623
292,Kentucky,Lexington,4/5/2016,AM-14-900,9/14/2017,254,6.29,1437,1,3400.86,847.3,18.96141189,15.12236685,26.88835402,0.306978963
293,Kentucky,Lexington,8/9/2012,GA-505,9/15/2017,257,1.61,417,1,3523.78,563.7,21.80869201,15.69720872,29.25310714,0.313480989
294,Kentucky,Lexington,3/31/2015,Evermore,9/12/2018,253,4.89,2116,319,3062.78,852.2,19.29834478,15.7772392,25.46063083,0.278738341
295,Kentucky,Lexington,3/31/2015,GA-505,9/12/2018,254,2.86,826,1,3167.07,720,20.73168643,16.26998561,23.92259665,0.290712487
296,Kentucky,Lexington,3/31/2015,AM-14-900,9/14/2017,252,3.64,130,356,2194.56,802.6,20.30309382,13.9568107,23.73150623,0.294808328
297,Kentucky,Lexington,4/5/2016,Ameristand 403T,9/16/2015,248,2.21,390,1,3459.54,916.3,18.83348128,14.88586958,26.81686084,0.300133232
298,Kentucky,Lexington,8/9/2012,55V50,9/19/2016,258,6.12,1019,341,3273.09,553.5,19.56296523,16.09540418,28.37976383,0.277832977
299,Kentucky,Lexington,3/31/2015,Saranac AR,9/15/2017,250,7.23,526,331,3580.19,731.6,18.68932257,17.36287939,25.8366173,0.296611389
300,Kentucky,Lexington,8/9/2012,GA-505,9/15/2017,258,5.29,525,1,3186.26,835.6,22.07276069,14.881524,25.45779428,0.302422515
301,Kentucky,Lexington,4/5/2016,Radiance HD,9/13/2018,233,5.2,2042,1,3309.93,797.3,23.4669426,15.09065171,24.18206321,0.2729625
302,Kentucky,Lexington,8/9/2012,NF11ALF006,9/13/2018,258,7.69,661,1,3448.95,446.7,18.86746702,14.10388873,24.97759508,0.313480989
303,Kentucky,Lexington,3/31/2015,AFX095005,9/12/2018,256,5.25,2225,1,3487.59,957.3,18.95625048,18.87832738,24.69009135,0.301085751
304,Kentucky,Lexington,8/9/2012,WL 365HQ,9/16/2015,257,2.11,1516,1,3135.02,718.2,19.36458576,12.95004386,28.08263836,0.287654691
305,Kentucky,Lexington,8/9/2012,4030,9/18/2014,263,3.64,130,341,3550.26,851.6,20.42892354,16.90896398,23.98063832,0.296466253
306,Kentucky,Lexington,8/9/2012,AFX095026,9/18/2014,230,2.75,2225,1,3329.92,808.8,20.22328393,14.40212419,27.98266688,0.302896085
307,Kentucky,Lexington,4/5/2017,Phoenix,9/15/2017,255,3.83,1389,308,3228.75,812.3,19.30061717,16.40174738,24.29196982,0.291395049
308,Kentucky,Lexington,8/9/2012,Buffalo,9/15/2017,256,7.79,490,323,3118.19,829.5,20.56510199,15.44688151,25.02443799,0.292573606
309,Kentucky,Lexington,8/9/2012,Buffalo,9/12/2018,263,7.79,323,344,3212.33,768.5,20.8945388,16.07304986,25.98351007,0.295959482
310,Kentucky,Lexington,4/5/2016,GA-505,9/12/2018,262,5.19,130,1,3169.45,721.9,19.27539119,16.45547918,24.07611157,0.298045613
311,Kentucky,Lexington,4/5/2016,Phoenix,9/15/2017,254,3,130,1,3054.94,837.8,17.60733333,16.04536767,25.58601093,0.292889361
312,Kentucky,Lexington,4/5/2016,CW 065030,9/14/2017,258,2.72,714,1,2580.72,544.2,19.20844863,14.78296533,22.59871398,0.284409835
313,Kentucky,Lexington,4/5/2016,GA-ALFG-1,9/12/2018,254,4.06,130,50,3073.88,674.7,22.89490689,13.95803776,23.65475331,0.302884638
314,Kentucky,Lexington,8/9/2012,Contender,9/17/2015,263,7.79,1902,344,3180.05,1043.2,19.57220829,14.20207906,25.7518045,0.297996348
315,Kentucky,Lexington,3/31/2015,Saranac AR,9/12/2018,252,2.95,561,1,3152.61,816.3,23.79017857,15.28731058,25.26862091,0.286755941
316,Kentucky,Lexington,8/9/2012,Evermore,8/20/2018,254,6.16,130,326,3441.93,478.1,23.15298216,13.31511592,24.82131303,0.300243642
317,Kentucky,Lexington,4/5/2016,Evermore,8/12/2013,252,3.1,130,350,1856.67,752.7,19.62782718,15.27416538,26.43834289,0.292056803
318,Kentucky,Lexington,4/5/2017,Ameristand 403T,9/18/2014,260,6.84,836,1,3306.19,783.4,22.84204401,12.61707097,24.99368962,0.289155605
319,Kentucky,Lexington,8/9/2012,Contender,9/19/2016,258,5.79,1050,1,3397.33,404,19.66013199,13.96862743,25.73530978,0.296512697
320,Kentucky,Lexington,8/9/2012,Ameristand 427TQ,9/14/2017,256,7.7,130,3,3572.45,800.8,21.92308917,15.28641702,24.87252634,0.27938962
321,Kentucky,Lexington,4/5/2017,Arc,9/13/2018,261,7.79,2225,1,3369.82,764.3,19.6219418,15.92787629,24.84081268,0.2729625
322,Kentucky,Lexington,3/31/2015,CW 065030,9/12/2018,251,5.61,405,334,3169.09,679.1,19.85711824,14.84241172,29.25310714,0.276695849
323,Kentucky,Lexington,8/9/2012,Saranac AR,9/17/2015,248,1.3,130,348,3499.37,404,19.37849054,18.64093261,24.62706313,0.306739984
324,Kentucky,Lexington,4/5/2016,GA-505,9/16/2015,261,2.68,263,323,3294.5,811.6,20.51563808,18.57973656,23.60886994,0.297284806
325,Kentucky,Lexington,3/31/2015,Caliber,9/16/2015,252,5.35,130,1,3191.65,1035.5,19.52715465,14.76409651,24.57622816,0.299899815
326,Kentucky,Lexington,4/5/2016,Fierce,8/12/2013,260,6.77,564,1,3263.86,413,20.36662345,14.21981427,25.11519903,0.289687385
327,Kentucky,Lexington,4/5/2017,Arc,9/19/2016,224,1.67,130,1,3184.08,855,19.96270378,14.55022383,24.40327164,0.30116617
328,Kentucky,Lexington,8/9/2012,GA-505,9/12/2018,258,3.14,502,6,2326.11,624.7,19.74846405,13.96443213,24.2954563,0.313108486
329,Kentucky,Lexington,8/9/2012,4030,9/15/2017,263,5.85,533,399,3293.32,722.8,22.42192182,16.73086401,25.38283513,0.296586725
330,Kentucky,Lexington,8/9/2012,Arc,9/19/2016,255,7.79,2225,347,3631.57,703.2,20.38539795,14.51936668,25.81045374,0.276309164
331,Kentucky,Lexington,8/9/2012,NF11ALF006,9/15/2017,263,2.73,217,1,4426.49,404,18.5031192,13.81665551,24.62707814,0.27449478
332,Kentucky,Lexington,8/9/2012,4030,9/16/2015,259,4.66,1656,372,3379.46,404.9,23.40701382,14.62866117,22.59871398,0.2782638
333,Kentucky,Lexington,4/5/2016,NF11ALF006,8/20/2018,260,2.48,1076,1,3904.95,839.9,19.80904586,15.55651603,25.29608275,0.290826139
334,Kentucky,Lexington,4/5/2017,Rebound 6XT,8/20/2018,262,7.75,130,54,3084.02,723.3,22.18468856,16.44524692,22.6937942,0.2729625
335,Kentucky,Lexington,4/5/2016,GA-505,9/12/2018,258,5.81,1414,353,3475.29,545.2,20.17842057,15.39905127,25.65181376,0.285142452
336,Kentucky,Lexington,8/9/2012,Rebound 6XT,9/12/2018,255,7.79,1088,1,4090.72,1039.8,21.30798062,15.00670654,26.28918144,0.292792463
337,Kentucky,Lexington,8/9/2012,Ameristand 403T,9/18/2014,263,7.28,850,1,3579.58,774.1,23.79017857,14.10759961,23.81588119,0.2729625
338,Kentucky,Lexington,4/5/2016,GA-505,9/12/2018,254,1.86,809,1,3454.19,730.8,20.40242443,15.38146791,24.5317151,0.301078172
339,Kentucky,Lexington,4/5/2016,AM-09-600,9/12/2018,263,5.12,830,332,3413.4,710.6,20.63709436,14.65011304,26.21292341,0.293040814
340,Kentucky,Lexington,8/9/2012,Evermore,8/12/2013,260,6.12,1251,348,3488.19,1043.2,18.46296051,15.86005571,24.20994231,0.283563727
341,Kentucky,Lexington,3/31/2015,BYS5028,9/15/2017,246,7.79,287,317,3454.42,828.1,20.30669211,13.47816073,26.51511234,0.293270594
342,Kentucky,Lexington,8/9/2012,AFX095005,9/15/2017,252,2.3,130,42,3375.5,784,20.58142273,12.61707097,27.22888077,0.290035781
343,Kentucky,Lexington,4/5/2016,GA-505,8/12/2013,252,7.16,872,332,3497.16,676.9,20.85705157,15.88564746,25.17824635,0.292973694
344,Kentucky,Lexington,4/5/2016,FSG-426,9/12/2018,257,6.94,130,352,3217.28,556.3,21.78872202,15.71263733,24.53594153,0.292660413
345,Kentucky,Lexington,4/5/2017,Arc,9/12/2018,261,6.12,130,358,3073.13,734.8,20.5548741,16.00295265,28.04495634,0.301883343
346,Kentucky,Lexington,4/5/2016,Ameristand 403T Plus,9/13/2018,256,7.54,1321,318,3325.93,825.7,20.74891399,14.80363163,23.95359607,0.28858848
347,Kentucky,Lexington,4/5/2016,Saranac AR,9/14/2017,256,2.63,1589,352,2236.45,779,21.28641338,15.88458157,24.22366607,0.291422906
348,Kentucky,Lexington,3/31/2015,Evermore,9/14/2017,255,3.06,2225,299,3115.04,1043.2,22.98500897,17.68920083,25.91444358,0.290895517
349,Kentucky,Lexington,4/5/2016,Ameristand 403T,9/12/2018,224,1.3,130,1,3370.45,866.4,19.38079765,13.93905997,26.01364587,0.299261858
350,Kentucky,Lexington,8/9/2012,LS 905,9/13/2018,260,7.31,130,1,3090.05,404,23.79017857,15.81433297,24.79396919,0.286499573
351,Kentucky,Lexington,4/5/2017,Arc,8/12/2013,259,7.51,317,1,3347.34,607.9,21.69646055,14.67012874,24.75652857,0.283360377
352,Kentucky,Lexington,8/9/2012,Caliber,9/12/2018,255,5.53,173,42,3190.44,486.8,20.46000154,13.8801675,26.9652513,0.290621424
353,Kentucky,Lexington,4/5/2017,GA-497HD,9/15/2017,263,3.1,2225,315,3332.64,404,20.00271288,14.59270915,24.36982789,0.294438319
354,Kentucky,Lexington,3/31/2015,Ameristand 403T,9/18/2014,224,7.22,130,1,3156.48,781.6,23.79017857,13.86938232,25.46177365,0.27562348
355,Kentucky,Lexington,4/5/2016,GA-497HD,8/20/2018,254,2.3,611,1,3001.64,629.9,21.3454098,15.376098,26.14091293,0.297521429
356,Kentucky,Lexington,3/31/2015,Ameristand 403T Plus,9/15/2017,252,6.72,659,385,2003.87,558.8,21.7443017,14.97494975,25.21910475,0.304822758
357,Kentucky,Lexington,3/31/2015,Phoenix,9/17/2015,263,4.84,590,357,3311.06,769.8,23.79017857,14.9029227,27.58669115,0.283409868
358,Kentucky,Lexington,4/5/2016,GA-497HD,9/16/2015,263,7.79,1053,48,3380.51,1043.2,23.76396725,16.36884474,25.17239656,0.300263753
359,Kentucky,Lexington,8/9/2012,Phoenix,9/14/2017,259,2.26,972,1,3558.81,813.1,20.94537667,14.93815258,24.53902528,0.313480989
