,Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C),Class
1128,256795.0,772.98,3.55738114,15.90336463,1
1129,260574.0,1936.79,2.931358322,17.01838944,1
1130,239661.0,804.98,3.24221426,16.19390902,1
1131,250028.0,1621.06,2.007106017,15.08874517,0
1132,353085.0,2185.58,4.147027235,13.31174904,1
1133,235431.0,2279.92,3.53594963,15.06904529,1
1134,146049.0,1875.36,2.354539794,15.13702309,1
1135,369706.0,977.18,4.84382237,16.32358473,1
1136,145926.0,1741.14,4.390847498,16.56389118,1
1137,268234.0,2591.35,1.233041923,14.19333116,1
1138,243302.0,1902.41,3.090628634,17.46565836,0
1139,262621.0,2433.77,1.912804081,11.82095119,1
1140,153131.0,1152.14,2.324549427,17.11191738,1
1141,249955.0,844.32,4.137074287,12.89867241,1
1142,135194.0,804.38,2.80291835,15.6616612,1
1143,121977.0,859.47,1.525598556,15.67235277,0
1144,273597.0,1794.79,0.47653056,14.96736727,1
1145,254546.0,1874.74,0.209401977,15.94138071,1
1146,139899.0,1445.44,2.189061521,15.47870196,1
1147,374512.0,1544.04,2.232443495,14.43688835,0
1148,277220.0,1844.84,3.119903732,15.72159453,1
1149,247060.0,1413.61,3.320882841,16.65042764,1
1150,147400.0,846.21,1.589606029,15.86784709,1
1151,345507.0,1900.11,4.197493186,13.53986349,1
1152,276113.0,903.31,2.395884096,15.55263336,1
1153,155149.0,1950.58,3.689864338,16.44078531,1
1154,260685.0,2315.93,2.892915634,15.7983535,1
1155,252380.0,1909.15,4.203578352,15.71608217,1
1156,249224.0,2271.07,2.990219,15.58551229,0
1157,274096.0,938.4,3.121003483,14.97074561,1
1158,252809.0,1891.59,2.247101099,16.00618377,1
1159,261580.0,1456.63,4.389108406,16.12766296,1
1160,367112.0,2075.99,1.146837769,13.14964418,1
1161,257838.0,793.04,1.977350649,15.60566678,1
1162,155495.0,1913.27,2.235029429,13.47720271,1
1163,119075.0,1781.36,0.476292087,16.63451145,1
1164,360818.0,1903.06,3.162919222,14.6678071,1
1165,244096.0,855.93,2.956427174,12.57758904,1
1166,365299.0,1986.29,3.078685181,15.41732918,2
1167,393185.0,2285.41,2.934324127,13.65172375,1
1168,264781.0,759.54,0.590388012,12.30369717,1
1169,134317.0,1467.81,3.515230331,13.83095202,0
1170,125734.0,2798.95,4.533379305,16.50455778,2
1171,132815.0,2571.03,3.092310738,16.38988131,1
1172,135981.0,2295.35,3.991743304,15.19607439,1
1173,129617.0,2076.42,3.576520138,16.191837,1
1174,136501.0,1574.31,2.215359468,15.75936261,1
1175,363021.0,1464.69,3.003303904,15.13021029,1
1176,155590.0,1236.13,3.01252556,12.39879088,1
1177,114947.0,824.0,1.873935206,14.90990925,0
1178,346193.0,803.64,2.370507392,16.29128472,1
1179,377182.0,1973.79,1.754417587,14.09935286,1
1180,259149.0,812.24,3.125461619,15.83210241,1
1181,376999.0,1768.46,0.614787017,15.49749158,1
1182,354303.0,1022.07,2.731280842,15.65872717,1
1183,244986.0,912.76,1.51686047,17.00653306,0
1184,130972.0,1125.68,1.326544853,16.96425034,2
1185,245951.0,1027.38,1.434738574,16.42931435,1
1186,136854.0,938.39,4.821971844,16.62329548,1
1187,266385.0,1001.41,0.824327611,13.84635328,1
1188,252795.0,2344.47,1.780015362,15.72896073,1
1189,143158.0,1801.48,3.220950312,15.49277172,1
1190,341261.0,1520.61,1.398843925,11.77688076,2
1191,127214.0,835.62,1.756867206,14.15106696,1
1192,267270.0,757.78,2.195623616,15.76860259,2
1193,345016.0,992.35,2.506955097,15.7872878,2
1194,255719.0,948.76,2.60607344,14.29293573,1
1195,271852.0,1235.1,4.682899804,15.96122899,1
1196,164784.0,1330.01,2.200472321,16.74730261,0
1197,142883.0,1571.96,4.541958505,15.58674155,1
1198,258342.0,1805.83,4.409540785,16.63545344,1
1199,361228.0,906.55,2.283622146,15.4836959,1
1200,256448.0,2589.88,1.600077988,15.68221983,1
1201,254906.0,866.13,1.532968314,16.86850864,1
1202,243611.0,613.39,1.684053741,17.30772004,1
1203,244552.0,842.45,-0.016955331,16.52065582,1
1204,368298.0,747.99,1.393365628,14.87377153,1
1205,253287.0,1733.24,0.624259,16.89942558,1
1206,252988.0,3047.82,2.129872372,16.22573594,1
1207,260984.0,2104.91,0.985041308,14.8011793,1
1208,372396.0,1913.68,2.025567464,16.05297229,1
1209,257237.0,1989.5,2.575081281,15.82084917,0
1210,138618.0,1875.0,2.370579135,15.01331041,1
1211,141518.0,786.43,2.412505625,15.08218935,1
1212,134296.0,3047.82,2.261771874,14.83090059,1
1213,124720.0,759.65,1.44452815,15.47839654,1
1214,355842.0,969.86,2.60178843,12.80776734,1
1215,145012.0,708.88,1.937529456,16.3129817,1
1216,152359.0,1732.32,3.669519494,16.76914196,1
1217,254531.0,1857.8,0.922698551,15.42965359,1
1218,267678.0,1828.11,1.72470396,14.86336453,1
1219,125935.0,1925.5,4.680599005,15.64422742,1
1220,157305.0,875.4,4.932808821,15.67858495,1
1221,274325.0,2759.62,2.672523927,17.45420411,1
1222,260207.0,909.87,2.063122494,13.61644785,1
1223,267558.0,1357.71,1.078100143,15.9434791,1
1224,167208.0,1779.58,4.534256441,15.34097813,1
1225,265906.0,2090.15,2.035860509,16.46037479,2
1226,258120.0,1969.1,1.792489487,17.13835241,1
1227,149082.0,1805.05,1.070590035,16.02256226,1
1228,155951.0,1669.6,4.93924406,14.27961082,1
1229,121128.0,2181.34,3.450148586,15.35810108,1
1230,245266.0,1838.64,1.628564372,15.80904952,1
1231,142738.0,904.58,4.93924406,17.11107628,0
1232,143471.0,709.14,0.682330472,17.73027397,1
1233,242861.0,1063.44,3.004872027,15.05606474,1
1234,279234.0,640.25,2.304842042,14.22173932,1
1235,151583.0,1934.85,1.966581754,12.43407147,1
1236,368811.0,2559.03,0.397732301,17.21267376,1
1237,366099.0,745.19,2.377519532,16.09179817,1
1238,149566.0,1400.36,2.374945952,15.39476689,2
1239,377916.0,1431.2,3.014775901,14.99742224,2
1240,133028.0,1940.89,1.211557945,13.1240927,1
1241,262511.0,2412.75,2.454397772,12.91507926,1
1242,138261.0,910.18,4.543500339,16.10397112,1
1243,133060.0,1861.94,2.967190637,12.93270552,1
1244,347448.0,867.96,1.33680241,14.30478415,1
1245,119585.0,903.75,0.910978015,15.37023008,1
1246,133205.0,784.59,4.456883849,17.11927199,1
1247,156450.0,797.99,1.47117282,14.03750964,1
1248,243891.0,2349.04,4.486605111,15.65702453,1
1249,376133.0,1609.85,4.772335834,15.73106758,1
1250,148972.0,832.78,0.724209402,13.31094423,1
1251,159694.0,922.07,1.244221307,14.60674162,1
1252,267895.0,2275.05,3.124701398,14.55504666,1
1253,114947.0,1958.9,2.845696267,13.39826323,1
1254,146314.0,1488.84,2.493561568,15.8729706,1
1255,369630.0,828.33,1.280200428,13.15676939,0
1256,253508.0,2383.5,0.792693954,13.58546483,1
1257,244996.0,1282.83,0.913474837,15.17864323,1
1258,261476.0,1807.51,1.454326597,16.05199706,1
1259,260989.0,1867.31,2.596415258,15.25906558,1
1260,281265.0,858.79,2.41639208,13.82440556,1
1261,155793.0,1911.29,2.193472463,16.92415353,1
1262,270006.0,710.05,4.741534119,16.21021476,1
1263,135165.0,2336.16,2.938440362,14.60176003,1
1264,258008.0,2423.27,3.858923385,15.79702666,1
1265,127461.0,1398.41,1.297379656,15.75359871,1
1266,355543.0,792.8,0.271418419,15.84769499,1
1267,239973.0,2042.06,2.709141417,15.19904085,2
1268,146436.0,2348.21,4.180445256,15.76502226,0
1269,145683.0,1348.57,2.949933701,13.74207765,0
1270,356994.0,940.74,1.113222441,16.72353593,1
1271,144894.0,1785.38,4.071646831,16.8376404,0
1272,140811.0,1080.03,4.648133424,15.28263791,1
1273,121358.0,1774.86,3.792536779,15.33312436,1
1274,265343.0,1484.81,2.148444791,14.35086703,1
1275,359800.0,1951.99,1.577615801,16.71175748,1
1276,155367.0,1329.07,4.614072172,14.86723006,0
1277,146631.0,1845.26,3.164219052,16.51705234,0
1278,246814.0,1301.79,3.90284579,12.78401238,0
1279,133961.0,737.78,2.049446028,14.11012201,1
1280,138622.0,882.07,4.279891521,15.99772426,2
1281,238801.0,1737.85,1.570087305,16.68681221,1
1282,247899.0,2141.3,1.888063038,15.77679353,1
1283,261824.0,1851.04,3.025455552,17.48909241,1
1284,270416.0,1009.1,3.138223204,15.83877644,1
1285,136999.0,591.49,1.57279285,13.25283603,1
1286,138914.0,1880.5,3.72416434,15.68113443,1
1287,147876.0,1444.25,3.153770527,16.2816184,1
1288,136801.0,1620.54,2.881890813,15.02767611,1
1289,145542.0,847.79,1.941168465,16.54367189,1
1290,247832.0,1662.06,2.400375649,15.1799157,0
1291,121776.0,644.72,0.963055955,15.79096112,2
1292,401119.0,882.58,4.373232452,15.01488976,1
1293,258002.0,1335.43,3.903242153,13.99754003,0
1294,157082.0,658.76,3.061239329,17.1288174,1
1295,246058.0,737.38,2.929872065,16.04070865,1
1296,145158.0,1760.55,3.696253782,14.05149556,1
1297,260807.0,721.57,4.788508064,16.26610612,1
1298,133586.0,857.34,1.669354747,14.23026393,1
1299,254080.0,831.76,2.896448714,13.77276526,1
1300,378152.0,2211.33,2.001548636,16.08544697,1
1301,265932.0,783.55,4.779294963,15.56908502,1
1302,132526.0,1788.04,1.37069051,16.66031762,1
1303,371756.0,835.06,1.822990454,16.21487103,1
1304,235139.0,1886.69,1.364366938,15.99550669,0
1305,370858.0,884.36,3.006938545,16.76149389,1
1306,152490.0,2271.21,2.237516401,15.78480448,1
1307,255432.0,2241.93,3.176935204,15.03571271,0
1308,158828.0,685.33,2.93828485,16.60313418,0
1309,373490.0,595.53,2.116755324,13.39738361,1
1310,247033.0,1927.29,1.623909855,14.22193394,0
1311,137596.0,2357.98,4.93924406,12.89657486,2
1312,153523.0,2336.3,1.167223203,12.92358643,1
1313,136899.0,1634.35,2.636480521,15.76903413,1
1314,124161.0,1736.95,4.390191107,15.36616829,1
1315,146436.0,1884.46,3.254716848,14.56960324,1
1316,147086.0,816.0,0.463514781,15.34669906,1
1317,127518.0,2235.38,3.561930473,14.21660968,1
1318,146426.0,914.19,1.967565861,14.48577335,1
1319,157146.0,1599.61,2.625455116,16.68694242,0
1320,250181.0,1174.52,1.703853515,16.02346886,1
1321,149066.0,670.44,2.083564884,13.89008761,1
1322,261183.0,1902.16,3.083213534,15.13762512,1
1323,159500.0,1841.43,3.169838992,17.68671868,1
1324,128792.0,1207.16,4.702458189,12.35880196,1
1325,273261.0,2246.47,3.002881278,13.96901057,1
1326,140335.0,845.39,4.614092158,17.53768881,1
1327,264039.0,1964.61,2.024825978,12.72533558,1
1328,256406.0,2394.84,1.341956517,15.14787944,0
1329,251767.0,739.77,3.158592466,13.36632657,1
1330,373304.0,2474.38,2.533136303,16.65757233,1
1331,365358.0,1153.87,1.750984118,13.00733142,1
1332,255349.0,1052.02,1.021650654,15.32460361,1
1333,140996.0,1338.85,4.34028842,12.99547016,1
1334,267728.0,808.09,2.956529191,16.42548673,1
1335,158649.0,891.23,2.534068366,15.71307491,1
1336,152401.0,838.44,2.258228196,16.22081011,1
1337,368547.0,2206.02,2.204167973,17.0461971,1
1338,120726.0,1776.51,3.551371699,13.63277816,1
1339,261957.0,959.18,2.97516956,13.51859442,1
1340,359230.0,1394.29,4.258379203,15.81432072,0
1341,253071.0,2330.11,3.17403014,15.76631851,1
1342,249480.0,1035.95,1.566598516,16.25114422,0
1343,240455.0,1417.05,2.565967486,13.02606148,1
1344,133698.0,714.96,2.512123061,12.82336758,1
1345,135816.0,790.43,4.048965028,13.65354942,1
1346,124724.0,835.58,2.14216825,13.86337118,1
1347,265323.0,1846.27,2.515157282,12.55349403,1
1348,129929.0,1711.35,1.772044777,15.09037564,1
1349,250838.0,1920.23,1.442631456,15.59313429,1
1350,266703.0,1127.63,4.774724568,16.71303276,1
1351,250938.0,875.18,1.233247957,16.00713569,1
1352,144799.0,2238.49,3.627470215,16.07160523,2
1353,146275.0,765.2,3.145772346,16.73376378,1
1354,346173.0,731.11,3.180812126,14.80194938,1
1355,243498.0,2479.91,4.337198165,11.893351,0
1356,160047.0,2643.7,0.427822401,15.05546071,0
1357,145751.0,751.36,1.108553154,15.83130734,1
1358,136909.0,785.92,3.606828586,14.11166991,0
1359,129824.0,2176.29,3.144065698,15.99831215,0
1360,236008.0,1784.81,2.753102432,15.82613448,1
1361,137478.0,738.18,-0.126939051,11.69693689,2
1362,128086.0,895.44,1.888496366,13.7058858,1
1363,138920.0,1426.65,4.93924406,15.9387462,2
1364,247627.0,1925.9,1.089227973,15.49116313,0
1365,258136.0,850.57,2.66230984,14.65679709,2
1366,137030.0,1782.84,4.45802779,16.37152199,0
1367,140304.0,776.25,1.481436605,15.63677558,1
1368,386858.0,1228.08,1.084104813,15.48130846,1
1369,244326.0,1867.2,2.556935488,16.04384976,1
1370,382567.0,1733.36,2.49040105,13.96887733,1
1371,344320.0,2539.89,4.29608622,16.46970873,1
1372,248473.0,1817.56,1.736296807,15.41752201,1
1373,134635.0,831.84,0.119906939,14.25861178,1
1374,125569.0,669.04,1.917593669,14.33275977,1
1375,364032.0,1258.13,4.577354574,14.72231323,1
1376,149535.0,1232.99,4.740282798,15.62680523,1
1377,238652.0,646.16,2.092738778,15.77184034,1
1378,117556.0,1818.51,0.298316808,14.81596611,1
1379,164879.0,2293.08,2.94654188,16.91413972,1
1380,370838.0,737.02,2.874924592,15.7290227,1
1381,243243.0,827.12,1.953450094,16.01023709,1
1382,143287.0,2216.82,4.924006461,13.74958817,1
1383,253999.0,844.18,4.115539423,15.51122595,1
1384,156382.0,845.89,2.606077017,15.96241135,1
1385,234596.0,1840.72,4.386412566,13.42602139,1
1386,264835.0,1072.61,2.021999144,16.98828827,0
1387,368118.0,1094.59,4.170370432,12.49928132,2
1388,251793.0,1821.3,2.267904983,16.23978265,1
1389,239117.0,2235.24,1.342483477,14.4860203,2
1390,121968.0,2051.12,1.687202067,12.97013559,0
1391,256220.0,728.92,1.376709635,15.76029407,1
1392,236763.0,1864.43,2.245035126,15.94206536,1
1393,139454.0,759.17,2.352965189,15.41483332,0
1394,138191.0,1670.27,3.056690613,14.35098995,2
1395,171612.0,870.44,1.69357358,17.05662689,1
1396,154718.0,1868.37,1.762218608,15.60632082,1
1397,254183.0,1881.19,4.477957378,13.96893271,1
1398,234488.0,891.37,2.218651174,15.25063789,2
1399,262513.0,845.26,3.87486133,17.13385491,1
1400,149289.0,896.65,2.853949215,16.65543627,1
1401,129750.0,822.07,1.461209229,13.73092767,1
1402,232450.0,1960.43,1.675402424,15.68556299,1
1403,395651.0,2200.05,2.21817176,14.61008933,1
1404,263976.0,2610.6,3.015060444,13.86643614,1
1405,245354.0,776.67,0.754244779,16.82034026,1
1406,238154.0,1247.64,1.669017435,14.52688817,1
1407,259479.0,1229.29,2.652042158,15.40287227,1
1408,260456.0,1860.18,2.115245984,15.65831504,1
1409,363307.0,2202.65,0.669091094,12.39161243,2
1410,241846.0,1931.08,3.965809809,16.4852872,1
1411,255565.0,2704.07,3.071101021,15.75771051,1
1412,370897.0,1782.53,3.24233699,12.4730369,1
1413,251790.0,878.0,1.466674434,16.0753412,1
1414,372271.0,747.34,1.586048734,16.44428123,1
1415,137678.0,764.96,2.921041829,14.36628119,1
1416,260934.0,1419.14,3.867069898,11.61627158,0
1417,248247.0,1473.42,1.138836519,13.78680263,1
1418,145145.0,1811.6,2.002750709,16.38859681,1
1419,133574.0,1167.66,1.676935717,15.77854138,1
1420,142013.0,1804.94,3.076633589,14.75846357,0
1421,127093.0,1757.37,3.670669535,15.00145143,1
1422,126742.0,781.75,1.772766384,14.52857269,1
1423,147551.0,2276.86,1.127960756,12.86252381,1
1424,147066.0,1784.26,4.219527462,13.26897118,1
1425,167411.0,1736.39,3.134485167,16.22467937,0
1426,161445.0,1880.83,2.088615408,16.93279655,1
1427,372459.0,2617.6,3.939544804,15.60739312,1
1428,136582.0,862.7,2.388584563,12.32138094,2
1429,260152.0,1540.01,3.00041279,16.17706951,1
1430,138445.0,1813.77,1.577802301,16.63963128,1
1431,150613.0,1708.01,1.217817826,16.08269457,1
1432,131704.0,1102.93,2.256189187,15.26780042,1
1433,226372.0,1911.85,2.947489064,12.84563832,1
1434,142498.0,891.01,1.46628378,13.19437215,1
1435,144505.0,2507.04,1.760751267,16.36962103,1
1436,252782.0,1832.66,2.709815111,13.27107127,1
1437,134881.0,860.41,2.240186648,15.58810761,1
1438,355245.0,2316.78,1.683568416,14.68014209,1
1439,165960.0,967.07,3.241219316,15.28649905,1
1440,149095.0,919.75,3.110162429,16.71031088,1
1441,250099.0,1819.29,1.593291272,13.66954499,0
1442,262525.0,1188.28,1.155906556,13.48572535,1
1443,135851.0,818.46,2.896247075,12.68035721,1
1444,250912.0,1946.84,1.538523347,13.08149111,1
1445,114947.0,1176.49,3.31036888,13.10382971,1
1446,260825.0,1335.81,2.245104101,16.29846125,1
1447,125448.0,2869.81,3.799264691,12.99931361,0
1448,240673.0,935.15,1.846914795,15.64705372,1
1449,258534.0,1739.14,4.22384311,13.42941164,0
1450,268939.0,1875.11,1.249355492,14.94007264,1
1451,358776.0,2489.8,4.173696341,16.00466643,0
1452,141498.0,1891.59,2.371301165,16.47747871,1
1453,367337.0,1860.39,0.832607098,15.82643306,1
1454,155331.0,1495.74,2.992950854,14.57669443,1
1455,152689.0,2304.25,1.663171272,14.57179913,1
1456,134418.0,2353.72,2.329046789,16.51675048,1
1457,142253.0,2213.36,4.394874253,15.09967587,1
1458,142832.0,1553.19,2.852619769,13.10809817,1
1459,134070.0,1139.15,1.514330608,16.96972039,2
1460,363595.0,1092.74,3.040913535,13.79308784,1
1461,257104.0,1525.87,3.565835004,12.85562512,1
1462,155959.0,836.85,2.1749277,15.7051923,1
1463,158568.0,795.54,2.956809564,15.33694205,1
1464,250917.0,1465.17,2.405579652,14.95936251,1
1465,265775.0,2095.23,2.390740772,14.84709273,0
1466,379038.0,1647.06,1.512914939,16.54222395,1
1467,130370.0,2493.78,4.711418079,15.14994805,0
1468,142855.0,1208.88,4.170163508,14.14211488,1
1469,159007.0,680.52,3.209605722,16.25798386,1
1470,132497.0,1294.56,2.794487043,13.99045343,1
1471,151415.0,1860.38,2.380472412,16.81178596,0
1472,151349.0,1849.5,3.126034446,15.11021324,1
1473,128771.0,646.83,1.260785678,15.7593057,1
1474,259564.0,697.36,4.676145055,13.52757434,1
1475,132062.0,1549.99,1.273885244,14.87774086,0
1476,114947.0,1453.98,3.807798701,14.68452711,1
1477,119981.0,1415.05,1.939190553,13.87199494,1
1478,268686.0,1686.7,4.194917825,11.84128106,1
1479,123370.0,2282.18,1.825605914,14.21397419,1
1480,133280.0,705.5,1.40937385,17.30742957,1
1481,259370.0,1874.77,3.11417619,13.32684231,1
1482,358827.0,1916.93,0.824480888,13.11926296,1
1483,364142.0,1786.81,2.826156649,15.93243986,1
1484,142184.0,2481.59,2.711006703,12.06981772,0
1485,148598.0,686.63,1.894522466,13.7933137,1
1486,143550.0,1757.07,0.616326408,13.98562421,1
1487,260134.0,876.57,3.79531865,17.13814096,1
1488,281790.0,1893.98,1.985321532,13.71361094,1
1489,146820.0,1538.99,1.935181908,15.84520009,1
1490,257527.0,741.49,0.305043745,16.43891456,1
1491,134546.0,983.29,1.065181808,13.97141558,0
1492,228199.0,869.67,3.615493788,13.09589233,1
1493,358639.0,1823.12,4.107872496,13.57131624,1
1494,152108.0,788.91,2.472714069,16.80804671,1
1495,265583.0,1943.43,2.718854124,13.74536448,1
1496,253294.0,1352.77,3.776737321,15.9914355,1
1497,235624.0,1196.29,1.474914153,15.08553725,1
1498,137204.0,1561.28,2.500246764,16.04106818,1
1499,136073.0,1993.87,1.414343522,15.7234541,1
1500,140017.0,1411.49,2.823470552,15.83107886,1
1501,143964.0,893.92,1.269515616,15.58448984,1
1502,256098.0,884.81,2.853433946,15.74019243,1
1503,155070.0,1151.62,3.012913593,16.40464629,1
1504,253186.0,869.13,3.881731592,14.36099429,0
1505,135195.0,1666.31,1.464017447,16.52857787,0
1506,250124.0,1874.16,3.006385881,14.51258474,1
1507,242781.0,1512.36,2.136730053,15.47597303,1
1508,240420.0,1021.47,1.800555481,16.35627209,1
1509,375578.0,826.58,3.598916195,14.33062668,2
1510,155528.0,779.39,3.811565237,16.82024823,1
1511,159942.0,763.56,3.974778521,15.73526223,1
1512,251045.0,1904.26,3.850228909,16.2397271,1
1513,146050.0,1652.82,3.428017808,15.77334311,0
1514,126803.0,1895.56,0.543149415,16.469359,2
1515,171993.0,1076.67,3.387001303,16.34650138,1
1516,361781.0,1947.74,1.735881957,13.69791182,1
1517,233603.0,1883.09,1.585018031,15.2866469,1
1518,148520.0,2201.98,2.299311339,13.1986333,1
1519,130473.0,781.29,4.350121073,15.75363001,1
1520,145045.0,935.99,2.206496936,16.10432963,1
1521,129691.0,1759.47,1.373032487,15.64337375,1
1522,235551.0,1461.86,1.881922332,15.86360252,1
1523,144882.0,1086.55,3.292167242,16.25335845,1
1524,249240.0,1863.5,2.427342279,15.55681703,2
1525,143348.0,809.31,1.929719893,13.69831805,1
1526,257015.0,1516.46,3.877644029,15.59908203,1
1527,231880.0,2080.87,1.50656091,13.40528128,1
1528,278687.0,1023.14,4.301333143,16.49840273,0
1529,143857.0,885.71,1.107038963,16.03807992,2
1530,262148.0,1453.79,3.308709805,16.69682289,1
1531,253866.0,1922.31,1.534478426,15.85697766,2
1532,166590.0,945.5,2.415187076,15.68100455,0
1533,282952.0,1009.74,3.469974999,15.76698597,1
1534,249996.0,1401.32,1.414001723,15.01539977,1
1535,248924.0,887.32,3.822499536,16.51186018,1
1536,138302.0,927.76,1.341905209,16.24835328,1
1537,245237.0,2299.27,3.82682645,14.8478227,1
1538,161499.0,2276.05,3.163030918,14.35544526,1
1539,261148.0,1839.05,3.419721377,15.79759663,0
1540,128000.0,924.52,3.487619522,15.32293737,1
1541,154399.0,1476.34,2.377660378,16.3624479,1
1542,388941.0,1493.2,2.241865649,15.61665837,0
1543,156862.0,1450.52,3.877437343,16.45010137,0
1544,119280.0,934.88,1.739840871,17.42372933,1
1545,146943.0,746.35,1.473060481,16.8781815,1
1546,369058.0,1615.66,4.501805472,15.96774584,1
1547,268906.0,1880.95,1.578232282,15.9175282,0
1548,254721.0,851.23,2.03616949,14.50613588,1
1549,235823.0,2279.78,2.625785279,13.35145849,1
1550,356594.0,769.66,3.196031356,16.07141514,1
1551,279807.0,1791.14,2.326339681,12.07647039,1
1552,156575.0,1501.56,2.751963758,16.48113521,1
1553,360728.0,1908.18,1.878101379,16.21889089,1
1554,131990.0,1797.45,1.397703991,15.92268897,1
1555,251681.0,1273.97,3.891350224,16.69567379,1
1556,367831.0,1885.98,4.427339764,13.17644787,1
1557,140871.0,1607.15,3.225574963,16.54859514,2
1558,287601.0,1870.45,2.80080757,15.68162625,0
1559,145881.0,1900.36,4.74822468,14.75764981,1
1560,251715.0,736.13,1.872117866,15.2349201,2
1561,143921.0,1419.17,1.146040834,15.32307928,1
1562,368013.0,1793.8,1.683944269,16.65295556,1
1563,149311.0,1877.74,1.920615121,14.33020243,1
1564,361627.0,2352.33,2.149546197,14.09790925,1
1565,362200.0,909.7,4.297454109,16.56452116,0
1566,152128.0,1159.78,4.43391393,13.03554903,1
1567,247086.0,773.51,3.271082376,16.11783804,0
1568,373044.0,814.83,3.054105041,15.96206643,1
1569,149298.0,1942.27,1.56327546,15.20109437,1
1570,149949.0,1857.58,1.71098895,14.75152424,2
1571,158012.0,836.48,4.541641129,17.53561012,1
1572,250568.0,1806.85,3.175348604,16.07889673,1
1573,348523.0,1442.37,1.019749258,13.84100996,1
1574,154396.0,2273.49,3.899599892,16.14851194,1
1575,360902.0,1822.52,1.466663678,14.15642725,0
1576,249570.0,586.86,3.507302328,13.63528986,1
1577,262879.0,1820.97,0.972257992,16.65434317,2
1578,131263.0,861.72,3.020942399,17.04930327,1
1579,255030.0,803.09,4.623590408,17.5505876,2
1580,141477.0,2832.47,1.58632949,15.33630585,1
1581,266841.0,1215.83,2.425285919,16.04303798,1
1582,260450.0,1882.31,4.469166934,16.40916416,1
1583,261197.0,865.8,3.11279531,14.87855909,1
1584,231896.0,904.55,2.053972039,16.60996618,1
1585,367356.0,1557.98,1.521017471,13.58646872,1
1586,131592.0,797.4,2.344416958,13.36953674,1
1587,125091.0,1330.37,2.221029658,13.38722539,0
1588,139604.0,1627.93,1.679736756,15.4130704,1
1589,140213.0,2332.74,1.756649746,16.73816753,1
1590,145599.0,2614.04,1.613648216,15.49587107,1
1591,132737.0,586.86,3.684959106,14.52692681,1
1592,350359.0,1792.38,1.65872257,14.72065305,1
1593,140762.0,1284.56,0.917666904,12.84892462,1
1594,163864.0,1859.69,1.226992365,15.55948254,1
1595,268922.0,722.35,1.988027704,15.65134672,1
1596,264689.0,1478.94,2.912728079,14.36588247,1
1597,149725.0,916.43,2.25917702,13.65836451,0
1598,148573.0,1821.27,3.8958669,17.19624778,1
1599,144799.0,1871.95,1.720272538,13.8365616,1
1600,245788.0,1840.31,3.885501916,14.76615616,0
1601,383484.0,938.02,4.057472815,15.4518777,0
1602,390459.0,2212.34,1.882475898,16.93597324,0
1603,261818.0,1965.74,1.645662202,16.42203408,1
1604,244772.0,1312.74,2.09693079,16.06830679,0
1605,162662.0,1044.75,0.423373919,15.16895486,1
1606,131021.0,715.43,2.212419684,14.22990931,0
1607,143690.0,1504.74,2.154834952,16.40918242,1
1608,258848.0,670.18,1.472114776,15.43212481,1
1609,372317.0,960.02,2.956684597,15.92311944,1
1610,136580.0,757.17,4.396463882,13.88291143,1
1611,260599.0,2357.31,2.01244632,16.10344421,1
1612,239982.0,1810.39,1.697596821,15.42349436,0
1613,138480.0,1015.53,2.189795604,15.68571873,1
1614,121408.0,2284.9,0.895811224,16.04070928,1
1615,255788.0,1969.56,1.428809205,15.3457918,1
1616,160576.0,1600.5,1.836939829,16.88286816,1
1617,151154.0,857.27,2.750424118,17.04651243,1
1618,135300.0,911.32,-0.191458685,15.05355276,1
1619,138018.0,1321.96,3.004733301,16.63056213,0
1620,250569.0,1583.21,1.083938369,11.59557989,1
1621,114947.0,997.23,4.083862186,16.27718335,1
1622,131895.0,1829.43,1.925829179,16.54468622,1
1623,373345.0,1224.99,3.108457731,13.40748105,1
1624,135712.0,2847.78,4.461305798,16.27094305,1
1625,134643.0,945.78,0.97972091,12.72740663,1
1626,140203.0,1738.17,3.881565373,16.35562051,1
1627,154713.0,1282.98,1.042708165,16.27032496,1
1628,147074.0,897.0,2.082513994,13.71800089,1
1629,150444.0,1315.56,2.285336306,13.98476625,0
1630,246375.0,1322.95,4.749197774,15.88007649,1
1631,135422.0,1876.23,4.231706116,15.43530159,1
1632,136956.0,678.74,2.102791482,14.05434404,1
1633,123919.0,867.57,4.93924406,16.91987761,1
1634,128314.0,1812.4,3.595487418,15.45269866,1
1635,125788.0,2704.49,4.429558159,15.99350795,1
1636,145305.0,2424.7,2.280954085,14.88970516,1
1637,372677.0,936.67,4.93924406,14.79798197,1
1638,249012.0,1496.33,2.170078525,15.70847452,1
1639,269380.0,2404.43,3.905609003,12.64086278,2
1640,127175.0,2351.98,0.720861783,15.82462644,1
1641,241341.0,1395.77,1.742341874,13.5013713,1
1642,138896.0,2251.3,1.137742347,15.53910178,2
1643,272563.0,1804.96,1.699842465,17.18616184,1
1644,160798.0,726.59,2.799672536,16.1089059,1
1645,243009.0,2976.72,3.234368469,15.36313445,1
1646,159494.0,2218.7,4.09041754,14.94293543,0
1647,239379.0,2331.01,3.038731128,13.83845575,1
1648,269575.0,1888.48,1.854710662,17.44989842,1
1649,240687.0,1463.11,0.493194492,15.95812824,1
1650,269547.0,1022.23,1.898046975,16.02994639,1
