,id_no,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%)
518,518,Georgia,Tifton,11/1/2007,PGI 909,11/17/2010,334,6.03,553,38,4866.35,1086.5355795174967,20.58125727,105.98888659999999,35.73308237,0.151170800383627
519,519,Georgia,Midville,11/1/2007,Hybri Force 700,11/11/2008,340,2.57,557,0,5320.75,1323.896,30.58249125,42.378957260143025,26.19026488,0.6722131990000001
520,520,Georgia,Tifton,2/21/2008,Hybri Force 700,11/11/2008,335,2.64,707,390,4309.25,874.6912689824812,21.76410781,20.972871514738046,42.48297151,0.6722131990000001
521,521,Georgia,Tifton,2/21/2008,Bulldog 805,11/17/2010,337,6.03,616,0,3521.49,599.974,20.58125727,29.658418826838414,36.74128064,0.5886642694424067
522,522,Georgia,Tifton,2/21/2008,TS 8031,12/7/2009,332,3.82,650,351,3400.1,814.5413469435929,30.86189866,15.692692999999998,38.56388469,0.6722131990000001
523,523,Georgia,Midville,2/21/2008,Attention II,12/7/2009,341,3.1,1000,324,5320.75,599.974,20.58125727,15.692692999999998,26.19026488,0.5237233093295104
524,524,Georgia,Tifton,2/21/2008,Attention II,12/7/2009,334,6.03,1000,390,4753.83,599.974,20.58125727,23.10229911202236,166.05382849,0.4966038724752597
525,525,Georgia,Tifton,2/21/2008,Hybri Force 600,12/7/2009,341,6.03,697,0,4510.31,599.974,40.23115537,25.670252457823466,32.67857227,0.2516959533524029
526,526,Georgia,Midville,11/1/2007,Attention II,12/7/2009,332,3.04,824,283,4292.01,819.5311857732523,20.58125727,15.692692999999998,176.8482793,0.6722131990000001
527,527,Georgia,Tifton,11/1/2007,TS 8031,12/7/2009,337,3.52,465,55,3951.88,1176.758038052121,47.47495798,24.79243456816416,26.19026488,0.41112850332220274
528,528,Georgia,Midville,11/1/2007,PGI 801,12/7/2009,331,3.3,494,117,5016.1,700.3730415062877,33.69235273,105.98888659999999,26.19026488,0.12734486216990473
529,529,Georgia,Tifton,2/21/2008,Bulldog 805,11/11/2008,341,2.27,783,136,5320.75,1323.896,138.9297511,15.692692999999998,45.27667996,0.6722131990000001
530,530,Georgia,Tifton,2/21/2008,TS 8031,12/7/2009,341,6.03,660,390,5016.39,1141.6443999794315,20.58125727,105.98888659999999,47.52552514,0.41668148184656345
531,531,Georgia,Tifton,2/21/2008,PGI 909,8/14/2009,337,3.18,1000,216,3400.1,609.6883955707066,138.9297511,53.25058129891372,26.19026488,0.5763493955325254
532,532,Georgia,Tifton,2/21/2008,BaraWet 501,11/20/2008,314,2.27,666,0,4312.94,1303.1085610794375,50.36422411,23.525171553621917,64.9018312,0.6722131990000001
533,533,Georgia,Tifton,2/21/2008,GA-505,8/14/2009,305,2.27,635,0,3739.86,621.0755697031998,30.01442713,37.50569752078893,39.96061645,0.6722131990000001
534,534,Georgia,Tifton,2/21/2008,BaraWet 501,8/14/2009,320,4.77,619,112,3948.19,1055.4280472456194,20.58125727,58.79300772850873,26.19026488,0.2028165563849831
535,535,Georgia,Midville,2/21/2008,Bara 503,11/17/2010,341,4.19,712,390,4043.52,1185.262321966401,36.1034332,24.941195226278346,176.8482793,0.6722131990000001
536,536,Georgia,Tifton,11/1/2007,Hybri Force 700,11/17/2010,339,3.79,624,205,3400.1,1029.87697890627,36.69755414,20.674691634526773,157.02319433,0.6592935866725117
537,537,Georgia,Tifton,11/1/2007,Bara 503,12/7/2009,341,3.82,611,90,4823.21,1205.1961784273756,37.6284722,24.11881525707349,26.19026488,0.6722131990000001
538,538,Georgia,Tifton,11/1/2007,BaraWet 501,11/11/2008,339,4.06,371,27,3400.1,930.550121292206,20.64669841,105.98888659999999,26.19026488,0.19579636810434303
539,539,Georgia,Tifton,2/21/2008,PGI 801,8/14/2009,341,2.27,372,91,4825.03,751.0236019865756,30.18972737,29.39449017916029,26.19026488,0.3538310853610644
540,540,Georgia,Tifton,2/21/2008,Bulldog 805,12/7/2009,315,3.32,264,390,5320.75,672.8283416390019,27.65602175,36.480167951049964,26.19026488,0.6722131990000001
541,541,Georgia,Tifton,2/21/2008,Attention II,11/20/2008,321,3.77,1000,376,3486.26,1099.8528725578958,31.91084967,15.692692999999998,47.38502349,0.1986039955017811
542,542,Georgia,Tifton,2/21/2008,Hybri Force 600,11/11/2008,341,4.63,654,68,4153.98,782.7362981655297,20.58125727,22.477060085185528,54.02206436,0.6722131990000001
543,543,Georgia,Tifton,2/21/2008,PGI 909,12/7/2009,336,2.7,901,153,4532.56,599.974,49.73518421,105.98888659999999,26.60610735,0.2530835535328511
544,544,Georgia,Tifton,2/21/2008,BaraWet 501,11/17/2010,341,2.82,529,0,4460.7,1250.9842002006146,20.58125727,15.692692999999998,43.71928514,0.6722131990000001
545,545,Georgia,Midville,11/1/2007,PGI 801,8/14/2009,322,2.82,264,218,4345.59,699.1240597685957,82.66171191,105.98888659999999,26.19026488,0.6722131990000001
546,546,Georgia,Midville,2/21/2008,Attention II,11/17/2010,341,2.3,1000,190,4793.85,599.974,44.60012725,16.404535429519026,65.07387024,0.5612963286542619
547,547,Georgia,Tifton,2/21/2008,Bara 503,8/14/2009,341,4.2,875,128,3708.75,1045.5959284330143,76.80963318,105.98888659999999,27.45596681,0.4314911920994443
548,548,Georgia,Tifton,2/21/2008,Attention II,11/17/2010,341,2.27,736,0,4485.23,600.3501859818359,46.45287804,17.633051763231073,26.19026488,0.4654770270428016
549,549,Georgia,Tifton,11/1/2007,GA-505,8/14/2009,341,2.67,360,381,4900.88,729.307905778248,46.4185934,17.3699846921087,39.99507411,0.6722131990000001
550,550,Georgia,Midville,11/1/2007,Bara 503,11/20/2008,341,3.2,264,367,5320.75,732.3373696109288,23.74182099,15.692692999999998,26.19026488,0.2100072548572884
551,551,Georgia,Midville,11/1/2007,GA-505,12/7/2009,341,3.43,402,0,5320.75,1323.896,138.9297511,27.631644534968828,57.97145816,0.12113248639192356
552,552,Georgia,Midville,2/21/2008,PGI 909,11/17/2010,326,3.2,745,114,5165.68,1323.896,20.58125727,20.852194640737984,176.8482793,0.14970315258498246
553,553,Georgia,Midville,11/1/2007,TS 8031,11/17/2010,341,2.4,544,27,4791.61,823.7026482046695,23.02795985,105.98888659999999,36.02476021,0.6722131990000001
554,554,Georgia,Midville,2/21/2008,Hybri Force 700,8/14/2009,341,3.02,973,124,3400.1,1295.9120882111724,27.19706326,15.692692999999998,37.59126437,0.6722131990000001
555,555,Georgia,Midville,2/21/2008,Attention II,8/14/2009,337,4.87,1000,269,3400.1,1117.846581533188,34.04220501,86.8284294507489,47.64841245,0.16840972309142377
556,556,Georgia,Tifton,2/21/2008,Hybri Force 700,8/14/2009,341,5.64,761,0,5020.87,599.974,138.9297511,15.692692999999998,45.18890827,0.116674048
557,557,Georgia,Tifton,2/21/2008,TS 8031,11/17/2010,341,2.88,550,147,3400.1,603.5254365205251,28.6593622,15.692692999999998,31.08415495,0.5776701001510811
558,558,Georgia,Tifton,11/1/2007,BaraWet 501,11/11/2008,252,2.27,1000,390,4857.35,793.670652407089,41.16679374,15.692692999999998,26.19026488,0.6722131990000001
559,559,Georgia,Tifton,2/21/2008,PGI 909,11/11/2008,336,4.13,724,33,3735.19,599.974,20.58125727,105.98888659999999,176.8482793,0.6722131990000001
560,560,Georgia,Midville,11/1/2007,Hybri Force 700,11/11/2008,329,3.79,858,0,3400.1,1102.2775686195025,20.58125727,22.361314239081302,26.19026488,0.6693008978931514
561,561,Georgia,Midville,2/21/2008,Attention II,12/7/2009,309,2.29,570,192,3616.5,1323.896,20.58125727,15.692692999999998,49.09009091,0.116674048
562,562,Georgia,Tifton,2/21/2008,PGI 909,11/11/2008,330,3.49,1000,17,4378.78,633.0920807915064,20.58125727,105.98888659999999,26.19026488,0.6722131990000001
563,563,Georgia,Midville,11/1/2007,Bulldog 805,11/17/2010,341,2.27,689,135,4133.54,1323.896,31.87229795,53.80784800765891,26.19026488,0.13825064131460466
564,564,Georgia,Tifton,2/21/2008,Attention II,11/17/2010,327,2.74,771,252,3400.1,1229.0920994249454,20.69226355,27.765112335665556,176.8482793,0.4970369151820553
565,565,Georgia,Tifton,11/1/2007,BaraWet 501,8/14/2009,341,5.91,264,373,3400.1,748.034751596217,138.9297511,34.49923898609056,26.19026488,0.44976834911159225
566,566,Georgia,Tifton,11/1/2007,BaraWet 501,12/7/2009,331,3.47,588,56,3400.1,800.3611939199186,20.58125727,18.309284770633795,26.19026488,0.116674048
567,567,Georgia,Tifton,2/21/2008,PGI 801,11/11/2008,324,2.27,1000,0,4434.48,1297.5397689312754,24.34932964,15.692692999999998,26.19026488,0.15998400292907025
568,568,Georgia,Midville,11/1/2007,Bulldog 805,11/11/2008,341,5.22,297,64,3400.1,783.5992458555743,20.58125727,30.093843572316523,30.39193884,0.6297499471476004
569,569,Georgia,Tifton,2/21/2008,Attention II,11/20/2008,285,2.82,264,0,4217.56,1323.896,29.29544614,76.30783623005559,26.19026488,0.13373922205778113
570,570,Georgia,Tifton,2/21/2008,Hybri Force 600,11/11/2008,323,4.31,763,355,3578.08,1323.896,28.40020433,15.692692999999998,26.19026488,0.6722131990000001
571,571,Georgia,Midville,2/21/2008,GA-505,8/14/2009,341,3.83,297,390,5178.78,733.1400580205462,20.58125727,32.26733568350912,26.19026488,0.4995452348459586
572,572,Georgia,Tifton,2/21/2008,GA-505,11/20/2008,320,4.78,281,0,5320.75,1323.896,25.87793565,20.405766780584532,26.19026488,0.6722131990000001
573,573,Georgia,Tifton,11/1/2007,Hybri Force 700,11/17/2010,341,3.09,513,294,3954.2,599.974,20.58125727,31.364122726787066,26.19026488,0.1897694839586302
574,574,Georgia,Tifton,11/1/2007,Attention II,11/11/2008,336,6.03,756,75,3400.1,599.974,38.42108102,33.66727079772856,44.66000719,0.116674048
575,575,Georgia,Tifton,11/1/2007,PGI 909,11/11/2008,332,2.51,599,251,3564.85,599.974,43.56916924,32.325009353227316,67.1043565,0.6722131990000001
576,576,Georgia,Midville,2/21/2008,GA-505,11/17/2010,331,6.03,653,69,3400.1,695.7043992695714,20.58125727,15.692692999999998,129.43573886,0.3968613265520662
577,577,Georgia,Tifton,11/1/2007,Attention II,11/17/2010,322,2.27,524,390,4373.83,1323.896,20.58125727,64.04634835804777,176.8482793,0.6722131990000001
578,578,Georgia,Tifton,2/21/2008,GA-505,11/17/2010,341,3.17,1000,129,4615.67,1323.896,20.58125727,17.938489353174457,26.35926408,0.5170696905443035
579,579,Georgia,Tifton,2/21/2008,GA-505,12/7/2009,325,4.34,673,390,3961.35,599.974,20.58125727,38.52151945060203,26.19026488,0.16303720233601035
580,580,Georgia,Midville,2/21/2008,Attention II,11/11/2008,328,2.27,599,0,3700.93,599.974,20.58125727,15.692692999999998,33.8900535,0.5108977133385211
581,581,Georgia,Tifton,11/1/2007,Bara 503,12/7/2009,341,2.62,622,0,3400.1,1323.896,20.58125727,105.98888659999999,113.87418077,0.25016820823622765
582,582,Georgia,Midville,2/21/2008,Bulldog 805,8/14/2009,341,2.27,415,389,4330.62,1323.896,20.58125727,17.58075003229181,26.19026488,0.15598557743694738
583,583,Georgia,Tifton,2/21/2008,PGI 909,11/11/2008,341,2.27,702,0,3424.25,1016.1809280040388,20.58125727,28.88243579476123,26.19026488,0.587977324696271
584,584,Georgia,Tifton,11/1/2007,BaraWet 501,11/11/2008,323,2.94,605,58,5035.44,799.1044071617353,31.96321215,15.692692999999998,43.08450239,0.6616194953565526
585,585,Georgia,Tifton,2/21/2008,GA-505,11/20/2008,333,2.52,560,334,4787.7,1300.776970014229,20.58125727,22.749478543411655,73.14686887,0.6722131990000001
586,586,Georgia,Tifton,2/21/2008,PGI 909,12/7/2009,341,6.03,768,0,3400.1,696.7789577733787,50.35766008,22.833908152029718,46.1084595,0.6722131990000001
587,587,Georgia,Tifton,2/21/2008,GA-505,11/17/2010,341,4.95,1000,390,4332.75,826.5208575168868,26.85532263,105.98888659999999,26.19026488,0.6496092372137422
588,588,Georgia,Tifton,2/21/2008,Attention II,12/7/2009,341,2.27,515,0,3820.51,1080.9773417768383,42.51905893,101.97970739620182,52.34568799,0.6722131990000001
589,589,Georgia,Tifton,2/21/2008,Bara 503,11/11/2008,303,4.46,669,330,4447.67,1296.3441948472973,29.01837498,15.692692999999998,32.72069943,0.5918461301496164
590,590,Georgia,Midville,2/21/2008,BaraWet 501,11/20/2008,304,4.52,616,278,5320.75,1148.415175089963,21.41574621,27.002654033726614,176.8482793,0.6722131990000001
591,591,Georgia,Tifton,2/21/2008,Attention II,11/11/2008,341,2.68,576,390,4161.89,1135.4904218026534,37.45904759,28.467889124192183,46.73728723,0.6722131990000001
592,592,Georgia,Midville,2/21/2008,PGI 909,8/14/2009,316,4.37,605,146,5320.75,599.974,20.58125727,15.692692999999998,57.18345648,0.6722131990000001
593,593,Georgia,Tifton,11/1/2007,Hybri Force 600,11/17/2010,341,6.03,668,0,4976.59,599.974,54.39157266,30.188585798600965,32.19914647,0.4792926260184165
594,594,Georgia,Tifton,11/1/2007,GA-505,11/11/2008,326,3.94,603,40,3981.12,630.6172718683711,20.58125727,66.6593174570302,44.57082103,0.3411515380683358
595,595,Georgia,Tifton,11/1/2007,Attention II,11/17/2010,320,2.27,564,179,3400.1,599.974,20.58125727,23.16335986969775,51.61891476,0.48523230953025764
596,596,Georgia,Tifton,11/1/2007,PGI 801,11/11/2008,341,5.39,623,0,4455.3,1323.896,128.42666534,28.711814574387873,55.34874529,0.116674048
597,597,Georgia,Midville,11/1/2007,Hybri Force 700,8/14/2009,341,6.03,634,65,5320.75,788.7776901891946,20.87014985,26.544063408868816,56.82603068,0.6722131990000001
598,598,Georgia,Tifton,2/21/2008,GA-505,12/7/2009,341,4.28,698,0,4032.58,1220.4982182696706,21.78645899,26.262610091457894,32.174984,0.6722131990000001
599,599,Georgia,Tifton,2/21/2008,Hybri Force 700,11/20/2008,341,3.59,264,390,4244.27,685.028219171105,20.58125727,31.483026442962704,26.19026488,0.14413190635672488
600,600,Georgia,Midville,2/21/2008,Attention II,11/20/2008,341,3.25,626,158,4184.52,914.4018504067099,35.42865577,15.692692999999998,94.41457871,0.22500318095073504
601,601,Georgia,Tifton,2/21/2008,Bulldog 805,12/7/2009,329,6.03,629,378,3400.1,1323.896,105.46972001,26.748268549018153,50.71240254,0.19523692062521555
602,602,Georgia,Tifton,2/21/2008,CW 36106,12/7/2009,339,2.27,853,175,5320.75,848.493083518289,127.0073321,31.46362166164009,33.85109081,0.5441021526140527
603,603,Georgia,Tifton,2/21/2008,Bara 503,12/7/2009,325,3.92,688,365,4398.28,991.2909121147658,42.51210316,28.02553797412746,34.96017042,0.6722131990000001
604,604,Georgia,Midville,2/21/2008,BaraWet 501,11/11/2008,246,2.8,591,372,5185.69,604.8730938195145,138.9297511,105.98888659999999,48.28659082,0.22740226387028178
605,605,Georgia,Tifton,2/21/2008,Bara 503,11/11/2008,341,4.31,976,157,5302.69,918.0483215917658,34.17418823,105.98888659999999,42.88594328,0.6722131990000001
606,606,Georgia,Tifton,2/21/2008,Hybri Force 700,11/17/2010,341,3.26,628,301,3400.1,1231.7394133894777,20.58125727,22.10532641636597,26.19026488,0.6414695540359812
607,607,Georgia,Tifton,11/1/2007,BaraWet 501,11/11/2008,333,2.27,679,390,3435.06,1257.6491858427057,33.99984288,18.351883864852475,26.19026488,0.116674048
608,608,Georgia,Tifton,11/1/2007,PGI 909,11/17/2010,326,4.47,708,390,3400.1,599.974,33.03021823,36.37044607346678,176.8482793,0.48374125407966295
609,609,Georgia,Tifton,2/21/2008,TS 8031,11/20/2008,341,3.7,589,303,3400.1,599.974,21.62545159,105.98888659999999,30.93977961,0.6722131990000001
610,610,Georgia,Midville,11/1/2007,GA-505,12/7/2009,332,6.03,789,116,3621.3,1221.4510472093152,20.58125727,18.738047543227484,164.59618306,0.6722131990000001
611,611,Georgia,Tifton,2/21/2008,Bulldog 805,11/11/2008,341,2.27,687,339,4806.24,650.2231059119599,59.43984913,83.03021212958349,27.48596898,0.574569386185325
612,612,Georgia,Tifton,11/1/2007,GA-505,12/7/2009,336,3.52,715,154,5115.32,1323.896,20.58125727,105.98888659999999,29.49217181,0.6722131990000001
613,613,Georgia,Tifton,2/21/2008,Hybri Force 600,11/17/2010,341,4.05,697,390,5320.75,780.7952772741647,138.9297511,17.71556139865656,40.86856488,0.6722131990000001
614,614,Georgia,Tifton,11/1/2007,GA-505,11/17/2010,334,5.13,615,87,3628.99,1026.3468217015156,111.70362697,15.692692999999998,26.19026488,0.5713138707974652
615,615,Georgia,Tifton,2/21/2008,Attention II,8/14/2009,335,2.73,1000,70,3400.1,807.5773240767583,41.87774507,29.361865999921314,35.66775904,0.6722131990000001
616,616,Georgia,Midville,2/21/2008,TS 8031,8/14/2009,341,6.03,705,34,3400.1,723.7268422873163,26.72728505,15.692692999999998,45.74240914,0.6722131990000001
617,617,Georgia,Tifton,11/1/2007,Hybri Force 600,8/14/2009,324,4.52,264,31,4808.13,772.2987955561445,138.9297511,17.99507139458358,26.19026488,0.6722131990000001
618,618,Georgia,Midville,2/21/2008,TS 8031,12/7/2009,321,2.27,622,0,5199.43,1323.896,44.47156156,20.42502764457047,26.19026488,0.5021100992663183
619,619,Georgia,Tifton,11/1/2007,GA-505,11/11/2008,341,2.86,734,390,3400.1,599.974,20.58125727,105.98888659999999,46.63315048,0.16439022332018688
620,620,Georgia,Tifton,2/21/2008,Hybri Force 700,11/11/2008,341,4.66,264,48,3481.56,729.9958005483949,40.54377352,37.24048367817109,54.20173232,0.6722131990000001
621,621,Georgia,Tifton,2/21/2008,GA-505,11/20/2008,339,3.76,264,0,3400.1,702.7325638153164,21.57044474,33.7013000301147,126.57547203,0.116674048
622,622,Georgia,Midville,11/1/2007,Bulldog 805,11/11/2008,333,3.88,774,354,4970.89,636.4754351249101,42.48464447,15.692692999999998,41.14870659,0.6722131990000001
623,623,Georgia,Tifton,2/21/2008,BaraWet 501,11/17/2010,329,3.72,568,195,5154.27,649.562573489226,20.58125727,28.26816860573174,176.8482793,0.6722131990000001
624,624,Georgia,Midville,11/1/2007,PGI 909,11/17/2010,336,2.62,264,155,4099.07,655.3881607850756,37.71555378,36.02872245013543,167.45955891,0.6722131990000001
625,625,Georgia,Tifton,2/21/2008,Attention II,11/17/2010,322,5.02,699,32,4699.02,722.1672002215311,28.48589543,22.516616793153105,32.29196412,0.6359245416109747
626,626,Georgia,Tifton,11/1/2007,Attention II,11/20/2008,313,3.3,943,0,4965.65,599.974,20.58125727,17.037262819319526,30.69504646,0.6722131990000001
627,627,Georgia,Tifton,11/1/2007,PGI 909,8/14/2009,328,2.27,264,0,4714.85,1323.896,20.58125727,26.28375937836921,35.97940699,0.6722131990000001
628,628,Georgia,Tifton,11/1/2007,Bulldog 805,8/14/2009,337,3.72,999,200,5320.75,978.4300258853514,20.58125727,15.692692999999998,38.55439854,0.49553882149368145
629,629,Georgia,Tifton,2/21/2008,GA-505,11/17/2010,341,3.68,645,0,3400.1,620.0746604394008,22.42205874,15.692692999999998,92.45659416,0.13673657537972544
630,630,Georgia,Tifton,2/21/2008,BaraWet 501,12/7/2009,329,4.29,1000,42,3845.33,640.3205471883552,35.18350909,105.98888659999999,26.19026488,0.6722131990000001
631,631,Georgia,Midville,11/1/2007,Attention II,11/11/2008,341,4.41,641,114,3400.1,1245.01391330874,40.36403141,105.98888659999999,35.31737883,0.17062194505693978
632,632,Georgia,Tifton,2/21/2008,Hybri Force 600,11/11/2008,341,2.7,553,390,5243.42,1323.896,20.58125727,15.692692999999998,45.9546145,0.20451198883133165
633,633,Georgia,Tifton,11/1/2007,Hybri Force 700,11/17/2010,327,5.89,507,58,4850.59,614.6077656292858,46.79429639,22.730512075679776,176.8482793,0.6722131990000001
634,634,Georgia,Tifton,2/21/2008,Attention II,11/11/2008,341,2.44,754,202,4966.67,599.974,41.69450115,24.25136968573681,52.92490602,0.191194851218575
635,635,Georgia,Tifton,2/21/2008,Bara 503,12/7/2009,341,5.07,381,0,4608.35,599.974,41.06998342,19.338590858144485,54.33885574,0.6722131990000001
636,636,Georgia,Midville,2/21/2008,GA-505,12/7/2009,340,2.45,674,0,4067.42,640.6136057080815,20.58125727,28.11591631180788,27.98568899,0.116674048
637,637,Georgia,Midville,11/1/2007,BaraWet 501,11/20/2008,341,2.86,1000,250,4290.56,1025.7505630742567,23.26709991,15.692692999999998,26.19026488,0.6505747417168674
638,638,Georgia,Midville,2/21/2008,Hybri Force 700,11/11/2008,341,3.18,632,0,3530.11,1149.2871811597279,22.81065213,25.408731472823423,34.39792869,0.6301242312178575
639,639,Georgia,Tifton,2/21/2008,Hybri Force 700,8/14/2009,310,3.93,264,167,4338.7,747.3400056428384,20.58125727,29.383505218191544,46.31531708,0.1637382452486191
640,640,Georgia,Tifton,2/21/2008,BaraWet 501,8/14/2009,336,6.03,752,83,3400.1,938.0048987411478,20.58125727,15.692692999999998,48.07173911,0.23859699018154176
641,641,Georgia,Midville,11/1/2007,Hybri Force 700,11/17/2010,341,6.03,553,149,4599.73,1068.1017269608162,20.58125727,23.623492903458697,176.8482793,0.1649284665866931
642,642,Georgia,Tifton,11/1/2007,Hybri Force 700,8/14/2009,341,4.04,658,132,4987.33,1323.896,138.9297511,15.692692999999998,48.82555414,0.13334341944640313
643,643,Georgia,Tifton,2/21/2008,PGI 909,8/14/2009,341,6.03,584,29,4342.3,599.974,20.58125727,15.692692999999998,26.19026488,0.6722131990000001
644,644,Georgia,Midville,2/21/2008,Attention II,11/17/2010,321,4.16,745,309,4534.12,1092.3174565955374,20.58125727,96.70504397589823,29.96100626,0.6722131990000001
645,645,Georgia,Midville,11/1/2007,Attention II,11/17/2010,341,3.06,476,0,3667.12,798.2091169531529,48.09396735,78.05853877325444,39.45647384,0.4946957775508288
646,646,Georgia,Tifton,11/1/2007,Hybri Force 600,11/20/2008,337,2.4,767,49,5320.75,968.2063937367207,108.09832296,30.22973303373015,41.69497129,0.6196670131870332
647,647,Georgia,Tifton,2/21/2008,PGI 801,11/20/2008,226,2.63,559,157,3801.15,1096.98183455166,42.66406886,18.698100530567952,26.19026488,0.6722131990000001
648,648,Georgia,Tifton,2/21/2008,Attention II,11/11/2008,316,4.01,627,299,3981.96,1214.4412962967263,131.03472867,97.81521348363101,135.46383517,0.17635191330084776
649,649,Georgia,Midville,2/21/2008,BaraWet 501,8/14/2009,335,4.06,584,0,5320.75,1323.896,26.29352075,15.692692999999998,26.19026488,0.33934693341450584
650,650,Georgia,Tifton,11/1/2007,BaraWet 501,12/7/2009,341,2.27,264,390,4189.07,637.3798164900804,20.58125727,105.98888659999999,62.21104357,0.584720737176628
651,651,Georgia,Midville,2/21/2008,PGI 909,12/7/2009,340,2.27,645,75,5320.75,1323.896,23.18152368,15.692692999999998,117.07588822,0.6722131990000001
652,652,Georgia,Tifton,2/21/2008,Hybri Force 700,11/17/2010,335,2.98,264,174,3400.1,889.2860028329274,66.31587055,105.98888659999999,26.19026488,0.6237189979346592
653,653,Georgia,Tifton,2/21/2008,Hybri Force 700,8/14/2009,319,5.13,596,194,3400.1,599.974,20.58125727,105.98888659999999,26.19026488,0.116674048
654,654,Georgia,Tifton,11/1/2007,Hybri Force 700,11/11/2008,341,6.03,264,390,4832.91,600.9479049124578,45.00084962,17.82034060153816,26.19026488,0.6722131990000001
655,655,Georgia,Tifton,2/21/2008,Bulldog 805,11/11/2008,341,4.25,618,116,4209.23,1101.957944338814,23.10250825,39.22006358213862,42.80884397,0.4895942812793004
656,656,Georgia,Tifton,2/21/2008,PGI 801,11/17/2010,329,2.35,301,180,4354.16,814.8620563637721,20.58125727,15.692692999999998,38.16070785,0.5000168127007757
657,657,Georgia,Tifton,11/1/2007,PGI 801,12/7/2009,341,3.53,623,0,3927.81,1319.877931379924,32.64495048,29.228059621660485,166.29905598,0.6525368724331844
658,658,Georgia,Tifton,2/21/2008,Bulldog 805,12/7/2009,338,4.14,627,0,3400.1,662.8845106644652,30.06901198,20.08795377604229,29.00260307,0.6722131990000001
659,659,Georgia,Midville,2/21/2008,Hybri Force 600,12/7/2009,334,6.03,1000,137,4002.65,767.7069613927982,138.9297511,105.98888659999999,26.19026488,0.6722131990000001
660,660,Georgia,Midville,11/1/2007,Bulldog 805,8/14/2009,316,3.56,264,185,3400.1,1261.2822475863857,128.51677293,15.692692999999998,26.19026488,0.5154944867508494
661,661,Georgia,Tifton,11/1/2007,Bulldog 805,11/11/2008,311,2.78,919,0,5320.75,677.7711790660256,20.58125727,86.40723612300388,40.18279708,0.5809321959727922
662,662,Georgia,Tifton,2/21/2008,Hybri Force 700,8/14/2009,341,2.86,808,159,5320.75,669.0332596543435,21.00020096,32.22683410792078,38.84241699,0.22418728352322853
663,663,Georgia,Tifton,11/1/2007,Hybri Force 700,11/20/2008,341,3.6,264,66,3487.14,599.974,54.12796608,105.98888659999999,94.12593492,0.6722131990000001
664,664,Georgia,Midville,2/21/2008,BaraWet 501,11/11/2008,341,4.0,859,384,3400.1,1323.896,20.58125727,29.761692857787338,49.96463239,0.6722131990000001
665,665,Georgia,Tifton,2/21/2008,Hybri Force 700,11/11/2008,317,2.27,1000,0,4173.68,936.9115951593405,109.84753268,23.02074303831206,176.8482793,0.23000383173635996
666,666,Georgia,Tifton,2/21/2008,Hybri Force 600,11/11/2008,341,4.35,895,117,4498.77,944.3106670608282,36.12855507,33.03680087875792,33.91181454,0.2645351072137504
667,667,Georgia,Tifton,2/21/2008,GA-505,12/7/2009,341,4.38,623,376,3400.1,787.7463033972849,23.22741345,18.534379140379382,38.9379886,0.6722131990000001
668,668,Georgia,Tifton,2/21/2008,GA-505,8/14/2009,341,4.11,909,390,5320.75,1323.896,20.58125727,37.88220627060302,26.19026488,0.5155661987504837
669,669,Georgia,Tifton,2/21/2008,Bulldog 805,11/11/2008,341,2.74,677,156,4231.25,600.200050617893,28.46958443,27.2850163487838,51.82153034,0.29809086414320485
670,670,Georgia,Tifton,11/1/2007,TS 8031,8/14/2009,329,4.15,733,51,4388.81,599.974,20.58125727,105.98888659999999,50.3171336,0.14106841385790192
671,671,Georgia,Midville,11/1/2007,PGI 909,11/11/2008,288,2.94,508,151,4929.66,710.4080189152587,24.24020935,18.997876077845714,50.74390661,0.116674048
672,672,Georgia,Midville,2/21/2008,GA-505,11/11/2008,334,4.35,564,83,5251.44,1227.3549383701877,30.68804868,32.98628061485158,158.61701089,0.6722131990000001
673,673,Georgia,Tifton,2/21/2008,BaraWet 501,11/11/2008,326,2.96,569,390,4557.51,884.0368145328018,20.58125727,24.225799643188743,47.63778066,0.6722131990000001
674,674,Georgia,Tifton,2/21/2008,PGI 909,11/17/2010,226,4.66,610,222,3400.1,988.552331735858,45.65532343,17.346376821919083,47.7281958,0.4005210668846836
675,675,Georgia,Tifton,2/21/2008,PGI 909,11/17/2010,341,3.54,1000,345,4049.57,1020.22056675068,33.98115863,85.87081956644928,29.52002025,0.15077747050534046
676,676,Georgia,Midville,11/1/2007,Bara 503,11/20/2008,312,6.03,859,0,4983.11,1093.5090371199194,20.58125727,15.692692999999998,29.04289522,0.6722131990000001
677,677,Georgia,Tifton,2/21/2008,Attention II,8/14/2009,341,2.59,1000,112,4663.49,818.4113243049082,26.72378695,17.733652442163418,40.21336927,0.19251741329408562
678,678,Georgia,Tifton,11/1/2007,PGI 801,11/17/2010,340,3.4,631,0,3400.1,599.974,27.14358589,26.14556811444612,53.24476114,0.4349384477150373
679,679,Georgia,Tifton,2/21/2008,PGI 801,8/14/2009,341,5.94,605,358,3502.07,788.0759389671974,27.01814107,24.71398693395067,142.58080276,0.6722131990000001
