,id_no,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%)
162,162,Georgia,Tifton,2/21/2008,Hybri Force 700,11/17/2010,313,3.69,698,390,3535.63,1011.6063385749068,33.17119088,22.987697168153453,26.19026488,0.18995476199729397
163,163,Georgia,Tifton,11/1/2007,TS 8031,12/7/2009,329,3.03,765,231,3927.06,628.9148335815643,20.58125727,18.923541242414807,28.23381321,0.116674048
164,164,Georgia,Tifton,11/1/2007,BaraWet 501,12/7/2009,269,6.03,548,390,4550.09,703.4991490034473,41.87430092,15.692692999999998,41.68281987,0.3327655853541545
165,165,Georgia,Tifton,2/21/2008,Bulldog 805,12/7/2009,326,2.27,843,69,4163.94,599.974,40.22125768,15.692692999999998,93.76177517,0.11701595994363316
166,166,Georgia,Tifton,2/21/2008,Bara 503,11/11/2008,298,4.26,765,271,3400.1,661.202419913512,20.58125727,18.591851150850744,26.19026488,0.15531773146401867
167,167,Georgia,Tifton,2/21/2008,GA-505,8/14/2009,321,6.03,727,0,3979.91,699.2710495958612,43.61432666,20.723074105974177,26.19026488,0.116674048
168,168,Georgia,Tifton,2/21/2008,Bulldog 805,11/17/2010,340,6.03,1000,390,5320.75,1163.9457903776354,20.68678381,35.49648901789119,26.19026488,0.116674048
169,169,Georgia,Tifton,2/21/2008,Bara 503,8/14/2009,337,3.94,803,390,3400.1,712.5158002616487,23.05778563,19.672200430782567,143.58361032,0.116674048
170,170,Georgia,Midville,2/21/2008,Bulldog 805,11/11/2008,341,4.61,805,0,4204.32,759.936978933228,20.58125727,15.692692999999998,176.8482793,0.45523702503069907
171,171,Georgia,Midville,2/21/2008,Bulldog 805,11/20/2008,328,3.78,656,390,3400.1,773.1915180864569,31.4803128,26.614044854224822,38.77994009,0.5491538364330009
172,172,Georgia,Tifton,11/1/2007,TS 8031,12/7/2009,341,3.1,1000,53,3400.1,599.974,138.9297511,28.144740898383006,26.19026488,0.19832962028118511
173,173,Georgia,Tifton,2/21/2008,TS 8031,12/7/2009,341,6.03,673,390,3400.1,668.6284306807099,20.58125727,15.692692999999998,26.19026488,0.3860817998359948
174,174,Georgia,Tifton,2/21/2008,TS 8031,8/14/2009,226,2.27,966,137,3400.1,1289.4164681868335,20.58125727,96.75115215243784,172.56051194,0.13043811174558045
175,175,Georgia,Midville,11/1/2007,Bara 503,11/11/2008,335,2.27,1000,390,3902.33,599.974,20.58125727,15.692692999999998,26.19026488,0.116674048
176,176,Georgia,Midville,2/21/2008,Attention II,8/14/2009,341,4.23,1000,69,3400.1,785.9740437396644,20.58125727,20.438651017138568,29.35259888,0.11943873703701846
177,177,Georgia,Tifton,11/1/2007,Hybri Force 600,12/7/2009,341,2.27,845,218,3565.23,1053.9030461035302,42.73786022,22.522199823451135,27.96804139,0.116674048
178,178,Georgia,Tifton,2/21/2008,BaraWet 501,8/14/2009,341,6.03,680,390,3400.1,1151.8286018206177,23.56846805,22.528435074870714,26.19026488,0.116674048
179,179,Georgia,Tifton,2/21/2008,Bulldog 805,11/11/2008,303,4.07,802,229,4109.18,634.2905880145051,45.45239603,20.673761202383556,121.26383489,0.116674048
180,180,Georgia,Midville,2/21/2008,Bulldog 805,12/7/2009,303,5.82,695,248,3400.1,674.2864815428246,20.58125727,105.98888659999999,37.48797279,0.116674048
181,181,Georgia,Midville,11/1/2007,GA-505,11/20/2008,330,3.65,1000,1,3512.49,651.2177996549714,20.58125727,18.441290432431266,26.19026488,0.12271150721912796
182,182,Georgia,Tifton,11/1/2007,TS 8031,12/7/2009,322,4.47,745,18,3899.74,820.0739094458443,28.76697956,15.692692999999998,176.8482793,0.13676777597491033
183,183,Georgia,Tifton,2/21/2008,GA-505,11/17/2010,306,4.54,720,0,3400.1,599.974,20.58125727,28.999364912584966,53.68552332,0.116674048
184,184,Georgia,Midville,2/21/2008,BaraWet 501,8/14/2009,226,5.0,1000,60,3735.09,650.8571394301472,20.58125727,105.98888659999999,26.19026488,0.2953258594726763
185,185,Georgia,Tifton,2/21/2008,GA-505,11/17/2010,318,4.71,751,374,5162.59,683.8687535838853,44.31920818,31.61099038976851,40.49917363,0.13735615850703103
186,186,Georgia,Tifton,2/21/2008,Bara 503,12/7/2009,341,3.86,749,216,3400.1,1323.896,20.58125727,15.692692999999998,176.8482793,0.116674048
187,187,Georgia,Tifton,11/1/2007,PGI 801,11/17/2010,341,2.66,830,23,3400.1,787.3954666770808,95.5114328,23.721811628663197,26.19026488,0.116674048
188,188,Georgia,Midville,2/21/2008,Bara 503,11/17/2010,341,2.67,772,390,3400.1,941.1343767724466,39.11325776,17.393725598347004,176.8482793,0.15106599992974315
189,189,Georgia,Tifton,2/21/2008,PGI 801,11/11/2008,307,4.44,654,390,5313.97,717.3639794260595,35.62293092,25.190141598025463,34.68614293,0.116674048
190,190,Georgia,Tifton,2/21/2008,Bara 503,12/7/2009,295,4.41,797,390,3400.1,599.974,20.58125727,27.172210528271762,41.49886096,0.116674048
191,191,Georgia,Tifton,2/21/2008,GA-505,8/14/2009,338,3.45,575,390,3400.1,797.3373889074456,22.23517991,17.8883293495155,26.19026488,0.13551449538378776
192,192,Georgia,Tifton,11/1/2007,PGI 909,12/7/2009,341,2.27,821,0,3400.1,599.974,20.58125727,30.11616956936665,176.8482793,0.116674048
193,193,Georgia,Tifton,2/21/2008,CW 36106,11/17/2010,279,3.28,753,390,4137.42,734.8041718069449,51.0970238,26.503287996645945,151.49589806,0.116674048
194,194,Georgia,Tifton,2/21/2008,TS 8031,8/14/2009,319,3.58,734,138,3400.1,599.974,20.58125727,21.71844686953662,29.67669309,0.2763607051807658
195,195,Georgia,Midville,2/21/2008,Hybri Force 700,11/17/2010,264,4.27,737,0,4736.19,714.6320376062331,21.85995704,15.692692999999998,149.33424656,0.6722131990000001
196,196,Georgia,Tifton,11/1/2007,TS 8031,12/7/2009,341,3.54,1000,390,4248.79,599.974,20.58125727,15.692692999999998,54.66527766,0.5383674555407222
197,197,Georgia,Tifton,2/21/2008,Bara 503,11/11/2008,332,4.05,1000,264,3400.1,1323.896,23.75406529,24.018083619926347,26.19026488,0.116674048
198,198,Georgia,Tifton,2/21/2008,Bara 503,8/14/2009,341,2.9,698,90,3400.1,604.491605642961,40.36480653,26.688506546882593,26.19026488,0.16325088208510224
199,199,Georgia,Tifton,2/21/2008,Bulldog 805,12/7/2009,341,6.03,752,390,3400.1,1323.896,20.58125727,15.692692999999998,64.4920227,0.34321627122697784
